Date,U1
,3.13205
,3.18162
,3.15289
,3.21066
,3.18698
,3.24286
,3.02029
,3.21445
,3.05107
,3.11311
,3.06686
,3.12005
,3.09385
,3.15178
,3.11579
,3.17262
,3.13647
,3.19093
,3.16204
,3.21666
,3.18446
,3.25138
,3.19835
,3.2678
,3.22108
,3.29037
,3.25391
,3.3221
,3.27238
,3.34262
,3.31358
,3.38303
,3.35825
,3.4075
,3.38161
,3.44838
,3.44096
,3.51263
,3.48705
,3.58334
,3.5554
,3.61223
,3.57403
,3.70804
,3.56835
,3.75492
,3.64033
,3.81522
,3.68894
,3.85027
,3.74498
,3.85342
,3.76029
,3.8449
,3.73819
,3.85248
,3.70536
,3.83038
,3.69368
,3.85232
,3.67805
,3.82785
,3.66179
,3.78728
,3.65169
,3.77181
,3.63638
,3.73314
,3.62328
,3.70441
,3.63212
,3.69321
,3.60418
,3.67316
,3.57371
,3.6719
,3.56582
,3.65264
,3.54199
,3.64396
,3.5251
,3.59929
,3.47395
,3.63228
,3.42186
,3.5633
,3.42991
,3.55367
,3.3603
,3.49984
,3.36583
,3.49258
,3.31973
,3.42092
,3.3573
,3.44428
,3.28816
,3.44222
,3.3431
,3.40481
,3.29274
,3.4056
,3.29211
,3.39408
,3.2577
,3.35541
,3.23197
,3.32542
,3.21034
,3.29763
,3.2034
,3.28406
,3.21982
,3.27648
,3.21524
,3.25896
,3.19708
,3.26386
,3.1723
,3.24381
,3.16283
,3.22297
,3.13631
,3.19188
,3.10711
,3.1824
,3.0727
,3.13742
,3.02661
,3.10932
,2.9873
,3.06639
,2.96031
,3.04965
,2.92779
,3.00719
,2.89512
,2.96805
,2.86039
,2.94768
,2.83498
,2.9098
,2.81241
,2.87318
,2.77705
,2.86813
,2.73616
,2.81272
,2.74137
,2.79267
,2.72527
,2.79457
,2.72259
,2.78052
,2.71643
,2.79236
,2.70065
,2.79394
,2.68029
,2.763
,2.67808
,2.76663
,2.66371
,2.73364
,2.6585
,2.71643
,2.65519
,2.74011
,2.63388
,2.7308
,2.62614
,2.68013
,2.58794
,2.64603
,2.54485
,2.62172
,2.49071
,2.56206
,2.46814
,2.52354
,2.4162
,2.50507
,2.38653
,2.43846
,2.33823
,2.40358
,2.3065
,2.36427
,2.2582
,2.32607
,2.23531
,2.29845
,2.19869
,2.25314
,2.16333
,2.21889
,2.13823
,2.18937
,2.09545
,2.15701
,2.07067
,2.1144
,2.03531
,2.09466
,1.98748
,2.05646
,1.97864
,2.1848
,2.0814
,2.17564
,2.05157
,2.12655
,2.02284
,2.07888
,1.97896
,2.0462
,1.94092
,2.00927
,1.90667
,1.98275
,1.85126
,1.94692
,1.81922
,1.88551
,1.77581
,1.844
,1.7455
,1.80754
,1.70888
,1.7676
,1.67605
,1.73208
,1.64164
,1.71583
,1.59191
,1.66926
,1.56824
,1.63469
,1.51725
,1.60012
,1.48126
,1.54977
,1.34456
,1.51567
,1.22065
,1.37866
,1.15325
,1.24843
,1.03676
,1.18419
,0.95973
,1.11458
,0.89785
,1.03423
,0.83282
,0.94015
,0.75642
,0.87117
,0.71948
,0.80551
,0.67386
,0.77599
,0.6636
,0.72169
,0.64592
,0.70496
,0.5943
,0.67276
,0.561
,0.63708
,0.51443
,0.61767
,0.44924
,0.56763
,0.41404
,0.51475
,0.37079
,0.49581
,0.35548
,0.45082
,0.33654
,0.41262
,0.30039
,0.38405
,0.2322
,0.34064
,0.17316
,0.28681
,0.11176
,0.24704
,0.08461
,0.17648
,0.06709
,0.12123
,0.006
,0.08571
,-0.06787
,0.03852
,-0.12786
,0.00931
,-0.16953
,-0.00994
,-0.16006
,-0.05793
,-0.18373
,-0.07529
,-0.23298
,-0.1509
,-0.24545
,-0.15169
,-0.2565
,-0.20094
,-0.28728
,-0.22462
,-0.33117
,-0.23882
,-0.36652
,-0.23661
,-0.42114
,-0.26282
,-0.45745
,-0.32359
,-0.45429
,-0.35074
,-0.47244
,-0.39667
,-0.50827
,-0.4213
,-0.53242
,-0.44703
,-0.57994
,-0.4696
,-0.59383
,-0.50575
,-0.60882
,-0.54853
,-0.64718
,-0.55326
,-0.65555
,-0.57552
,-0.66107
,-0.5823
,-0.66249
,-0.58893
,-0.73431
,-0.59462
,-0.78956
,-0.69012
,-0.84718
,-0.76746
,-0.96035
,-0.81955
,-1.06185
,-0.93084
,-1.14378
,-1.01639
,-1.18182
,-1.10179
,-1.23706
,-1.1564
,-1.3021
,-1.20092
,-1.38213
,-1.27953
,-1.47305
,-1.3493
,-1.53098
,-1.45963
,-1.63516
,-1.5234
,-1.74944
,-1.63011
,-1.87525
,-1.74455
,-1.95654
,-1.8582
,-2.03136
,-1.93807
,-2.10034
,-2.01937
,-2.15559
,-2.05693
,-2.20957
,-2.1316
,-2.24193
,-2.17027
,-2.27887
,-2.20768
,-2.3087
,-2.25267
,-2.34469
,-2.27698
,-2.39489
,-2.31265
,-2.42993
,-2.35653
,-2.47176
,-2.38384
,-2.50838
,-2.43577
,-2.54627
,-2.48281
,-2.58652
,-2.51738
,-2.61888
,-2.55416
,-2.82266
,-2.5941
,-2.85455
,-2.78525
,-2.88422
,-2.81745
,-2.91421
,-2.83482
,-2.93963
,-2.86796
,-2.96536
,-2.90553
,-2.98698
,-2.91595
,-3.01019
,-2.94215
,-3.03923
,-2.98998
,-3.06212
,-3.00924
,-3.0989
,-3.03781
,-3.14089
,-3.06307
,-3.15383
,-3.10363
,-3.19992
,-3.12636
,-3.2457
,-3.17277
,-3.27459
,-3.20845
,-3.30521
,-3.24822
,-3.33078
,-3.26843
,-3.38508
,-3.24491
,-3.32194
,-3.2517
,-3.31436
,-3.23607
,-3.297
,-3.2075
,-3.294
,-3.23102
,-3.30189
,-3.20576
,-3.33473
,-3.26764
,-3.38776
,-3.32478
,-3.46132
,-3.36803
,-3.51073
,-3.4127
,-3.56913
,-3.45232
,-3.59092
,-3.49715
,-3.62706
,-3.53772
,-3.66053
,-3.59171
,-3.6921
,-3.62754
,-3.73819
,-3.65548
,-3.76171
,-3.69068
,-3.80228
,-3.71656
,-3.83448
,-3.74371
,-3.85847
,-3.73787
,-3.87931
,-3.75303
,-3.84995
,-3.6842
,-3.89383
,-3.69226
,-3.83448
,-3.64458
,-3.82611
,-3.66353
,-3.88957
,-3.65674
,-3.84426
,-3.71009
,-3.89493
,-3.76408
,-4.01364
,-3.79943
,-4.03353
,-3.83132
,-4.03384
,-3.8007
,-3.99896
,-3.86163
,-4.00906
,-3.855
,-4.02516
,-3.88909
,-4.04079
,-3.89051
,-4.06999
,-3.9265
,-4.08814
,-3.94276
,-4.12934
,-3.90519
,-4.1336
,-3.89762
,-4.15065
,-3.93503
,-4.15396
,-3.93566
,-4.16612
,-3.93503
,-4.19027
,-3.93061
,-4.1658
,-3.86068
,-4.09272
,-3.83527
,-4.03305
,-3.83858
,-4.00559
,-3.79786
,-3.94181
,-3.78602
,-3.89762
,-3.71956
,-3.86273
,-3.69967
,-3.82816
,-3.69273
,-3.76534
,-3.67379
,-3.71167
,-3.64095
,-3.71246
,-3.60749
,-3.6771
,-3.55777
,-3.64806
,-3.52841
,-3.61854
,-3.485
,-3.57197
,-3.46258
,-3.51531
,-3.43764
,-3.48358
,-3.3925
,-3.45075
,-3.34136
,-3.41918
,-3.29416
,-3.3865
,-3.27932
,-3.34578
,-3.23118
,-3.31278
,-3.22881
,-3.29305
,-3.22676
,-3.29132
,-3.22518
,-3.285
,-3.18745
,-3.26148
,-3.20482
,-3.25691
,-3.20229
,-3.25043
,-3.18903
,-3.24112
,-3.17419
,-3.23449
,-3.17135
,-3.22029
,-3.14973
,-3.20955
,-3.12905
,-3.16835
,-3.11484
,-3.18635
,-3.08359
,-3.14436
,-3.05533
,-3.13299
,-3.00908
,-3.14262
,-2.97941
,-3.07175
,-2.9712
,-3.01808
,-2.924
,-3.02313
,-2.72969
,-2.77925
,-2.6746
,-2.74847
,-2.62819
,-2.74437
,-2.60025
,-2.64903
,-2.566
,-2.62046
,-2.53474
,-2.58226
,-2.47208
,-2.55242
,-2.45377
,-2.49102
,-2.42409
,-2.48865
,-2.32986
,-2.4424
,-2.33728
,-2.38053
,-2.29576
,-2.38053
,-2.2222
,-2.29545
,-2.21194
,-2.25283
,-2.18353
,-2.21147
,-2.10918
,-2.15086
,-2.0402
,-2.1076
,-1.98164
,-2.03136
,-1.81432
,-1.85173
,-1.62253
,-1.67099
,-1.47037
,-1.47857
,-1.24417
,-1.34093
,-1.13825
,-1.15261
,-1.00755
,-1.03991
,-0.88648
,-0.90495
,-0.77551
,-0.82792
,-0.6707
,-0.6939
,-0.58909
,-0.62998
,-0.54426
,-0.57236
,-0.48081
,-0.52643
,-0.42493
,-0.48381
,-0.40141
,-0.45129
,-0.34206
,-0.39967
,-0.26424
,-0.36384
,-0.23077
,-0.26013
,-0.19068
,-0.20489
,-0.11791
,-0.13559
,-0.0513
,-0.07734
,0.04104
,-0.01215
,0.10971
,0.07135
,0.18216
,0.15201
,0.26172
,0.24088
,0.34427
,0.31696
,0.42967
,0.39289
,0.50954
,0.48381
,0.58531
,0.5509
,0.68791
,0.64734
,0.74347
,0.71143
,0.79004
,0.7591
,0.84166
,0.82524
,0.89485
,0.86928
,0.94047
,0.916
,0.99493
,0.97441
,1.05175
,1.01134
,1.10558
,1.08269
,1.1613
,1.13983
,1.22539
,1.19429
,1.26201
,1.2478
,1.33099
,1.29926
,1.38134
,1.33462
,1.41323
,1.39271
,1.48095
,1.43912
,1.52972
,1.49436
,1.5856
,1.55166
,1.6358
,1.60375
,1.66121
,1.62822
,1.71393
,1.68883
,1.74329
,1.68568
,1.73808
,1.70115
,1.80391
,1.79822
,1.91487
,1.83579
,1.99443
,1.91361
,2.02695
,1.99917
,2.09293
,2.0653
,2.13791
,2.11645
,2.17911
,2.15701
,2.22015
,2.19158
,2.27193
,2.23815
,2.3226
,2.30066
,2.37911
,2.36032
,2.46072
,2.42804
,2.5529
,2.52622
,2.63372
,2.60168
,2.72622
,2.71186
,2.79141
,2.77452
,2.8525
,2.81209
,2.90459
,2.86071
,2.92385
,2.86907
,2.94784
,2.91469
,2.98446
,2.93632
,3.01398
,2.96142
,3.02092
,2.98936
,3.03624
,3.01461
,3.07538
,3.02771
,3.09653
,3.05944
,3.13505
,3.09511
,3.15873
,3.12463
,3.18856
,3.15052
,3.21808
,3.17641
,3.22723
,3.02219
,3.23876
,3.0334
,3.10711
,3.06244
,3.11911
,3.08249
,3.13852
,3.11264
,3.1622
,3.13726
,3.1933
,3.16188
,3.21982
,3.19424
,3.24728
,3.20766
,3.27096
,3.23355
,3.2809
,3.26496
,3.30142
,3.26528
,3.33236
,3.30805
,3.36235
,3.34278
,3.40387
,3.37388
,3.44791
,3.41081
,3.51089
,3.47427
,3.54577
,3.53741
,3.58808
,3.56156
,3.67568
,3.58318
,3.7022
,3.64948
,3.73898
,3.67742
,3.82043
,3.70299
,3.84742
,3.74972
,3.87094
,3.74514
,3.849
,3.73519
,3.82517
,3.70489
,3.82327
,3.68089
,3.83227
,3.64996
,3.82185
,3.63685
,3.7816
,3.63149
,3.76519
,3.6277
,3.71957
,3.62028
,3.69684
,3.61302
,3.68279
,3.58129
,3.66148
,3.60007
,3.64427
,3.55667
,3.64048
,3.52368
,3.63591
,3.49937
,3.58792
,3.45564
,3.57592
,3.4307
,3.49795
,3.43844
,3.5251
,3.3191
,3.46969
,3.34215
,3.46006
,3.29653
,3.41492
,3.36519
,3.44949
,3.312
,3.41255
,3.33741
,3.41823
,3.30205
,3.38145
,3.28232
,3.3734
,3.24996
,3.36125
,3.20245
,3.324
,3.19835
,3.31737
,3.19566
,3.31263
,3.18098
,3.30284
,3.17183
,3.30868
,3.17341
,3.2506
,3.15194
,3.23497
,3.14657
,3.19787
,3.1008
,3.19077
,3.06512
,3.15841
,3.01793
,3.1281
,2.99441
,3.08643
,2.97404
,3.06307
,2.94011
,3.00498
,2.90506
,2.97973
,2.87965
,2.95179
,2.8334
,2.9079
,2.79488
,2.9158
,2.78952
,2.85408
,2.76694
,2.8424
,2.75653
,2.81319
,2.72732
,2.79331
,2.74027
,2.80278
,2.70286
,2.77768
,2.69796
,2.79236
,2.71564
,2.76947
,2.67003
,2.78084
,2.67744
,2.75874
,2.68155
,2.75195
,2.65629
,2.73443
,2.65756
,2.72227
,2.61241
,2.69355
,2.57011
,2.65677
,2.5368
,2.60515
,2.49371
,2.56916
,2.4623
,2.53743
,2.41163
,2.48834
,2.35748
,2.44446
,2.34201
,2.40105
,2.29766
,2.37264
,2.26104
,2.33112
,2.22442
,2.30271
,2.18432
,2.26151
,2.17027
,2.22931
,2.13444
,2.20058
,2.08535
,2.16948
,2.05299
,2.11518
,2.00848
,2.10698
,1.97123
,2.06167
,1.95655
,2.14928
,2.09151
,2.18322
,2.05694
,2.11613
,1.99838
,2.08125
,1.96444
,2.04352
,1.92292
,2.00816
,1.89562
,1.96381
,1.85915
,1.93397
,1.80391
,1.89214
,1.79554
,1.84605
,1.74771
,1.81527
,1.69594
,1.78449
,1.68141
,1.73745
,1.62917
,1.71977
,1.58907
,1.65505
,1.5624
,1.63611
,1.52546
,1.60565
,1.46658
,1.54614
,1.32578
,1.51488
,1.23217
,1.36366
,1.12294
,1.2658
,1.02287
,1.22775
,0.92753
,1.15057
,0.87891
,1.07148
,0.83218
,0.97078
,0.76873
,0.90101
,0.69643
,0.82477
,0.69265
,0.76983
,0.67228
,0.73148
,0.63061
,0.69785
,0.59794
,0.69738
,0.56321
,0.64229
,0.52801
,0.60614
,0.49928
,0.56542
,0.44419
,0.53338
,0.41751
,0.49091
,0.3801
,0.46013
,0.34285
,0.41941
,0.30039
,0.37474
,0.26314
,0.3228
,0.19873
,0.28839
,0.1487
,0.25477
,0.06235
,0.23409
,0.0292
,0.17032
,-0.02068
,0.10055
,-0.02746
,0.021
,-0.08397
,0.00079
,-0.12628
,-0.00063
,-0.1749
,-0.04972
,-0.20047
,-0.07813
,-0.2172
,-0.0835
,-0.27134
,-0.15359
,-0.27466
,-0.182
,-0.29818
,-0.20126
,-0.3168
,-0.25035
,-0.34885
,-0.27892
,-0.38294
,-0.28997
,-0.43393
,-0.29234
,-0.4756
,-0.33085
,-0.50401
,-0.35879
,-0.5138
,-0.39809
,-0.52248
,-0.43077
,-0.54979
,-0.4696
,-0.5823
,-0.49549
,-0.62256
,-0.51269
,-0.61672
,-0.55579
,-0.65744
,-0.59841
,-0.66391
,-0.58199
,-0.65381
,-0.56826
,-0.70843
,-0.61656
,-0.78719
,-0.6123
,-0.86549
,-0.74852
,-0.97061
,-0.83376
,-1.05254
,-0.93762
,-1.13178
,-1.02618
,-1.17061
,-1.09058
,-1.22286
,-1.12594
,-1.29594
,-1.2036
,-1.34535
,-1.26106
,-1.42412
,-1.31141
,-1.5152
,-1.40786
,-1.61085
,-1.48457
,-1.73461
,-1.57865
,-1.84384
,-1.71345
,-1.93918
,-1.81274
,-2.02063
,-1.91345
,-2.08219
,-2.00469
,-2.1136
,-2.05204
,-2.17437
,-2.09798
,-2.21889
,-2.15622
,-2.25567
,-2.18306
,-2.2896
,-2.22426
,-2.3196
,-2.25946
,-2.35259
,-2.29339
,-2.40373
,-2.3387
,-2.44019
,-2.3821
,-2.48628
,-2.42678
,-2.52796
,-2.47571
,-2.56963
,-2.50349
,-2.61446
,-2.53869
,-2.64777
,-2.58699
,-2.8525
,-2.63088
,-2.87381
,-2.81161
,-2.90743
,-2.83592
,-2.91595
,-2.86954
,-2.94989
,-2.88785
,-2.98556
,-2.91548
,-3.00245
,-2.933
,-3.03971
,-2.96189
,-3.06875
,-2.99724
,-3.10285
,-3.02234
,-3.13442
,-3.05296
,-3.14783
,-3.09464
,-3.19108
,-3.12037
,-3.25107
,-3.16157
,-3.26622
,-3.2015
,-3.29921
,-3.23986
,-3.3251
,-3.2648
,-3.32699
,-3.26117
,-3.31594
,-3.24033
,-3.30473
,-3.24523
,-3.28611
,-3.22502
,-3.27758
,-3.22549
,-3.27206
,-3.21871
,-3.31673
,-3.25864
,-3.38177
,-3.29889
,-3.45201
,-3.35761
,-3.51436
,-3.42312
,-3.58208
,-3.48452
,-3.60386
,-3.51973
,-3.63717
,-3.54167
,-3.65974
,-3.58602
,-3.67789
,-3.61996
,-3.71372
,-3.64695
,-3.8138
,-3.66952
,-3.83416
,-3.66321
,-3.84474
,-3.69573
,-3.90567
,-3.68452
,-3.93676
,-3.69068
,-3.85894
,-3.72477
,-3.88499
,-3.67347
,-3.77086
,-3.68247
,-3.85437
,-3.66432
,-3.86684
,-3.67615
,-3.91403
,-3.664
,-3.90409
,-3.7887
,-3.97402
,-3.79817
,-3.97196
,-3.79233
,-4.05436
,-3.85863
,-4.0602
,-3.80796
,-4.02374
,-3.87283
,-4.11356
,-3.84695
,-4.12745
,-3.84221
,-4.14228
,-3.85153
,-4.11829
,-3.85879
,-4.13707
,-3.89714
,-4.13976
,-3.88894
,-4.19011
,-3.92019
,-4.17164
,-3.91403
,-4.1819
,-3.93755
,-4.1909
,-3.9164
,-4.15144
,-3.88373
,-4.16738
,-3.85579
,-4.10109
,-3.81711
,-4.02058
,-3.79454
,-3.95523
,-3.79675
,-3.91103
,-3.78033
,-3.86163
,-3.71972
,-3.83179
,-3.67836
,-3.82153
,-3.658
,-3.76076
,-3.6408
,-3.7153
,-3.62138
,-3.68815
,-3.58902
,-3.65011
,-3.55998
,-3.6288
,-3.54025
,-3.57718
,-3.48184
,-3.52509
,-3.44333
,-3.48184
,-3.40702
,-3.45485
,-3.36582
,-3.42296
,-3.30979
,-3.43401
,-3.27301
,-3.34783
,-3.23149
,-3.3221
,-3.21808
,-3.3
,-3.2307
,-3.29589
,-3.20766
,-3.28121
,-3.19708
,-3.28532
,-3.20261
,-3.27822
,-3.18935
,-3.25264
,-3.18682
,-3.24365
,-3.18035
,-3.22565
,-3.17782
,-3.21618
,-3.16314
,-3.19992
,-3.14136
,-3.19235
,-3.11768
,-3.18651
,-3.10032
,-3.14704
,-3.05896
,-3.15273
,-3.03513
,-3.07522
,-3.01824
,-3.04081
,-2.95557
,-3.04097
,-2.92006
,-2.98477
,-2.87507
,-2.95384
,-2.66371
,-2.76789
,-2.65108
,-2.70159
,-2.62835
,-2.66418
,-2.57673
,-2.64919
,-2.54832
,-2.60088
,-2.49812
,-2.57989
,-2.43814
,-2.54216
,-2.43735
,-2.46498
,-2.40294
,-2.41999
,-2.3338
,-2.38668
,-2.32528
,-2.36648
,-2.27414
,-2.32796
,-2.19553
,-2.2885
,-2.18132
,-2.23751
,-2.11281
,-2.16569
,-2.05251
,-2.08708
,-1.99585
,-2.02915
,-1.82584
,-1.85189
,-1.59444
,-1.66531
,-1.50446
,-1.50999
,-1.39555
,-1.40786
,-1.23328
,-1.23643
,-1.07527
,-1.08569
,-0.91379
,-0.95751
,-0.77772
,-0.8407
,-0.66155
,-0.73337
,-0.55358
,-0.63313
,-0.55547
,-0.58893
,-0.51048
,-0.53053
,-0.46297
,-0.48586
,-0.41104
,-0.48239
,-0.36163
,-0.38357
,-0.30102
,-0.32706
,-0.25208
,-0.27245
,-0.19826
,-0.22241
,-0.13543
,-0.14112
,-0.06219
,-0.07482
,0.01926
,-0.01499
,0.09818
,0.05856
,0.15233
,0.13638
,0.27308
,0.22604
,0.3468
,0.30386
,0.42588
,0.39731
,0.51128
,0.48902
,0.59115
,0.56747
,0.66123
,0.64166
,0.73795
,0.70764
,0.78893
,0.75484
,0.86044
,0.7973
,0.91411
,0.85239
,0.9471
,0.89422
,0.97299
,0.95168
,1.03518
,1.0074
,1.06691
,1.0486
,1.13541
,1.09595
,1.18924
,1.15372
,1.2508
,1.21165
,1.295
,1.26974
,1.36145
,1.33146
,1.4137
