Date,U1
,2.98257
,2.94058
,3.00956
,2.9641
,3.04807
,2.99851
,3.06481
,3.0285
,3.09211
,3.06749
,3.12716
,3.06907
,3.14784
,3.09622
,3.16709
,3.118
,3.19282
,3.14136
,3.2045
,3.16883
,3.22534
,3.19014
,3.25186
,3.20482
,3.2667
,3.23544
,3.29243
,3.24744
,3.3322
,3.26938
,3.32652
,3.29322
,3.36725
,3.31768
,3.36583
,3.31989
,3.39424
,3.3622
,3.43781
,3.4116
,3.46969
,3.44459
,3.52731
,3.49653
,3.60181
,3.56693
,3.6337
,3.60276
,3.67758
,3.64522
,3.73535
,3.69242
,3.77402
,3.73093
,3.8288
,3.77623
,3.86005
,3.81522
,3.88752
,3.81775
,3.87884
,3.79597
,3.86179
,3.77087
,3.84395
,3.75019
,3.86542
,3.73077
,3.85405
,3.71073
,3.81554
,3.70268
,3.79865
,3.67553
,3.79107
,3.66053
,3.76313
,3.6498
,3.72667
,3.59108
,3.72904
,3.58934
,3.72399
,3.57324
,3.71878
,3.59139
,3.68468
,3.53299
,3.5996
,3.53757
,3.62154
,3.45201
,3.5573
,3.3914
,3.56519
,3.34736
,3.51941
,3.3603
,3.51847
,3.27396
,3.44002
,3.36441
,3.47159
,3.28674
,3.41634
,3.30363
,3.41949
,3.32873
,3.42897
,3.25944
,3.41129
,3.27143
,3.33299
,3.22692
,3.30426
,3.21208
,3.30742
,3.20766
,3.31153
,3.23134
,3.30521
,3.21603
,3.28895
,3.20261
,3.27333
,3.17925
,3.24933
,3.15841
,3.22739
,3.12732
,3.21555
,3.08848
,3.18509
,3.05881
,3.14057
,2.99425
,3.09069
,2.98383
,3.03497
,2.94689
,3.03008
,2.91264
,2.98809
,2.88454
,2.97246
,2.84287
,2.91753
,2.83908
,2.90096
,2.80262
,2.87365
,2.78462
,2.83719
,2.76474
,2.98683
,2.92795
,2.9993
,2.93616
,2.98636
,2.9008
,2.99046
,2.89196
,2.97641
,2.90885
,2.96773
,2.88754
,2.97199
,2.8716
,2.94531
,2.87065
,2.93458
,2.84982
,2.93127
,2.79757
,2.87523
,2.74911
,2.83419
,2.69828
,2.76994
,2.65756
,2.73506
,2.61336
,2.7147
,2.56632
,2.65645
,2.52401
,2.59236
,2.49323
,2.56316
,2.45425
,2.51596
,2.41115
,2.48092
,2.375
,2.45298
,2.33428
,2.39931
,2.3065
,2.37911
,2.26498
,2.33286
,2.23389
,2.28251
,2.19711
,2.2612
,2.15023
,2.21116
,2.1185
,2.18953
,2.09372
,2.14739
,2.03452
,2.1095
,2.017
,2.07083
,1.97612
,2.02805
,1.91945
,1.99301
,1.89656
,1.95797
,1.86373
,1.93082
,1.82537
,1.88835
,1.7837
,1.85347
,1.74329
,1.81101
,1.70115
,1.77754
,1.67794
,1.73224
,1.63927
,1.69546
,1.59618
,1.65458
,1.56397
,1.63485
,1.52546
,1.59696
,1.50068
,1.55766
,1.46027
,1.53856
,1.40265
,1.48063
,1.2669
,1.4257
,1.16114
,1.298
,1.07606
,1.17188
,0.99382
,1.09137
,0.93763
,1.02381
,0.84371
,0.9482
,0.79335
,0.87796
,0.71853
,0.83818
,0.67954
,0.77867
,0.65208
,0.71159
,0.61483
,0.68759
,0.60362
,0.68049
,0.57457
,0.63503
,0.55042
,0.61435
,0.4655
,0.58073
,0.45634
,0.55611
,0.41309
,0.50133
,0.39889
,0.46124
,0.35059
,0.43803
,0.29676
,0.4082
,0.26298
,0.37332
,0.20284
,0.33527
,0.14633
,0.2674
,0.13039
,0.21641
,0.0944
,0.179
,0.04136
,0.11713
,-0.02162
,0.10513
,-0.0603
,0.06314
,-0.08176
,0.0131
,-0.11176
,-0.01215
,-0.14285
,-0.0745
,-0.19179
,-0.11254
,-0.23362
,-0.15248
,-0.25666
,-0.18973
,-0.29565
,-0.22067
,-0.33132
,-0.26408
,-0.36021
,-0.2846
,-0.40157
,-0.31159
,-0.43251
,-0.31475
,-0.45713
,-0.37552
,-0.47923
,-0.37994
,-0.50133
,-0.41325
,-0.52579
,-0.43977
,-0.56668
,-0.45902
,-0.61687
,-0.46913
,-0.61577
,-0.52564
,-0.64418
,-0.55405
,-0.65413
,-0.58594
,-0.67796
,-0.59856
,-0.70274
,-0.58672
,-0.65397
,-0.55879
,-0.7321
,-0.58041
,-0.80803
,-0.68286
,-0.8437
,-0.75657
,-1.13209
,-0.83723
,-1.23501
,-1.12846
,-1.30668
,-1.20834
,-1.36192
,-1.28742
,-1.41165
,-1.32578
,-1.48962
,-1.38623
,-1.53193
,-1.45963
,-1.61622
,-1.5122
,-1.70477
,-1.60359
,-1.80611
,-1.67589
,-1.89435
,-1.78654
,-2.01447
,-1.88141
,-2.10208
,-1.99253
,-2.17343
,-2.07288
,-2.23862
,-2.15717
,-2.28471
,-2.208
,-2.33601
,-2.25251
,-2.36506
,-2.2975
,-2.38905
,-2.31312
,-2.42172
,-2.34911
,-2.45519
,-2.39347
,-2.47887
,-2.42362
,-2.52606
,-2.45535
,-2.57515
,-2.49023
,-2.59994
,-2.51991
,-2.65218
,-2.57137
,-2.68297
,-2.63024
,-2.69417
,-2.64824
,-2.73758
,-2.68297
,-2.75494
,-2.69433
,-2.78778
,-2.7248
,-2.81714
,-2.74326
,-2.84666
,-2.77831
,-2.87838
,-2.81288
,-2.89638
,-2.84366
,-2.91642
,-2.87696
,-2.96583
,-2.89938
,-2.9974
,-2.92574
,-3.0094
,-2.9431
,-3.05407
,-2.98446
,-3.0899
,-3.01871
,-3.12273
,-3.04018
,-3.16851
,-3.09416
,-3.21223
,-3.14546
,-3.23386
,-3.17482
,-3.25912
,-3.19755
,-3.32841
,-3.18161
,-3.28942
,-3.19834
,-3.27222
,-3.18824
,-3.24965
,-3.16741
,-3.22392
,-3.17167
,-3.23197
,-3.16598
,-3.28658
,-3.21176
,-3.33993
,-3.24144
,-3.41365
,-3.31689
,-3.48342
,-3.36456
,-3.5333
,-3.41712
,-3.57134
,-3.44885
,-3.58381
,-3.50678
,-3.61475
,-3.5423
,-3.649
,-3.58287
,-3.71167
,-3.57829
,-3.75429
,-3.62375
,-3.78444
,-3.65658
,-3.80701
,-3.67947
,-3.79454
,-3.72777
,-3.837
,-3.73203
,-3.81554
,-3.66779
,-3.83669
,-3.66068
,-3.80212
,-3.62817
,-3.85863
,-3.58476
,-3.79612
,-3.6509
,-3.80606
,-3.66668
,-3.85642
,-3.67095
,-3.90535
,-3.68563
,-3.95507
,-3.76092
,-3.96518
,-3.72414
,-4.02295
,-3.76597
,-4.06667
,-3.72667
,-4.08135
,-3.73756
,-4.07109
,-3.77276
,-4.10172
,-3.82011
,-4.13834
,-3.81948
,-4.14465
,-3.81664
,-4.16486
,-3.82074
,-4.1939
,-3.87678
,-4.17575
,-3.90488
,-4.19437
,-3.88436
,-4.17449
,-3.87031
,-4.14465
,-3.84205
,-4.13376
,-3.79928
,-4.08135
,-3.80638
,-3.99564
,-3.77497
,-3.94387
,-3.74908
,-3.89841
,-3.74245
,-3.85247
,-3.69604
,-3.80243
,-3.68263
,-3.76566
,-3.67505
,-3.74908
,-3.61112
,-3.70993
,-3.59865
,-3.66574
,-3.39076
,-3.46116
,-3.35319
,-3.45059
,-3.33867
,-3.38855
,-3.32904
,-3.36898
,-3.28043
,-3.34767
,-3.25375
,-3.35509
,-3.19424
,-3.29179
,-3.16993
,-3.23733
,-3.15115
,-3.20166
,-3.10979
,-3.17104
,-3.09937
,-3.16772
,-3.07585
,-3.1491
,-3.07127
,-3.14215
,-3.05991
,-3.1352
,-3.07206
,-3.13015
,-3.05928
,-3.11026
,-3.05912
,-3.12873
,-3.02771
,-3.1019
,-3.02834
,-3.08753
,-3.01824
,-3.109
,-2.98967
,-3.03986
,-2.96631
,-3.04981
,-2.92526
,-3.06228
,-2.90001
,-2.98872
,-2.88959
,-2.95384
,-2.87917
,-2.96394
,-2.84318
,-2.89101
,-2.80309
,-2.88754
,-2.78541
,-2.87807
,-2.75494
,-2.78667
,-2.70585
,-2.7611
,-2.67113
,-2.74232
,-2.61698
,-2.66718
,-2.58478
,-2.62945
,-2.56553
,-2.61067
,-2.49733
,-2.55163
,-2.45945
,-2.51217
,-2.43404
,-2.49765
,-2.36443
,-2.43972
,-2.30776
,-2.41636
,-2.30807
,-2.34359
,-2.23183
,-2.32291
,-2.17627
,-2.25693
,-2.14202
,-2.18274
,-2.0713
,-2.1237
,-2.02884
,-2.04873
,-1.81022
,-1.85268
,-1.65268
,-1.68252
,-1.47084
,-1.55261
,-1.26469
,-1.38276
,-1.16666
,-1.19239
,-1.03628
,-1.04575
,-0.91111
,-0.91553
,-0.80377
,-0.82492
,-0.70748
,-0.75341
,-0.61403
,-0.70006
,-0.58183
,-0.63282
,-0.53195
,-0.57931
,-0.48917
,-0.57331
,-0.3992
,-0.52864
,-0.39194
,-0.44308
,-0.31443
,-0.38042
,-0.31617
,-0.32643
,-0.24908
,-0.25777
,-0.16448
,-0.19368
,-0.10134
,-0.13259
,-0.0071
,-0.05461
,0.06298
,0.02415
,0.12723
,0.10734
,0.21278
,0.2011
,0.30481
,0.25335
,0.35595
,0.31381
,0.44924
,0.39731
,0.49817
,0.45413
,0.56605
,0.53274
,0.63692
,0.58831
,0.71822
,0.68917
,0.79683
,0.77425
,0.86344
,0.85886
,0.96273
,0.93163
,1.02587
,0.97614
,1.08901
,1.04812
,1.12626
,1.09942
,1.17488
,1.1452
,1.23581
,1.18592
,1.27306
,1.24212
,1.32152
,1.28553
,1.36319
,1.32499
,1.40139
,1.3594
,1.45964
,1.4328
,1.51283
,1.47747
,1.58086
,1.52625
,1.63659
,1.59191
,1.67068
,1.62948
,1.69941
,1.64906
,1.75955
,1.64937
,1.7294
,1.6369
,1.83484
,1.72798
,1.89735
,1.81511
,1.96491
,1.72056
,1.96602
,1.73714
,1.89056
,1.847
,1.96412
,1.91503
,2.00311
,1.96144
,2.04841
,2.00927
,2.10445
,2.06262
,2.15749
,2.1035
,2.19932
,2.17375
,2.27572
,2.24146
,2.35733
,2.34928
,2.45298
,2.43672
,2.57658
,2.53806
,2.65314
,2.63956
,2.70917
,2.67997
,2.76552
,2.71959
,2.8083
,2.76016
,2.83829
,2.78904
,2.84824
,2.81288
,2.88517
,2.81998
,2.90459
,2.83735
,2.92495
,2.86734
,2.96094
,2.9098
,2.96078
,2.92937
,2.99583
,2.96268
,3.05107
,2.99804
,3.06228
,3.02108
,3.11406
,3.05328
,3.12384
,3.07459
,3.15699
,3.09243
,3.17167
,3.12668
,3.18114
,3.13694
,3.20008
,3.14941
,3.23576
,3.1933
,3.23828
,3.20245
,3.26149
,3.21492
,3.29874
,3.23734
,3.31263
,3.25533
,3.32336
,3.29353
,3.35462
,3.30316
,3.36488
,3.33157
,3.3865
,3.34704
,3.42786
,3.40592
,3.46638
,3.43749
,3.51926
,3.46859
,3.58634
,3.54719
,3.61097
,3.59613
,3.6962
,3.59692
,3.73788
,3.67537
,3.76471
,3.682
,3.82943
,3.74561
,3.87252
,3.77876
,3.8962
,3.79865
,3.88294
,3.79975
,3.86858
,3.7655
,3.86084
,3.73314
,3.85106
,3.72841
,3.86289
,3.70662
,3.82485
,3.68216
,3.80938
,3.69194
,3.79754
,3.66211
,3.75082
,3.63891
,3.72336
,3.64774
,3.71136
,3.57655
,3.7071
,3.57687
,3.70378
,3.54925
,3.64885
,3.48595
,3.67174
,3.48042
,3.62612
,3.46401
,3.56708
,3.40829
,3.52652
,3.38871
,3.51799
,3.34467
,3.47364
,3.38208
,3.46022
,3.31042
,3.43986
,3.31405
,3.4588
,3.31358
,3.40087
,3.29085
,3.42723
,3.2749
,3.37214
,3.27348
,3.32731
,3.24554
,3.3049
,3.20987
,3.29085
,3.22124
,3.30853
,3.21208
,3.30348
,3.19298
,3.31011
,3.2075
,3.29527
,3.17009
,3.27017
,3.17025
,3.22408
,3.14689
,3.22124
,3.09401
,3.17104
,3.05092
,3.13663
,3.03734
,3.09874
,2.98509
,3.0686
,2.94374
,3.01145
,2.94121
,2.99314
,2.88375
,2.98762
,2.87191
,2.93995
,2.82709
,2.90933
,2.7993
,2.86544
,2.78131
,2.87997
,2.76363
,2.83308
,2.748
,2.99662
,2.91722
,2.98778
,2.91485
,2.99441
,2.89465
,2.9712
,2.88123
,2.97404
,2.87128
,2.9903
,2.87113
,2.94026
,2.86402
,2.9491
,2.8334
,2.9218
,2.8143
,2.87997
,2.76773
,2.83577
,2.70665
,2.79157
,2.66608
,2.73774
,2.62188
,2.71438
,2.58621
,2.65519
,2.54738
,2.62472
,2.50555
,2.58479
,2.43783
,2.54643
,2.42883
,2.49718
,2.3709
,2.46956
,2.34801
,2.41036
,2.31865
,2.37769
,2.27793
,2.3507
,2.22663
,2.30587
,2.21479
,2.2713
,2.15686
,2.23957
,2.1376
,2.19174
,2.09167
,2.15733
,2.05047
,2.12592
,2.02174
,2.08062
,1.98212
,2.06088
,1.94171
,2.01006
,1.90998
,1.97091
,1.86531
,1.93476
,1.83232
,1.88551
,1.77439
,1.87289
,1.7676
,1.82316
,1.71093
,1.7908
,1.68583
,1.74392
,1.64637
,1.71125
,1.60154
,1.66863
,1.57218
,1.65174
,1.53398
,1.60249
,1.49768
,1.57234
,1.46848
,1.5384
,1.38087
,1.51473
,1.25333
,1.43091
,1.16572
,1.2759
,1.08001
,1.19761
,0.99209
,1.12389
,0.92831
,1.06596
,0.83913
,0.99287
,0.77978
,0.93258
,0.73842
,0.85444
,0.6666
,0.77694
,0.63929
,0.76241
,0.63929
,0.71175
,0.59951
,0.67102
,0.57884
,0.66092
,0.55784
,0.64766
,0.50654
,0.57426
,0.47276
,0.56668
,0.42651
,0.5168
,0.39052
,0.48413
,0.35469
,0.44577
,0.31933
,0.39731
,0.28208
,0.36479
,0.23614
,0.34601
,0.16385
,0.30607
,0.11855
,0.25256
,0.0865
,0.20757
,0.04357
,0.14949
,0.02889
,0.09282
,-0.03094
,0.07151
,-0.07798
,0.03141
,-0.1176
,-0.00426
,-0.14901
,-0.04088
,-0.20962
,-0.09108
,-0.26124
,-0.13307
,-0.30559
,-0.15516
,-0.32548
,-0.17632
,-0.36005
,-0.21104
,-0.39541
,-0.24167
,-0.41356
,-0.25808
,-0.42319
,-0.28839
,-0.45113
,-0.33432
,-0.4876
,-0.352
,-0.49628
,-0.35958
,-0.54126
,-0.39352
,-0.56084
,-0.44813
,-0.57047
,-0.4857
,-0.61024
,-0.5119
,-0.63487
,-0.52469
,-0.66628
,-0.54947
,-0.65918
,-0.58436
,-0.70369
,-0.59809
,-0.64387
,-0.54742
,-0.70716
,-0.54458
,-0.81198
,-0.64829
,-0.85128
,-0.74189
,-1.10258
,-0.82997
,-1.21307
,-1.07748
,-1.28647
,-1.19271
,-1.35845
,-1.27369
,-1.40517
,-1.35198
,-1.46674
,-1.38276
,-1.53256
,-1.46374
,-1.62032
,-1.51188
,-1.68804
,-1.58796
,-1.79885
,-1.67999
,-1.87999
,-1.77549
,-2.00879
,-1.87683
,-2.08835
,-1.98669
,-2.18006
,-2.06246
,-2.22883
,-2.15385
,-2.2896
,-2.19379
,-2.31944
,-2.25093
,-2.35969
,-2.29134
,-2.39521
,-2.3357
,-2.41525
,-2.34627
,-2.46513
,-2.37342
,-2.47429
,-2.4072
,-2.53222
,-2.43625
,-2.57089
,-2.48613
,-2.59552
,-2.53585
,-2.63766
,-2.57184
,-2.67113
,-2.60025
,-2.70096
,-2.61872
,-2.73221
,-2.65518
,-2.76868
,-2.69402
,-2.7862
,-2.71311
,-2.8285
,-2.74547
,-2.84492
,-2.78588
,-2.8667
,-2.79488
,-2.90096
,-2.8446
,-2.93032
,-2.87002
,-2.95999
,-2.89843
,-2.98967
,-2.91248
,-3.02392
,-2.96346
,-3.05218
,-2.9843
,-3.08738
,-3.01492
,-3.10584
,-3.04823
,-3.15209
,-3.06133
,-3.19598
,-3.13094
,-3.23118
,-3.17814
,-3.25643
,-3.19298
,-3.2779
,-3.21918
,-3.26354
,-3.20071
,-3.2558
,-3.19235
,-3.24491
,-3.18351
,-3.22897
,-3.16804
,-3.22328
,-3.16125
,-3.28358
,-3.18666
,-3.33188
,-3.23986
,-3.40813
,-3.29337
,-3.48279
,-3.36914
,-3.53188
,-3.42154
,-3.57213
,-3.45517
,-3.58081
,-3.51562
,-3.61065
,-3.53535
,-3.64932
,-3.58318
,-3.67284
,-3.60433
,-3.70899
,-3.61428
,-3.76913
,-3.66432
,-3.80417
,-3.70836
,-3.82011
,-3.72162
,-3.82122
,-3.7505
,-3.82516
,-3.71135
,-3.78539
,-3.65137
,-3.81743
,-3.65263
,-3.76423
,-3.65563
,-3.77497
,-3.64869
,-3.79249
,-3.68294
,-3.83274
,-3.68152
,-3.92335
,-3.74198
,-3.98175
,-3.67252
,-3.98649
,-3.76518
,-4.0381
,-3.70662
,-4.03889
,-3.75871
,-4.07125
,-3.78176
,-4.14576
,-3.7254
,-4.11719
,-3.7636
,-4.11024
,-3.8037
,-4.12287
,-3.82737
,-4.16359
,-3.83511
,-4.18459
,-3.8531
,-4.20811
,-3.86905
,-4.20858
,-3.87047
,-4.18411
,-3.85153
,-4.14844
,-3.85784
,-4.14181
,-3.8097
,-4.08719
,-3.77228
,-4.04694
,-3.75539
,-3.94402
,-3.73645
,-3.88467
,-3.74592
,-3.84537
,-3.71625
,-3.80591
,-3.6771
,-3.77813
,-3.65816
,-3.75539
,-3.60528
,-3.71104
,-3.59581
,-3.66132
,-3.37608
,-3.43165
,-3.37577
,-3.40939
,-3.33441
,-3.40544
,-3.29921
,-3.36156
,-3.27127
,-3.31373
,-3.24333
,-3.27901
,-3.19598
,-3.24254
,-3.15604
,-3.21823
,-3.12936
,-3.18351
,-3.10379
,-3.16551
,-3.08738
,-3.14894
,-3.08359
,-3.16346
,-3.08674
,-3.14531
,-3.06717
,-3.14278
,-3.07664
,-3.13094
,-3.06717
,-3.11342
,-3.05644
,-3.11137
,-3.04933
,-3.10427
,-3.03639
,-3.08043
,-3.00608
,-3.08422
,-3.01729
,-3.05202
,-2.97988
,-3.04681
,-2.95336
,-3.03513
,-2.93552
,-3.02613
,-2.9038
,-2.94799
,-2.87428
,-2.92779
,-2.86291
,-2.91074
,-2.82613
,-2.85913
,-2.77089
,-2.84744
,-2.7379
,-2.82314
,-2.70017
,-2.74832
,-2.67492
,-2.73442
,-2.62361
,-2.6997
,-2.60404
,-2.6424
,-2.55984
,-2.62803
,-2.50318
,-2.59994
,-2.48123
,-2.51391
,-2.45787
,-2.46719
,-2.37374
,-2.45614
,-2.34564
,-2.37958
,-2.31155
,-2.34201
,-2.25488
,-2.31533
,-2.21478
,-2.23641
,-2.13523
,-2.18369
,-2.08298
,-2.10934
,-2.01384
,-2.03815
,-1.83531
,-1.86499
,-1.6822
,-1.70162
,-1.4871
,-1.50241
,-1.31062
,-1.36887
,-1.1744
,-1.18434
,-1.07195
,-1.09311
,-0.94867
,-0.95262
,-0.80582
,-0.82634
,-0.69596
,-0.74268
,-0.61893
,-0.68854
,-0.56731
,-0.64197
,-0.54742
,-0.56478
,-0.49943
,-0.56115
,-0.47055
,-0.52722
,-0.38815
,-0.49501
,-0.36447
,-0.40362
,-0.29013
,-0.35469
,-0.20047
,-0.34174
,-0.17142
,-0.22856
,-0.0835
,-0.16243
,-0.01862
,-0.04214
,0.04657
,0.01989
,0.11207
,0.04925
,0.20126
,0.1588
,0.26519
,0.25209
,0.36558
,0.32864
,0.44324
,0.40331
,0.52138
,0.46234
,0.57094
,0.52343
,0.65366
,0.61467
,0.70906
,0.67954
,0.78294
,0.76099
,0.87828
,0.84576
,0.94726
,0.90053
,1.02492
,0.96951
,1.101
,1.03991
,1.14046
,1.09027
,1.17361
,1.14883
,1.21955
,1.18466
,1.26738
,1.2306
,1.28821
,1.26406
,1.35246
,1.32215
,1.38529
,1.34551
,1.44669
,1.41591
,1.50273
,1.46563
,1.55356
,1.53651
,1.59917
,1.58465
,1.65963
,1.63343
,1.68899
,1.65411
,1.71725
,1.63722
,1.72814
,1.63643
,1.7987
,1.71014
,1.87383
,1.78386
,1.93303
,1.84731
,1.98701
,1.74882
,1.89767
,1.82806
,1.94392
,1.90051
,1.99427
,1.95923
,2.06404
,1.99838
,2.10019
,2.04763
,2.15559
,2.09829
,2.2039
,2.1889
,2.25378
,2.23294
,2.36506
,2.33491
,2.46072
,2.41699
,2.53617
,2.52559
,2.61383
,2.58637
,2.69118
,2.67271
,2.74453
,2.70838
,2.77578
,2.75858
,2.81509
,2.78194
,2.86071
,2.80925
,2.86892
,2.82361
,2.89228
,2.84619
,2.89165
,2.86308
,2.93253
,2.90112
,2.96552
,2.92243
,2.99819
,2.96142
,3.02708
,3.0053
,3.07333
,3.02534
,3.08028
,3.04413
,3.11169
,3.0768
,3.12874
,3.08991
,3.142
,3.10364
,3.16346
,3.12684
,3.18193
,3.15383
,3.2064
,3.17514
,3.24144
,3.19993
,3.2637
,3.21618
,3.27017
,3.24712
,3.29258
,3.26338
,3.33031
,3.28374
,3.33694
,3.306
,3.3622
,3.3251
,3.38382
,3.3412
,3.41334
,3.38919
,3.46322
,3.43575
,3.5161
,3.47648
,3.55966
,3.5322
,3.60955
,3.57387
,3.68421
,3.56661
,3.74088
,3.66432
,3.75066
,3.69889
,3.81333
,3.75492
,3.82359
,3.78476
,3.85184
,3.78413
,3.89099
,3.77576
,3.87631
,3.7674
,3.87268
,3.73819
,3.87363
,3.72746
,3.8479
,3.72888
,3.81712
,3.69668
,3.78586
,3.67821
,3.76487
,3.67174
,3.74609
,3.65501
,3.73077
,3.64601
,3.7262
