Date,U1
,1.89767
,1.97059
,1.86373
,1.94992
,1.80596
,1.91708
,1.79586
,1.86073
,1.75766
,1.82995
,1.71519
,1.80769
,1.68978
,1.76397
,1.66705
,1.73098
,1.62001
,1.70225
,1.59112
,1.64937
,1.54361
,1.62333
,1.49326
,1.58197
,1.48284
,1.53572
,1.44038
,1.54393
,1.39397
,1.47731
,1.36114
,1.45395
,1.18766
,1.36445
,1.07038
,1.19824
,0.98924
,1.13052
,0.92026
,1.01813
,0.8366
,0.96067
,0.78388
,0.87812
,0.72611
,0.82129
,0.67386
,0.76794
,0.63108
,0.70117
,0.56905
,0.65224
,0.55042
,0.64371
,0.51617
,0.62509
,0.50023
,0.58657
,0.44214
,0.54884
,0.41436
,0.52043
,0.3599
,0.47892
,0.35374
,0.43204
,0.31239
,0.40347
,0.28539
,0.35358
,0.2322
,0.35722
,0.20678
,0.29944
,0.15422
,0.23614
,0.12455
,0.20079
,0.07466
,0.14507
,0.00253
,0.11539
,-0.03772
,0.07972
,-0.09076
,0.02636
,-0.11412
,-0.01373
,-0.15374
,-0.05682
,-0.19999
,-0.09565
,-0.24309
,-0.13859
,-0.2644
,-0.15895
,-0.29818
,-0.19494
,-0.29344
,-0.21562
,-0.35011
,-0.24151
,-0.3621
,-0.28239
,-0.40457
,-0.28444
,-0.41877
,-0.31443
,-0.46613
,-0.36147
,-0.4928
,-0.36447
,-0.50338
,-0.40709
,-0.52848
,-0.44008
,-0.52753
,-0.4606
,-0.57268
,-0.50117
,-0.63013
,-0.52122
,-0.64844
,-0.54174
,-0.67196
,-0.56762
,-0.67086
,-0.59193
,-0.69075
,-0.60993
,-0.71143
,-0.58783
,-0.66202
,-0.56968
,-0.64544
,-0.57915
,-0.71222
,-0.61814
,-0.7954
,-0.67844
,-0.93226
,-0.7782
,-1.27132
,-0.88585
,-1.41275
,-1.25017
,-1.5365
,-1.37787
,-1.61101
,-1.5103
,-1.67052
,-1.57139
,-1.72008
,-1.63863
,-1.76412
,-1.68851
,-1.80043
,-1.72498
,-1.89088
,-1.77375
,-1.97406
,-1.8642
,-2.07019
,-1.93886
,-2.16396
,-2.04052
,-2.24604
,-2.14423
,-2.2885
,-2.22094
,-2.3821
,-2.2604
,-2.40973
,-2.32654
,-2.44887
,-2.38274
,-2.49623
,-2.42962
,-2.49954
,-2.4544
,-2.5398
,-2.45866
,-2.56126
,-2.48628
,-2.59331
,-2.50949
,-2.6203
,-2.53901
,-2.66213
,-2.59078
,-2.68044
,-2.62204
,-2.72164
,-2.64413
,-2.75573
,-2.67681
,-2.79109
,-2.71059
,-2.8124
,-2.73143
,-2.85108
,-2.77278
,-2.86118
,-2.78115
,-2.91311
,-2.83119
,-2.92337
,-2.84839
,-2.95289
,-2.8877
,-2.98477
,-2.90632
,-3.00324
,-2.93126
,-3.02597
,-2.94105
,-3.06117
,-2.99709
,-3.09448
,-3.01682
,-3.13426
,-3.05265
,-3.17498
,-3.09795
,-3.21808
,-3.1543
,-3.23544
,-3.17325
,-3.23575
,-3.17751
,-3.26511
,-3.16646
,-3.24444
,-3.14799
,-3.22171
,-3.15367
,-3.21302
,-3.11516
,-3.19629
,-3.12226
,-3.18714
,-3.11484
,-3.19014
,-3.09748
,-3.25375
,-3.18019
,-3.31515
,-3.23686
,-3.37371
,-3.29069
,-3.46416
,-3.34199
,-3.49668
,-3.40465
,-3.5262
,-3.42959
,-3.55429
,-3.47127
,-3.5685
,-3.50299
,-3.62217
,-3.52272
,-3.64853
,-3.55461
,-3.64743
,-3.59092
,-3.6771
,-3.59171
,-3.72872
,-3.62675
,-3.72225
,-3.66747
,-3.78586
,-3.66432
,-3.75318
,-3.661
,-3.78996
,-3.61996
,-3.74245
,-3.56803
,-3.77023
,-3.60575
,-3.76171
,-3.55714
,-3.75697
,-3.65011
,-3.75981
,-3.676
,-3.87062
,-3.65879
,-3.85168
,-3.68705
,-3.87299
,-3.66226
,-3.90756
,-3.69857
,-3.97023
,-3.68626
,-4.06636
,-3.66905
,-4.06557
,-3.65548
,-4.04963
,-3.72398
,-4.06636
,-3.7374
,-4.06525
,-3.78333
,-4.12176
,-3.77765
,-4.12003
,-3.77749
,-4.0812
,-3.83464
,-4.11561
,-3.85531
,-4.08341
,-3.78839
,-4.07551
,-3.73835
,-4.03984
,-3.70473
,-3.92934
,-3.68989
,-3.88152
,-3.67915
,-3.82153
,-3.65453
,-3.75903
,-3.64064
,-3.73977
,-3.59549
,-3.73077
,-3.56613
,-3.65153
,-3.54356
,-3.62012
,-3.52415
,-3.58965
,-3.488
,-3.54482
,-3.4599
,-3.48405
,-3.25706
,-3.30742
,-3.21744
,-3.25722
,-3.19061
,-3.24254
,-3.16125
,-3.20371
,-3.10995
,-3.19124
,-3.0839
,-3.16204
,-3.02976
,-3.11658
,-2.99803
,-3.07964
,-2.99267
,-3.0667
,-2.98935
,-3.0517
,-2.93884
,-3.05423
,-2.93032
,-3.03087
,-2.94973
,-3.01508
,-2.93979
,-3.0004
,-2.93442
,-3.00387
,-2.92684
,-2.9944
,-2.90569
,-2.99014
,-2.90301
,-2.96883
,-2.89748
,-2.94215
,-2.88833
,-2.93521
,-2.86986
,-2.92384
,-2.85928
,-2.91248
,-2.82235
,-2.88564
,-2.8225
,-2.86134
,-2.79804
,-2.82503
,-2.76489
,-2.80893
,-2.74358
,-2.79504
,-2.73143
,-2.76757
,-2.66024
,-2.74863
,-2.60578
,-2.67681
,-2.6274
,-2.65613
,-2.54358
,-2.63956
,-2.51501
,-2.56347
,-2.47618
,-2.55937
,-2.41399
,-2.52575
,-2.38637
,-2.45314
,-2.35701
,-2.42804
,-2.30997
,-2.38905
,-2.25819
,-2.32417
,-2.23073
,-2.27303
,-2.19253
,-2.22047
,-2.1065
,-2.15796
,-2.05993
,-2.10129
,-1.99427
,-2.05204
,-1.94234
,-1.96759
,-1.75292
,-1.78812
,-1.57676
,-1.59301
,-1.36808
,-1.43169
,-1.14125
,-1.33446
,-1.0879
,-1.1152
,-0.97645
,-1.01465
,-0.80219
,-0.89295
,-0.71711
,-0.75547
,-0.54426
,-0.70858
,-0.50606
,-0.64765
,-0.48333
,-0.56273
,-0.41246
,-0.51475
,-0.40472
,-0.46565
,-0.38026
,-0.4475
,-0.27371
,-0.44245
,-0.24956
,-0.30512
,-0.20489
,-0.25745
,-0.08855
,-0.23772
,-0.06124
,-0.14222
,0.04909
,-0.06093
,0.10592
,0.04673
,0.13623
,0.11065
,0.23725
,0.21752
,0.29881
,0.2835
,0.36132
,0.32928
,0.45571
,0.41846
,0.52753
,0.48128
,0.59257
,0.5621
,0.6928
,0.65823
,0.75578
,0.72737
,0.82413
,0.8074
,0.89517
,0.85649
,0.94631
,0.88554
,1.00014
,0.95625
,1.04307
,0.99745
,1.07938
,1.04449
,1.13368
,1.10163
,1.17393
,1.15104
,1.20976
,1.18719
,1.27495
,1.25554
,1.33004
,1.29026
,1.37187
,1.35356
,1.43485
,1.40991
,1.48726
,1.46358
,1.54409
,1.51488
,1.61259
,1.56666
,1.65395
,1.61717
,1.71141
,1.66089
,1.74961
,1.69262
,1.74471
,1.64369
,1.74203
,1.64116
,1.70004
,1.65616
,1.75387
,1.70225
,1.81243
,1.7968
,1.91677
,1.74961
,1.91266
,1.75892
,1.93603
,1.8822
,2.01369
,1.99064
,2.10777
,2.0552
,2.14912
,2.11219
,2.2039
,2.1447
,2.22442
,2.18085
,2.2844
,2.2462
,2.31928
,2.29782
,2.40089
,2.35985
,2.50065
,2.4664
,2.56411
,2.53443
,2.64445
,2.60531
,2.7068
,2.65582
,2.75574
,2.70554
,2.80814
,2.77436
,2.8304
,2.78999
,2.85345
,2.80956
,2.85771
,2.83593
,2.88249
,2.8345
,2.89733
,2.85124
,2.9259
,2.8757
,2.95526
,2.91927
,2.99772
,2.93995
,3.01177
,2.97846
,3.04097
,2.99772
,3.05565
,3.0274
,3.08043
,3.03924
,3.121
,3.06828
,3.14421
,3.08754
,3.15557
,3.12463
,3.19503
,3.1401
,3.1974
,3.16788
,3.22171
,3.18209
,3.2487
,3.20056
,3.26354
,3.23339
,3.28595
,3.24633
,3.30853
,3.26891
,3.33552
,3.30742
,3.3674
,3.34278
,3.40387
,3.38208
,3.46685
,3.43039
,3.56172
,3.50631
,3.61681
,3.56724
,3.64427
,3.60276
,3.67789
,3.62691
,3.72462
,3.68216
,3.78492
,3.73219
,3.80323
,3.75066
,3.85011
,3.79202
,3.88704
,3.78586
,3.86905
,3.7715
,3.85832
,3.76882
,3.84348
,3.73772
,3.82959
,3.70757
,3.8097
,3.69242
,3.80496
,3.65864
,3.78397
,3.64064
,3.75556
,3.64301
,3.73646
,3.62107
,3.71199
,3.59376
,3.66732
,3.57529
,3.64285
,3.54719
,3.64064
,3.52052
,3.60402
,3.44633
,3.65169
,3.43907
,3.55367
,3.45312
,3.55098
,3.38398
,3.5131
,3.33947
,3.503
,3.31263
,3.42818
,3.32478
,3.43386
,3.2888
,3.37987
,3.30805
,3.41018
,3.2517
,3.40434
,3.27206
,3.35446
,3.23686
,3.33647
,3.17546
,3.30521
,3.1723
,3.26812
,3.18256
,3.25691
,3.18698
,3.25107
,3.18793
,3.24807
,3.17404
,3.2708
,3.14957
,3.2427
,3.15068
,3.22045
,3.12447
,3.19393
,3.09101
,3.1491
,3.06023
,3.11674
,3.01082
,3.09385
,2.96489
,3.03939
,2.92558
,3.00845
,2.91122
,2.96363
,2.8596
,2.94484
,2.84887
,2.90522
,2.7952
,2.86623
,2.76047
,2.82961
,2.75905
,2.81809
,2.69481
,2.79046
,2.64903
,2.75747
,2.65756
,2.74564
,2.65787
,2.90001
,2.82361
,2.90348
,2.82598
,2.89907
,2.81619
,2.86276
,2.79646
,2.87791
,2.78084
,2.88028
,2.76663
,2.8435
,2.76584
,2.8244
,2.74911
,2.8334
,2.72511
,2.76489
,2.66718
,2.73222
,2.6252
,2.71122
,2.57753
,2.64761
,2.54043
,2.6091
,2.49087
,2.55874
,2.45661
,2.51028
,2.42125
,2.48029
,2.37311
,2.43925
,2.32939
,2.39095
,2.29292
,2.36111
,2.25599
,2.33759
,2.22126
,2.28503
,2.18653
,2.2533
,2.14439
,2.211
,2.11076
,2.17091
,2.08077
,2.14028
,2.02647
,2.10208
,1.98748
,2.06073
,1.97517
,2.03547
,1.91677
,1.99917
,1.88141
,1.96412
,1.847
,1.91945
,1.81417
,1.87952
,1.79049
,1.84637
,1.74566
,1.82585
,1.7163
,1.7837
,1.68063
,1.74818
,1.62964
,1.72324
,1.60833
,1.71283
,1.57171
,1.65426
,1.5343
,1.60707
,1.48694
,1.56287
,1.45853
,1.5474
,1.42617
,1.4961
,1.38166
,1.46358
,1.26011
,1.41023
,1.12263
,1.30368
,1.01008
,1.19066
,0.94063
,1.13241
,0.84828
,1.00661
,0.78167
,0.96904
,0.72911
,0.87875
,0.68333
,0.78041
,0.66928
,0.72137
,0.59967
,0.68538
,0.57647
,0.65303
,0.54616
,0.62619
,0.49533
,0.60993
,0.47402
,0.57599
,0.43598
,0.55847
,0.41341
,0.49707
,0.3689
,0.45571
,0.31475
,0.43661
,0.29928
,0.37947
,0.27434
,0.33748
,0.23172
,0.29329
,0.17506
,0.27876
,0.11239
,0.23251
,0.05856
,0.20694
,0.01373
,0.13165
,-0.00615
,0.10181
,-0.05272
,0.04736
,-0.08492
,-0.00994
,-0.15832
,-0.03551
,-0.21657
,-0.06566
,-0.23614
,-0.11033
,-0.24735
,-0.14269
,-0.27118
,-0.19194
,-0.29297
,-0.22683
,-0.32359
,-0.24956
,-0.35232
,-0.2614
,-0.40914
,-0.29234
,-0.41893
,-0.29833
,-0.44545
,-0.33748
,-0.48649
,-0.35453
,-0.48049
,-0.38673
,-0.51901
,-0.43109
,-0.54142
,-0.45224
,-0.56557
,-0.47607
,-0.62382
,-0.49612
,-0.6426
,-0.52658
,-0.66912
,-0.56273
,-0.67086
,-0.58309
,-0.70464
,-0.62256
,-0.69864
,-0.63045
,-0.67828
,-0.58215
,-0.64718
,-0.58657
,-0.68996
,-0.5913
,-0.7351
,-0.64087
,-0.84465
,-0.71506
,-1.17992
,-0.83534
,-1.35782
,-1.16714
,-1.46563
,-1.31915
,-1.56586
,-1.44164
,-1.63611
,-1.50209
,-1.68725
,-1.58086
,-1.72656
,-1.62774
,-1.77754
,-1.68962
,-1.83437
,-1.72892
,-1.91708
,-1.82063
,-2.01321
,-1.89182
,-2.11313
,-1.98117
,-2.20326
,-2.09213
,-2.26987
,-2.17643
,-2.32291
,-2.2462
,-2.38068
,-2.31423
,-2.43309
,-2.37263
,-2.47129
,-2.40894
,-2.50239
,-2.42299
,-2.50318
,-2.44461
,-2.54264
,-2.47018
,-2.55874
,-2.51028
,-2.60294
,-2.49954
,-2.63924
,-2.56837
,-2.6686
,-2.60357
,-2.70159
,-2.62488
,-2.74279
,-2.64934
,-2.77026
,-2.69701
,-2.7993
,-2.71627
,-2.83529
,-2.7701
,-2.85076
,-2.77641
,-2.87412
,-2.82424
,-2.90427
,-2.84492
,-2.9259
,-2.86244
,-2.97073
,-2.88107
,-2.99109
,-2.918
,-3.02566
,-2.93379
,-3.05202
,-2.9753
,-3.07475
,-3.0004
,-3.11168
,-3.02992
,-3.15257
,-3.04413
,-3.2075
,-3.11831
,-3.22613
,-3.12621
,-3.23891
,-3.13836
,-3.21902
,-3.15509
,-3.22202
,-3.15778
,-3.20908
,-3.13631
,-3.20276
,-3.13631
,-3.1914
,-3.10174
,-3.18319
,-3.11642
,-3.15809
,-3.09843
,-3.22281
,-3.12494
,-3.30868
,-3.16741
,-3.35619
,-3.23607
,-3.41697
,-3.28058
,-3.4539
,-3.3644
,-3.48926
,-3.41791
,-3.52194
,-3.46085
,-3.56787
,-3.49305
,-3.57781
,-3.51025
,-3.62564
,-3.54593
,-3.66132
,-3.58602
,-3.71814
,-3.57734
,-3.75966
,-3.59486
,-3.8299
,-3.57103
,-3.85831
,-3.56992
,-3.82532
,-3.57118
,-3.80827
,-3.57876
,-3.80591
,-3.55272
,-3.81064
,-3.56961
,-3.77418
,-3.55019
,-3.80007
,-3.58839
,-3.81285
,-3.59518
,-3.9044
,-3.57324
,-3.86589
,-3.59991
,-3.88941
,-3.62659
,-3.90835
,-3.70267
,-3.87725
,-3.74687
,-3.90219
,-3.7033
,-3.9374
,-3.76597
,-3.94166
,-3.80717
,-3.9958
,-3.83653
,-4.01821
,-3.81333
,-4.04963
,-3.82895
,-4.05847
,-3.8359
,-4.06557
,-3.87599
,-4.07204
,-3.846
,-4.09146
,-3.83006
,-4.07236
,-3.77165
,-4.04221
,-3.7333
,-3.93803
,-3.71814
,-3.90346
,-3.70394
,-3.87662
,-3.67158
,-3.81269
,-3.62722
,-3.77102
,-3.60133
,-3.73898
,-3.58886
,-3.67284
,-3.55303
,-3.64174
,-3.54593
,-3.6026
,-3.50331
,-3.59155
,-3.48026
,-3.5655
,-3.28879
,-3.35825
,-3.24807
,-3.32431
,-3.2135
,-3.26985
,-3.20703
,-3.23197
,-3.17703
,-3.22407
,-3.11153
,-3.20134
,-3.06543
,-3.14941
,-3.05802
,-3.10726
,-3.01082
,-3.07222
,-3.00719
,-3.04665
,-2.96031
,-3.04176
,-2.96867
,-3.04365
,-2.95636
,-3.03513
,-2.95478
,-3.00971
,-2.91421
,-3.01934
,-2.92132
,-3.03323
,-2.87933
,-2.99819
,-2.91516
,-2.97578
,-2.89733
,-2.97357
,-2.88628
,-2.94105
,-2.86055
,-2.95699
,-2.85518
,-2.93016
,-2.84302
,-2.90474
,-2.82645
,-2.89448
,-2.81414
,-2.85897
,-2.78573
,-2.84381
,-2.7491
,-2.83529
,-2.7229
,-2.77057
,-2.69812
,-2.76331
,-2.67791
,-2.69765
,-2.61272
,-2.64903
,-2.58147
,-2.63072
,-2.52764
,-2.58084
,-2.49797
,-2.54911
,-2.43262
,-2.52812
,-2.42662
,-2.47255
,-2.36048
,-2.4353
,-2.31549
,-2.43704
,-2.28029
,-2.35669
,-2.24462
,-2.31234
,-2.15512
,-2.30239
,-2.15212
,-2.20373
,-2.10729
,-2.12007
,-2.04652
,-2.07603
,-1.9537
,-1.98511
,-1.82284
,-1.83579
,-1.63848
,-1.65489
,-1.50904
,-1.5133
,-1.30983
,-1.43895
,-1.12767
,-1.29279
,-0.98166
,-1.10936
,-0.78167
,-0.99698
,-0.70637
,-0.78056
,-0.59841
,-0.71711
,-0.53953
,-0.64639
,-0.49438
,-0.54332
,-0.47686
,-0.53748
,-0.42114
,-0.5108
,-0.37158
,-0.44797
,-0.32927
,-0.40536
,-0.27971
,-0.36242
,-0.22351
,-0.27103
,-0.15311
,-0.19873
,-0.10307
,-0.14459
,-0.03504
,-0.06993
,0.0382
,-0.0142
,0.10781
,0.07877
,0.18232
,0.14222
,0.28366
,0.21673
,0.34096
,0.2996
,0.41783
,0.39541
,0.4876
,0.46692
,0.56794
,0.52327
,0.62666
,0.59478
,0.73084
,0.68886
,0.76778
,0.75405
,0.85712
,0.83739
,0.91048
,0.88396
,0.98025
,0.95468
,1.03944
,0.99651
,1.07969
,1.04197
,1.11316
,1.07953
,1.1804
,1.13273
,1.1965
,1.17661
,1.25727
,1.22081
,1.31363
,1.26848
,1.34835
,1.31757
,1.40818
,1.37897
,1.46311
,1.43075
,1.50746
,1.47463
,1.56697
,1.54535
,1.62096
,1.5785
,1.69041
,1.63848
,1.72025
,1.68489
,1.75387
,1.65095
,1.74392
,1.63816
,1.71014
,1.64179
,1.70967
,1.68299
,1.76255
,1.70904
,1.86341
,1.84195
,1.96381
,1.76997
,1.9758
,1.84447
,2.00027
,1.97675
,2.08456
,2.03989
,2.14091
,2.10619
,2.17959
,2.1387
,2.21826
,2.1878
,2.24415
,2.21352
,2.3125
,2.27935
,2.36885
,2.32986
,2.46624
,2.43262
,2.54375
,2.4975
,2.62599
,2.58447
,2.67381
,2.65771
,2.73427
,2.70901
,2.76158
,2.72953
,2.82819
,2.78936
,2.8484
,2.79962
,2.88644
,2.81967
,2.88991
,2.8424
,2.91816
,2.85345
,2.92322
,2.8806
,2.9521
,2.91327
,2.97704
,2.9158
,3.00325
,2.9671
,3.02834
,2.98762
,3.05691
,3.01114
,3.06891
,3.02819
,3.136
,3.0656
,3.12858
,3.08391
,3.15289
,3.11895
,3.1783
,3.13205
,3.21413
,3.16252
,3.22534
,3.1813
,3.25091
,3.19535
,3.25628
,3.20214
,3.294
,3.24476
,3.29148
,3.24365
,3.324
,3.28374
,3.35383
,3.31531
,3.37987
,3.35557
,3.42802
,3.39171
,3.51199
,3.49795
,3.55698
,3.54404
,3.63575
,3.60623
,3.66479
,3.61049
,3.7232
,3.62059
,3.77134
,3.68957
,3.79597
,3.73077
,3.83511
,3.77702
,3.88626
,3.79944
,3.88578
,3.77339
,3.86637
,3.77292
,3.84695
,3.75998
,3.84285
,3.71104
,3.82738
,3.71404
,3.81065
,3.68737
,3.79565
,3.66432
,3.75098
,3.63922
,3.75713
,3.62486
,3.73251
,3.60244
,3.70362
,3.58824
,3.66164
,3.54625
,3.65737
,3.54988
,3.62359
,3.50173
,3.61128
,3.48674
,3.57498
,3.37924
,3.59502
,3.43828
,3.54562
,3.35778
,3.51578
,3.37419
,3.46132
,3.30663
,3.47648
,3.29495
,3.39361
,3.25533
,3.43733
,3.28816
,3.39961
,3.21903
,3.41555
,3.16504
,3.39503
,3.14736
,3.36772
,3.11374
,3.32873
,3.11927
,3.29448
,3.14247
,3.27727
,3.17625
,3.25312
,3.17767
,3.24428
,3.13994
,3.23702
,3.12226
,3.23528
,3.09717
,3.2296
,3.07065
,3.2075
,3.05028
,3.15746
,3.02598
,3.1109
,2.9712
,3.05549
,2.93442
,3.00972
,2.89528
,3.00182
,2.85408
,2.96757
,2.8214
,2.945
,2.81272
,2.89733
,2.77373
,2.86087
,2.74374
,2.81272
,2.73048
,2.80278
,2.67776
,2.77642
,2.66987
,2.763
,2.66671
,2.75353
,2.68534
,2.90238
,2.82724
,2.92101
,2.82409
,2.90759
,2.81241
,2.8615
,2.80846
,2.87649
,2.78036
,2.89149
,2.75321
,2.85234
,2.76694
,2.83687
,2.7158
,2.80025
,2.67571
,2.75826
,2.64303
,2.70096
,2.58037
,2.65582
,2.54817
,2.61352
,2.49686
,2.58116
,2.44178
,2.53664
,2.41889
,2.49355
,2.36411
,2.44462
,2.33096
,2.40878
,2.29876
,2.3698
,2.24762
,2.33933
,2.2241
,2.27856
,2.17264
,2.26404
,2.15307
,2.23989
,2.10587
,2.18243
,2.07414
,2.14028
,2.03152
,2.10208
,1.99332
,2.07304
,1.95955
,2.05078
,1.92071
,2.00848
,1.88015
,1.97833
,1.8672
,1.93066
,1.81148
,1.8762
,1.80296
,1.85284
,1.75371
,1.83137
,1.71646
,1.78986
,1.6811
,1.76097
,1.64495
,1.72309
,1.60943
,1.69846
,1.58986
,1.64606
,1.53098
,1.61543
,1.51188
,1.5594
,1.4729
,1.5463
,1.42286
,1.50147
,1.37676
,1.45679
,1.31094
,1.43075
,1.16509
,1.31031
,1.08474
,1.17377
,0.99382
,1.11758
,0.907
,1.01876
,0.87401
,0.93905
,0.80014
,0.89406
,0.70875
,0.82492
,0.65681
,0.77836
,0.58862
,0.72627
,0.55721
,0.67702
,0.564
,0.63172
,0.53748
,0.59699
,0.5037
,0.59115
,0.44151
,0.55847
,0.40615
,0.53195
,0.37047
,0.50196
,0.32928
,0.44829
,0.30781
,0.40252
,0.28003
,0.3528
,0.26914
,0.31428
,0.20347
,0.29139
,0.12818
,0.26345
,0.09266
,0.22383
,0.02699
,0.17016
,-0.00426
,0.11097
,-0.00426
,0.04673
,-0.06251
,0.01279
,-0.11633
,-0.01294
,-0.15801
,-0.06629
,-0.22604
,-0.10386
,-0.23551
,-0.13891
,-0.2464
,-0.17695
,-0.29028
,-0.20946
,-0.30938
,-0.22714
,-0.33369
,-0.24924
,-0.36668
,-0.28176
,-0.39746
,-0.30591
,-0.44229
,-0.29044
,-0.46644
,-0.33243
,-0.47228
,-0.38405
,-0.49344
,-0.40978
,-0.53779
,-0.44592
,-0.56494
,-0.4404
,-0.60977
,-0.46265
,-0.64071
,-0.49675
,-0.64213
,-0.54553
,-0.67512
,-0.59146
,-0.6868
,-0.61861
,-0.69248
,-0.60504
,-0.68727
,-0.60788
,-0.66328
,-0.58136
,-0.68049
,-0.56242
,-0.76588
,-0.60062
,-0.85317
,-0.64876
,-0.96272
,-0.79572
,-1.27132
,-0.94788
,-1.41307
,-1.26153
,-1.5133
,-1.40186
,-1.60359
,-1.49815
,-1.66784
,-1.59159
,-1.72703
,-1.64984
,-1.77249
,-1.70604
,-1.82616
,-1.73634
,-1.89924
,-1.80785
,-1.9859
,-1.88077
,-2.06877
,-1.97359
,-2.17374
,-2.04636
,-2.24162
,-2.14217
,-2.30318
,-2.21952
,-2.37958
,-2.27414
,-2.41841
,-2.34059
,-2.46277
,-2.3821
,-2.49291
,-2.41415
,-2.50744
,-2.45977
,-2.53001
,-2.46671
,-2.55558
,-2.49576
,-2.59946
,-2.52906
,-2.61967
,-2.56268
,-2.65897
,-2.59757
,-2.70396
,-2.63056
,-2.73427
,-2.66181
,-2.76
,-2.69875
,-2.77925
,-2.72874
,-2.81777
,-2.75526
,-2.83876
,-2.78383
,-2.87254
,-2.80277
,-2.90395
,-2.83087
,-2.9289
,-2.85344
,-2.94421
,-2.8768
,-2.98241
,-2.9199
