Date,U1
,-1.02831
,-1.10124
,-1.02863
,-1.12429
,-1.03652
,-1.13691
,-1.0561
,-1.12997
,0.67709
,0.51451
,0.67267
,0.4561
,0.62863
,0.47189
,0.59659
,0.46273
,0.55081
,0.43148
,0.54702
,0.3756
,0.4741
,0.29194
,0.449
,0.13425
,0.31609
,-0.06417
,0.13883
,-1.94526
,-0.04996
,-2.05055
,-1.92395
,-2.12032
,-2.03255
,-2.19766
,-2.09064
,-2.23823
,-2.15867
,-2.29048
,-2.21313
,-2.35456
,-2.26317
,-2.43901
,-2.32505
,-2.51636
,-2.39797
,-2.59734
,-2.50515
,-2.65811
,-0.89067
,-1.10882
,-0.95018
,-1.21552
,-1.08909
,-1.32744
,-1.18632
,-1.401
,-1.30865
,-1.46303
,-1.3931
,-1.55253
,-1.44977
,-1.62151
,-1.54306
,-1.68086
,-1.6002
,-1.74905
,-1.6624
,-3.53638
,-1.73027
,-3.56653
,-3.49708
,-3.57143
,-3.5217
,-3.60536
,-3.53181
,-3.61626
,-3.55943
,-3.64325
,-3.57522
,-3.67008
,-3.60394
,-3.71223
,-3.63299
,-3.75374
,-3.66882
,-3.75816
,-3.69234
,-3.77568
,-1.99514
,-2.1219
,-2.0155
,-2.17541
,-2.08701
,-2.23365
,-2.14873
,-2.28432
,-2.20761
,-2.33973
,-2.2417
,-2.40224
,-2.30437
,-2.45464
,-2.37793
,-2.51968
,-2.42418
,-2.58329
,-2.47927
,-4.38419
,-2.55488
,-4.41276
,-4.35057
,-4.42697
,-4.34883
,-4.44765
,-4.3572
,-4.4538
,-4.31695
,-4.39035
,-4.30527
,-4.3703
,-4.26028
,-4.3512
,-4.26896
,-4.30337
,-4.24181
,-4.28506
,-4.22398
,-4.33889
,-2.53404
,-2.68384
,-2.5563
,-2.78234
,-2.66505
,-2.88762
,-2.76687
,-2.99086
,-2.87531
,-3.06962
,-2.96023
,-3.14287
,-3.03995
,-3.21358
,-3.08935
,-3.26804
,-3.15849
,-3.32108
,-3.24405
,-5.17328
,-3.28493
,-5.17439
,-5.00217
,-5.16286
,-5.00959
,-5.21969
,-5.03201
,-5.19286
,-5.08505
,-5.17076
,-5.08236
,-5.21196
,-4.98276
,-5.20138
,-4.97818
,-5.23216
,-4.98607
,-5.22616
,-4.94251
,-5.16034
,-3.28493
,-3.45951
,-3.2914
,-3.66172
,-3.3637
,-3.67277
,-3.36401
,-3.67955
,-3.5678
,-3.83172
,-3.55106
,-3.79447
,-3.66361
,-3.90402
,-3.68176
,-3.92359
,-3.67797
,-3.98026
,-3.76116
,-5.74391
,-3.79115
,-5.7638
,-5.49672
,-5.70192
,-5.47257
,-5.71392
,-5.46136
,-5.7046
,-5.41827
,-5.69229
,-5.42347
,-5.64888
,-5.42284
,-5.67367
,-5.42474
,-5.66893
,-5.35955
,-5.60421
,-5.31677
,-5.52813
,-3.62415
,-3.767
,-3.56606
,-3.72091
,-3.54933
,-3.68966
,-3.54822
,-3.70765
,-3.53733
,-3.68192
,-3.52312
,-3.64088
,-3.51602
,-3.60821
,-3.51302
,-3.61199
,-3.51902
,-3.60252
,-3.49771
,-5.30177
,-3.47119
,-5.28993
,-5.15702
,-5.21732
,-5.10651
,-5.16239
,-5.04164
,-5.07763
,-4.98907
,-5.02459
,-4.90541
,-4.98181
,-4.85427
,-4.91583
,-4.80407
,-4.84811
,-4.74709
,-4.81512
,-4.66485
,-4.7583
,-2.94145
,-3.03016
,-2.95155
,-3.05494
,-2.95266
,-3.06031
,-2.97412
,-3.04942
,-2.98517
,-3.06962
,-2.97839
,-3.08636
,-3.00948
,-3.09914
,-3.01722
,-3.11382
,-3.02653
,-3.12598
,-3.03048
,-4.86137
,-3.04232
,-4.84306
,-4.77203
,-4.81291
,-4.75356
,-4.77629
,-4.71157
,-4.73099
,-4.66627
,-4.71473
,-4.60708
,-4.6639
,-4.5291
,-4.61986
,-4.46075
,-4.54078
,-4.45554
,-4.50084
,-4.33416
,-4.43486
,-2.56356
,-2.63491
,-2.56024
,-2.6428
,-2.50215
,-2.62591
,-2.46806
,-2.5694
,-2.47974
,-2.57271
,-2.42939
,-2.51036
,-2.41676
,-2.48953
,-2.40508
,-2.45732
,-2.34257
,-2.43901
,-2.30011
,-4.08775
,-2.31684
,-4.0666
,-3.96558
,-4.00109
,-3.87892
,-3.93322
,-3.78279
,-3.79415
,-3.64356
,-3.64909
,-3.41121
,-3.41437
,-3.23947
,-3.24499
,-2.96402
,-3.05715
,-2.76008
,-2.89851
,-2.61707
,-2.67626
,-0.75602
,-0.76613
,-0.60512
,-0.63432
,-0.50378
,-0.51199
,-0.36235
,-0.38397
,-0.24301
,-0.26874
,-0.1131
,-0.16156
,-0.02913
,-0.13047
,0.02281
,-0.0637
,0.04475
,-0.02297
,0.08216
,-1.68734
,0.09826
,-1.65861
,-1.58868
,-1.59689
,-1.41599
,-1.58063
,-1.36406
,-1.42246
,-1.21363
,-1.33833
,-1.1265
,-1.19421
,-1.03905
,-1.04773
,-0.91845
,-0.92776
,-0.8048
,-0.81664
,-0.71798
,-0.72161
,1.10834
,1.09381
,1.19973
,1.16721
,1.25782
,1.22751
,1.33201
,1.27724
,1.36674
,1.33075
,1.43508
,1.38284
,1.47644
,1.42672
,1.51448
,1.47155
,1.54921
,1.52143
,1.60256
,-0.16456
,1.62087
,-0.11437
,0.00434
,-0.03733
,0.09084
,0.05075
,0.1846
,0.15177
,0.2599
,0.24032
,0.3445
,0.31151
,0.41206
,0.3857
,0.5033
,0.46952
,0.57575
,0.56044
,0.64884
,0.619
,2.45179
,2.4368
,2.52235
,2.49552
,2.55739
,2.51825
,2.57776
,2.49331
,2.56134
,2.44958
,2.54082
,2.45795
,2.57981
,2.4892
,2.63427
,2.57965
,2.68273
,2.64342
,2.75676
,1.0272
,2.8259
,1.09934
,1.25119
,1.24314
,1.34227
,1.3309
,1.42419
,1.41614
,1.51417
,1.48544
,1.59641
,1.56373
,1.67596
,1.64076
,1.76941
,1.73263
,1.86917
,1.83792
,1.98061
,1.95678
,3.82635
,3.78515
,3.89343
,3.85097
,3.95989
,3.91616
,4.00614
,3.96573
,4.0437
,3.98435
,4.05065
,3.99509
,4.06691
,4.02997
,4.10684
,4.04339
,4.10195
,4.04986
,4.12989
,2.32346
,4.11711
,2.34051
,2.42196
,2.3866
,2.47089
,2.42654
,2.51809
,2.47342
,2.55329
,2.5244
,2.60775
,2.56702
,2.65258
,2.60301
,2.70388
,2.67499
,2.74713
,2.72582
,2.79938
,2.77444
,4.59113
,4.55482
,4.62822
,4.58276
,4.62838
,4.58986
,4.64006
,4.59034
,4.64195
,4.59776
,4.65379
,4.59997
,4.64969
,4.60691
,4.66026
,4.61307
,4.66626
,4.63106
,4.69262
,2.93655
,4.71141
,2.96765
,3.11697
,3.10355
,3.20032
,3.19574
,3.29139
,3.28319
,3.34285
,3.32186
,3.43946
,3.41294
,3.51333
,3.50197
,3.58405
,3.56684
,3.65792
,3.63645
,3.70543
,3.64766
,5.44383
,5.36159
,5.43294
,5.3387
,5.408
,5.29829
,5.37264
,5.26088
,5.34123
,5.22694
,5.31408
,5.17501
,5.26483
,5.13397
,5.22584
,5.10824
,5.21084
,5.06483
,5.15986
,3.32265
,5.10477
,3.23741
,3.35911
,3.26424
,3.35438
,3.26314
,3.36053
,3.23978
,3.33354
,3.2543
,3.36148
,3.19163
,3.35943
,3.19195
,3.3146
,3.18753
,3.31049
,3.19258
,3.31318
,3.16606
,4.96602
,4.90919
,5.00753
,4.85079
,4.99885
,4.86073
,4.97296
,4.82632
,4.94645
,4.80217
,4.93113
,4.7987
,4.87605
,4.73382
,4.81985
,4.67984
,4.7736
,4.64795
,4.75355
,2.87073
,4.71346
,2.85163
,2.94981
,2.84326
,2.93876
,2.8491
,2.91413
,2.84342
,2.89866
,2.83142
,2.91129
,2.85005
,2.89677
,2.84563
,2.91713
,2.82274
,2.89993
,2.79417
,2.88493
,2.78438
,4.57787
,4.46864
,4.57282
,4.41923
,4.51031
,4.3553
,4.44417
,4.31363
,4.41781
,4.26927
,4.35404
,4.20155
,4.33241
,4.16635
,4.25743
,4.13084
,4.21781
,4.11316
,4.1763
,2.3533
,4.14994
,2.3424
,2.43159
,2.33341
,2.42985
,2.37192
,2.44248
,2.36371
,2.44169
,2.37287
,2.45763
,2.39812
,2.52204
,2.3776
,2.49694
,2.39797
,2.50909
,2.4046
,2.48668
,2.39339
,4.16651
,4.06296
,4.17361
,4.00961
,4.11158
,3.94473
,4.0295
,3.9059
,3.98451
,3.82903
,3.91916
,3.76052
,3.87054
,3.71017
,3.80662
,3.64892
,3.74884
,3.57994
,3.6846
,1.78283
,3.61672
,1.77288
,1.8346
,1.75441
,1.7953
,1.73074
,1.78235
,1.71006
,1.77841
,1.68243
,1.7571
,1.66776
,1.72963
,1.64108
,1.72253
,1.6174
,1.71227
,1.59136
,1.67675
,1.59514
,3.37632
,3.26756
,3.36653
,3.22068
,3.31839
,3.15706
,3.26598
,3.09834
,3.19558
,3.0341
,3.14901
,2.9828
,3.09156
,2.93608
,3.03552
,2.89677
,2.98832
,2.83221
,2.93087
,1.02957
,2.87088
,1.01615
,1.09697
,0.99721
,1.09808
,0.97795
,1.07045
,0.94023
,1.07077
,0.79343
,0.98948
,0.72776
,0.85041
,0.67614
,0.75333
,0.60401
,0.69588
,0.55428
,0.68546
,0.51261
,2.33467
,2.17019
,2.32678
,2.07201
,2.21818
,1.9361
,2.09127
,1.8597
,1.97588
,1.76783
,1.88306
,1.735
,1.82624
,1.67186
,1.78662
,1.61251
,1.73879
,1.58504
,1.71464
,-0.20702
,1.64092
,-0.2337
,-0.14199
,-0.27663
,-0.17072
,-0.33267
,-0.16882
,-0.35351
,-0.16582
,-0.35461
,-0.17751
,-0.39723
,-0.24191
,-0.44159
,-0.28121
,-0.46968
,-0.31657
,-0.48231
,-0.33914
,-0.50252
,1.27266
,1.15474
,1.31575
,1.1377
,1.2624
,1.08687
,1.21504
,1.05009
,1.14354
,0.96154
,1.10344
,0.94007
,1.03399
,0.8793
,1.00715
,0.84204
,0.9467
,0.7658
,0.89429
,-1.00637
,0.8321
,-1.04015
,-0.92366
,-1.07125
,-0.95681
,-1.09414
,-0.97496
,-1.09256
,-0.99296
,-1.09982
,-1.01458
,-1.08767
,-1.01569
,-1.09856
,-1.03573
,-1.1276
,-1.04757
,-1.14765
,-1.05799
,-1.16454
,0.66304
,0.55271
,0.65483
,0.49036
,0.62405
,0.43937
,0.61443
,0.46415
,0.57386
,0.47173
,0.59106
,0.3876
,0.52713
,0.28768
,0.45468
,0.20907
,0.30425
,0.04285
,0.2198
,-1.88733
,0.04869
,-2.0013
,-1.86602
,-2.09822
,-1.98062
,-2.15504
,-2.04944
,-2.22024
,-2.12963
,-2.26633
,-2.18882
,-2.32947
,-2.25196
,-2.4035
,-2.29569
,-2.49521
,-2.39576
,-2.57224
,-2.48384
,-2.65637
,-0.91577
,-1.08403
,-0.91056
,-1.18774
,-1.06604
,-1.30566
,-1.17385
,-1.37542
,-1.27614
,-1.44882
,-1.35964
,-1.52538
,-1.43288
,-1.5961
,-1.5208
,-1.65198
,-1.5751
,-1.72364
,-1.62972
,-3.52455
,-1.6927
,-3.55533
,-3.49424
,-3.57774
,-3.51602
,-3.59905
,-3.54633
,-3.61057
,-3.57016
,-3.64072
,-3.58516
,-3.66645
,-3.60884
,-3.68918
,-3.64183
,-3.71649
,-3.65351
,-3.74143
,-3.69897
,-3.7719
,-1.98867
,-2.09806
,-2.01077
,-2.15315
,-2.07044
,-2.22071
,-2.13231
,-2.2578
,-2.1833
,-2.33105
,-2.24107
,-2.38771
,-2.29442
,-2.44612
,-2.36072
,-2.47927
,-2.42181
,-2.54856
,-2.46538
,-4.39808
,-2.52836
,-4.42618
,-4.34615
,-4.43155
,-4.38325
,-4.41829
,-4.3673
,-4.41055
,-4.36951
,-4.40898
,-4.3351
,-4.38135
,-4.31379
,-4.35278
,-4.27512
,-4.30953
,-4.25176
,-4.29201
,-4.21703
,-4.33779
,-2.53988
,-2.69741
,-2.53909
,-2.79986
,-2.62717
,-2.88715
,-2.71793
,-2.97191
,-2.83032
,-3.03979
,-2.92345
,-3.0974
,-2.99733
,-3.15565
,-3.08099
,-3.2431
,-3.13308
,-3.31034
,-3.18312
,-5.07984
,-3.26015
,-5.13571
,-5.03406
,-5.20817
,-5.05868
,-5.20264
,-5.08126
,-5.28788
,-5.04653
,-5.25868
,-5.05048
,-5.27115
,-5.0047
,-5.24574
,-4.97771
,-5.19996
,-4.94093
,-5.20706
,-4.91141
,-5.25757
,-3.1637
,-3.48556
,-3.21342
,-3.62825
,-3.32281
,-3.63125
,-3.36433
,-3.67482
,-3.48256
,-3.8524
,-3.53307
,-3.86771
,-3.57632
,-3.95374
,-3.60236
,-3.95847
,-3.66456
,-3.97521
,-3.74348
,-5.775
,-3.74743
,-5.80942
,-5.4732
,-5.78432
,-5.42253
,-5.75512
,-5.42979
,-5.7346
,-5.42916
,-5.73586
,-5.39664
,-5.75796
,-5.36349
,-5.70823
,-5.3496
,-5.73475
,-5.35607
,-5.66214
,-5.30919
,-5.57517
,-3.53165
,-3.80852
,-3.53796
,-3.76416
,-3.50623
,-3.73812
,-3.5236
,-3.70655
,-3.5026
,-3.69076
,-3.51823
,-3.64341
,-3.51839
,-3.62604
,-3.48129
,-3.61057
,-3.47987
,-3.59621
,-3.47356
,-5.23895
,-3.46551
,-5.26073
,-5.16823
,-5.19159
,-5.10367
,-5.15339
,-5.04827
,-5.09625
,-4.95971
,-5.071
,-4.90399
,-4.9897
,-4.87226
,-4.93588
,-4.8006
,-4.86848
,-4.77582
,-4.79744
,-4.71473
,-4.77392
,-2.99022
,-3.02085
,-2.93087
,-3.01832
,-2.95834
,-3.04547
,-2.97223
,-3.054
,-2.96229
,-3.06694
,-2.97097
,-3.08051
,-2.99685
,-3.07562
,-3.01438
,-3.09851
,-3.03363
,-3.10545
,-3.03632
,-4.82522
,-3.03632
,-4.87179
,-4.78182
,-4.85095
,-4.75972
,-4.80455
,-4.69105
,-4.77424
,-4.6527
,-4.75214
,-4.61418
,-4.66469
,-4.57835
,-4.67637
,-4.48932
,-4.60755
,-4.50653
,-4.51347
,-4.39351
,-4.44307
,-2.95297
,-2.86363
,-2.55614
,-2.60949
,-2.54951
,-2.58739
,-2.51147
,-2.57019
,-2.49726
,-2.52094
,-2.46727
,-2.49568
,-2.42323
,-2.49979
,-2.39545
,-2.43349
,-2.3743
,-2.40129
,-2.30989
,-2.76576
,-2.299
,-4.10401
,-2.94224
,-4.03771
,-3.86013
,-3.94379
,-3.79415
,-3.84182
,-3.72943
,-3.74901
,-3.4794
,-3.5146
,-3.27451
,-3.33576
,-3.02764
,-3.08162
,-2.80254
,-2.91903
,-2.65053
,-2.7012
,-2.53909
,-2.44991
,-0.70772
,-0.73929
,-0.56376
,-0.59076
,-0.41002
,-0.42864
,-0.26164
,-0.30852
,-0.15904
,-0.19629
,-0.08564
,-0.10395
,-0.00592
,-0.03702
,0.03954
,-0.03544
,0.14861
,-0.01508
,0.15871
,-1.68923
,0.11278
,-1.60983
,-1.51307
,-1.52254
,-1.38521
,-1.43051
,-1.29508
,-1.33486
,-1.17827
,-1.22468
,-1.06304
,-1.1085
,-0.90551
,-0.98948
,-0.83305
,-0.86557
,-0.71688
,-0.75239
,-0.62785
,-0.643
,1.19089
,1.14575
,1.25877
,1.19847
,1.31196
,1.25103
,1.36532
,1.29902
,1.40494
,1.35395
,1.45845
,1.40036
,1.48386
,1.45829
,1.53595
,1.5118
,1.59151
,1.55773
,1.61535
,-0.14562
,1.60367
,-0.0476
,0.0558
,0.03685
,0.16313
,0.14877
,0.25137
,0.21349
,0.34387
,0.30299
,0.40843
,0.38049
,0.50551
,0.44663
,0.56486
,0.53724
,0.63968
,0.60148
,0.70472
,0.6853
,2.51462
,2.46837
,2.56181
,2.51572
,2.59007
,2.48778
,2.57113
,2.46047
,2.51367
,2.448
,2.52851
,2.48163
,2.60191
,2.56466
,2.67626
,2.62858
,2.76465
,2.68462
,2.83332
,1.04804
,2.82384
,1.17242
,1.30865
,1.29349
,1.40841
,1.37747
,1.47565
,1.46318
,1.54763
,1.52774
,1.6163
,1.60335
,1.71842
,1.70311
,1.80666
,1.80208
,1.9271
,1.92095
,2.03696
,2.02339
,3.89312
,3.83882
,3.92705
,3.91616
,3.99667
,3.97441
,4.04039
,3.97725
,4.06265
,3.99493
,4.07196
,4.03581
,4.09958
,4.04165
,4.10653
,4.04197
,4.12689
,4.04355
,4.12279
,2.32725
,4.11095
,2.36608
,2.44895
,2.40886
,2.50199
,2.46237
,2.54066
,2.5042
,2.58675
,2.54335
,2.63285
,2.60065
,2.69125
,2.65384
,2.73987
,2.70293
,2.79922
,2.75802
,2.84468
,2.81895
,4.61575
,4.56429
,4.64385
,4.58686
,4.64732
,4.60044
,4.66295
,4.59065
,4.65269
,4.59255
,4.64874
,4.60754
,4.65127
,4.61038
,4.65806
,4.61354
,4.68442
,4.64038
,4.71046
,2.92155
,4.7253
,3.04326
,3.15391
,3.11081
,3.27782
,3.23631
,3.33149
,3.3075
,3.4363
,3.33228
,3.50954
,3.41799
,3.6093
,3.47482
,3.67134
,3.57837
,3.73874
,3.61688
,3.72659
,3.68791
,5.4653
,5.31645
,5.43215
,5.25725
,5.43846
,5.23721
,5.40042
,5.20453
,5.34802
,5.16822
,5.29387
,5.15733
,5.23705
,5.12655
,5.19506
,5.09893
,5.16191
,5.03137
,5.12639
,3.27198
,5.06104
,3.24499
,3.32991
,3.25998
,3.36985
,3.24641
,3.31854
,3.24609
,3.37174
,3.18122
,3.34743
,3.1798
,3.32312
,3.17837
,3.32675
,3.17395
,3.36101
,3.15485
,3.37221
,3.22652
,4.99664
,4.88473
,4.99996
,4.86942
,4.96839
,4.85852
,4.98907
,4.82632
,4.94439
,4.80517
,4.92419
,4.74771
,4.86484
,4.69373
,4.77455
,4.66326
,4.75276
,4.62696
,4.72988
,2.8401
,4.63627
,2.83979
,2.92834
,2.82953
,2.92171
,2.83079
,2.89535
,2.82195
,2.89503
,2.8431
,2.90135
,2.84405
,2.90735
,2.82874
,2.8963
,2.80632
,2.85668
,2.78517
,2.85699
,2.7888
,4.5523
,4.44464
,4.53256
,4.35562
,4.47037
,4.30574
,4.42412
,4.29421
,4.36493
,4.2287
,4.3332
,4.18545
,4.29548
,4.18135
,4.23265
,4.12042
,4.22555
,4.12484
,4.23502
,2.36292
,4.16541
,2.38644
,2.44469
,2.38455
,2.46616
,2.40712
,2.47721
