Date,U1,U3
,0.19786,-0.80587
,0.32555,-0.61423
,0.17932,-0.83429
,0.33621,-0.63712
,0.22146,-0.7803
,0.33076,-0.63033
,0.25831,-0.69363
,0.39109,-0.50972
,0.28858,-0.62701
,0.39504,-0.4671
,0.30543,-0.55692
,0.39812,-0.42763
,0.31379,-0.52993
,0.41536,-0.38611
,0.30286,-0.50278
,0.40861,-0.38059
,0.30065,-0.46836
,0.39563,-0.33623
,0.26692,-0.45368
,0.36501,-0.2704
,0.22047,-0.41579
,0.37709,-0.25272
,0.19479,-0.3798
,0.33218,-0.20852
,0.13702,-0.37948
,0.27311,-0.14884
,0.10825,-0.33149
,0.21495,-0.15642
,0.0349,-0.32044
,0.2071,-0.10764
,0.03056,-0.32502
,0.18113,-0.05302
,-0.03348,-0.30608
,0.14014,-0.08854
,-0.04706,-0.29171
,0.1107,-0.07197
,-0.09851,-0.26266
,0.06118,-0.04702
,-0.1463,-0.30134
,0.0289,-0.01545
,-0.26692,-0.23362
,-0.05231,-0.07765
,-0.56555,-0.23172
,-0.2247,0.10389
,-0.81524,0.01249
,-0.48024,0.44709
,-0.84756,0.3028
,-0.57435,0.67789
,-0.84527,0.52429
,-0.68795,0.74987
,-0.91886,0.5546
,-0.78064,0.75698
,-0.91456,0.60748
,-0.79054,0.79676
,-0.87277,0.67599
,-0.76963,0.8026
,-0.8137,0.63211
,-0.70436,0.76077
,-0.76312,0.60937
,-0.68006,0.70378
,-0.79382,0.63021
,-0.68913,0.7093
,-0.83556,0.63637
,-0.70578,0.73109
,-0.91653,0.6501
,-0.77973,0.84175
,-0.96029,0.78618
,-0.85273,0.93394
,-0.97174,0.81902
,-0.86224,0.93331
,-0.91472,0.77703
,-0.81615,0.90474
,-0.87467,0.73314
,-0.77282,0.87995
,-0.84428,0.70978
,-0.7454,0.79802
,-0.82013,0.72051
,-0.72141,0.8236
,-0.85158,0.75745
,-0.75862,0.89637
,-0.87262,0.80102
,-0.7686,0.89763
,-0.87443,0.82344
,-0.75582,0.91437
,-0.8764,0.8037
,-0.7583,0.91579
,-0.88982,0.78224
,-0.76864,0.89321
,-0.83592,0.71467
,-0.71561,0.8749
,-0.75917,0.60764
,-0.56799,0.76866
,-0.80159,0.39736
,-0.43573,0.92179
,-0.94652,0.62374
,-0.49567,1.23972
,-1.10412,1.10996
,-0.77168,1.88491
,-1.16414,1.74868
,-0.94455,2.11587
,-1.10234,1.86676
,-0.92166,2.11334
,-1.02686,1.79951
,-0.87159,2.03015
,-1.06991,1.84908
,-0.91274,2.07672
,-1.20348,2.05288
,-0.98941,2.35298
,-1.28362,2.33672
,-1.13391,2.44296
,-1.27577,2.28541
,-1.18868,2.45827
,-1.23564,2.18943
,-1.10716,2.33261
,-1.16647,2.07624
,-1.01755,2.24658
,-1.05026,1.988
,-0.97529,2.12281
,-1.04245,1.89312
,-0.9492,2.01057
,-1.01396,1.83724
,-0.93295,1.96921
,-0.9844,1.79114
,-0.90884,1.87307
,-0.9771,1.77757
,-0.88836,1.86944
,-0.99194,1.75862
,-0.88674,1.88002
,-0.97951,1.81735
,-0.87822,1.90354
,-0.9586,1.81024
,-0.89096,1.9048
,-0.9595,1.76825
,-0.88623,1.86218
,-0.97043,1.76352
,-0.87317,1.93496
,-1.02935,1.90812
,-0.906,2.22874
,-1.13944,2.00363
,-0.9799,2.18627
,-1.19227,1.6669
,-1.02027,2.0633
,-1.18754,1.59618
,-1.02836,1.84497
,-1.15881,1.49973
,-1.03984,1.77962
,-1.12468,1.49878
,-0.96996,1.72216
,-1.01281,1.62633
,-0.88737,1.92075
,-0.94806,1.79667
,-0.79855,2.13229
,-0.87609,1.94537
,-0.73542,2.16638
,-0.81027,1.86897
,-0.6696,2.11666
,-0.73483,1.56619
,-0.56807,1.87939
,-0.76489,1.5152
,-0.53769,2.05604
,-0.6724,1.77772
,-0.50517,2.1948
,-0.66656,1.50778
,-0.45411,1.99242
,-0.66782,1.27777
,-0.40542,1.71537
,-0.59431,1.30319
,-0.40061,1.62239
,-0.52861,1.34312
,-0.35724,1.57424
,-0.54211,1.31139
,-0.39599,1.74078
,-0.59459,1.42663
,-0.36715,1.98816
,-0.52814,1.75483
,-0.36857,2.07703
,-0.51492,1.84245
,-0.4276,2.04593
,-0.53548,1.70732
,-0.42764,1.89659
,-0.50821,1.65222
,-0.40006,1.85492
,-0.51867,1.59934
,-0.41087,1.81182
,-0.48537,1.52767
,-0.37879,1.72373
,-0.43888,1.42679
,-0.32647,1.61181
,-0.39295,1.28945
,-0.28136,1.55861
,-0.38088,1.06402
,-0.27955,1.39348
,-0.37634,0.92558
,-0.26463,1.21305
,-0.38265,0.81144
,-0.25931,1.04729
,-0.3546,0.67473
,-0.25871,0.91468
,-0.36707,0.60653
,-0.23835,0.86496
,-0.36557,0.57038
,-0.25714,0.77671
,-0.37109,0.54007
,-0.26775,0.76945
,-0.35499,0.5999
,-0.22304,0.78997
,-0.27919,0.70993
,-0.19163,0.87395
,-0.25213,0.72967
,-0.13237,0.91074
,-0.21874,0.7876
,-0.08667,0.94041
,-0.15478,0.8337
,-0.07547,1.00024
,-0.14349,0.84491
,-0.03964,0.97925
,-0.11082,0.8378
,-0.02184,0.99377
,-0.11714,0.78602
,-0.00188,0.98367
,-0.10167,0.68057
,-0.01056,0.88627
,-0.10786,0.60243
,-0.00657,0.86069
,-0.08344,0.53691
,0.01122,0.7082
,-0.07085,0.46035
,0.0317,0.60827
,-0.04441,0.39973
,0.04315,0.59501
,-0.03254,0.34685
,0.04642,0.53486
,-0.01869,0.31812
,0.05455,0.48814
,-0.00436,0.27518
,0.08205,0.42941
,0.02606,0.25481
,0.1075,0.40147
,0.04472,0.17051
,0.14712,0.3699
,0.04326,0.07264
,0.18678,0.30249
,0.14416,-0.22052
,0.40644,0.24881
,0.30563,-0.83776
,0.529,-0.12943
,0.29146,-1.15365
,0.50071,-0.7312
,0.32129,-1.3996
,0.52182,-1.03336
,0.39133,-1.39849
,0.60318,-1.06793
,0.39492,-1.503
,0.64604,-1.07787
,0.36312,-1.50663
,0.61968,-1.08971
,0.35992,-1.48216
,0.53579,-1.14686
,0.37061,-1.28894
,0.49523,-1.11971
,0.38324,-1.29241
,0.49309,-1.12065
,0.39393,-1.37039
,0.52711,-1.09903
,0.37681,-1.53805
,0.63503,-1.12618
,0.40538,-1.64776
,0.65255,-1.25926
,0.45782,-1.64823
,0.62461,-1.37813
,0.40917,-1.60972
,0.58038,-1.34466
,0.41512,-1.58683
,0.61265,-1.13755
,0.39101,-1.48674
,0.58507,-1.13044
,0.41848,-1.40639
,0.55102,-1.20543
,0.4287,-1.51863
,0.56467,-1.28483
,0.40214,-1.59409
,0.59166,-1.28783
,0.40206,-1.62313
,0.57225,-1.34861
,0.43446,-1.53189
,0.53413,-1.40497
,0.42937,-1.51516
,0.53879,-1.36866
,0.41741,-1.49795
,0.54451,-1.25673
,0.30085,-1.33314
,0.47222,-1.10061
,0.26214,-1.26305
,0.50375,-0.83966
,0.35436,-1.5071
,0.64114,-0.85307
,0.63274,-1.9818
,0.95717,-1.31514
,0.87663,-2.19949
,1.07847,-1.86877
,0.90761,-2.17755
,1.06067,-1.95828
,0.88176,-2.05063
,0.98728,-1.90603
,0.90177,-2.11583
,1.05088,-1.8934
,1.01214,-2.34852
,1.17577,-2.0571
,1.16895,-2.4546
,1.28586,-2.30953
,1.2172,-2.44071
,1.29778,-2.29248
,1.1697,-2.32657
,1.26353,-2.17534
,1.05017,-2.22633
,1.21006,-2.08441
,0.99939,-2.12419
,1.10352,-1.96759
,0.96834,-2.01479
,1.06635,-1.89434
,0.95977,-1.93239
,1.04785,-1.8402
,0.93926,-1.88598
,1.03846,-1.76395
,0.91653,-1.82346
,1.01233,-1.74721
,0.92107,-1.84683
,0.9986,-1.74579
,0.92292,-1.85361
,1.00243,-1.77958
,0.92268,-1.89119
,1.0072,-1.80499
,0.93365,-1.94518
,1.00724,-1.8683
,0.93326,-1.98859
,1.01143,-1.86924
,0.94561,-2.13272
,1.04698,-1.94549
,0.92032,-2.28285
,1.03964,-2.08946
,0.85099,-2.22712
,1.00787,-1.96286
,0.76607,-2.25964
,0.93346,-2.05237
,0.75873,-2.22002
,0.87285,-2.09578
,0.73573,-2.23343
,0.88034,-1.9627
,0.84306,-1.96901
,1.0353,-1.77011
,0.90003,-1.88677
,1.09169,-1.67381
,0.98211,-1.77674
,1.07535,-1.5772
,0.95618,-1.61335
,1.06797,-1.41144
,0.85564,-1.46559
,1.05838,-1.13549
,0.83501,-1.52021
,1.04477,-1.09334
,0.88374,-1.53331
,1.13075,-1.2059
,0.84964,-1.37671
,1.02113,-0.87975
,0.69102,-1.25058
,0.98424,-0.81392
,0.60934,-1.23416
,0.93933,-0.72678
,0.62501,-1.18664
,0.92174,-0.68369
,0.63002,-1.17543
,0.97173,-0.63364
,0.63787,-1.37892
,1.04493,-0.74841
,0.66738,-1.44585
,1.04055,-0.7994
,0.74741,-1.48611
,1.03964,-0.93343
,0.6939,-1.42391
,1.04635,-0.76104
,0.61025,-1.44049
,1.05988,-0.69805
,0.62623,-1.4378
,1.01948,-0.72884
,0.49988,-1.36882
,0.97449,-0.68037
,0.46855,-1.31546
,0.91779,-0.6046
,0.49526,-1.1658
,0.77448,-0.67106
,0.40869,-1.02799
,0.69007,-0.64375
,0.38884,-0.92159
,0.63006,-0.57492
,0.35006,-0.85892
,0.50955,-0.59244
,0.29872,-0.80003
,0.4809,-0.53435
,0.26889,-0.7863
,0.39626,-0.59544
,0.23061,-0.77004
,0.34362,-0.60018
,0.20654,-0.8185
,0.36395,-0.60491
,0.17644,-0.82245
,0.30401,-0.63933
,0.23476,-0.76704
,0.35736,-0.55329
,0.2552,-0.69126
,0.42266,-0.42432
,0.27347,-0.61865
,0.41441,-0.43442
,0.29126,-0.55392
,0.40755,-0.41942
,0.26684,-0.53766
,0.43687,-0.29471
,0.27232,-0.51304
,0.41879,-0.31634
,0.25204,-0.50862
,0.44349,-0.23125
,0.19187,-0.48352
,0.38036,-0.18105
,0.18737,-0.40506
,0.33242,-0.16021
,0.1354,-0.39543
,0.27579,-0.16621
,0.11101,-0.34902
,0.24151,-0.1239
,0.04094,-0.33512
,0.20473,-0.13748
,0.05924,-0.31018
,0.16961,-0.1048
,0.00669,-0.30845
,0.15643,-0.08286
,-0.031,-0.26282
,0.09965,-0.09801
,-0.05546,-0.26551
,0.0583,-0.05634
,-0.11007,-0.2884
,0.02255,-0.05097
,-0.19487,-0.25603
,-0.02295,-0.05981
,-0.55181,-0.25082
,-0.14752,-0.08333
,-0.69122,-0.23425
,-0.45001,0.40541
,-0.81291,0.15441
,-0.59254,0.65437
,-0.86895,0.54228
,-0.7209,0.72272
,-0.91566,0.55965
,-0.73948,0.75414
,-0.92316,0.55886
,-0.78139,0.77624
,-0.89905,0.65831
,-0.77634,0.78034
,-0.83509,0.62958
,-0.71569,0.75114
,-0.79007,0.61064
,-0.69497,0.71183
,-0.79532,0.62074
,-0.6971,0.70867
,-0.79902,0.63432
,-0.69651,0.73156
,-0.87755,0.66936
,-0.73573,0.80591
,-0.95587,0.76992
,-0.83442,0.95178
,-0.97939,0.83654
,-0.85671,0.95446
,-0.94964,0.80749
,-0.83,0.92179
,-0.90986,0.74056
,-0.78312,0.8648
,-0.83012,0.70488
,-0.75353,0.79313
,-0.82013,0.71246
,-0.73506,0.8176
,-0.84926,0.7423
,-0.75574,0.8719
,-0.87258,0.7936
,-0.76477,0.89669
,-0.87408,0.82107
,-0.7789,0.91089
,-0.87313,0.81223
,-0.75633,0.91184
,-0.85403,0.79628
,-0.75696,0.88974
,-0.83698,0.77103
,-0.74927,0.88595
,-0.80648,0.59233
,-0.63089,0.80844
,-0.72026,0.53392
,-0.471,0.77513
,-0.84953,0.39342
,-0.51772,1.11675
,-1.00867,1.07997
,-0.70606,1.8355
,-1.10826,1.6999
,-0.9114,2.10671
,-1.09958,1.90559
,-0.93468,2.09077
,-1.05172,1.84324
,-0.88887,2.06725
,-1.01021,1.82729
,-0.90284,2.02525
,-1.14263,1.96937
,-0.97513,2.33104
,-1.26563,2.25668
,-1.11777,2.45164
,-1.28259,2.31557
,-1.19168,2.46001
,-1.24116,2.19433
,-1.15044,2.35424
,-1.1888,2.08493
,-1.05203,2.24532
,-1.09074,2.01105
,-0.98073,2.13339
,-1.04383,1.90938
,-0.96298,2.06409
,-1.01463,1.84371
,-0.9406,1.95974
,-0.98389,1.77236
,-0.90462,1.89581
,-0.97095,1.77646
,-0.89889,1.85523
,-0.98326,1.76667
,-0.89621,1.86881
,-0.97517,1.82713
,-0.89487,1.90259
,-0.95871,1.84024
,-0.89203,1.91791
,-0.96811,1.77867
,-0.88994,1.88665
,-0.96712,1.78025
,-0.88256,1.91412
,-0.99245,1.87513
,-0.90351,2.14744
,-1.10815,2.02952
,-0.96791,2.20175
,-1.18773,1.6759
,-1.06178,2.06646
,-1.20845,1.62649
,-0.97742,1.89817
,-1.20963,1.51172
,-1.02244,1.77283
,-1.1304,1.47952
,-1.00654,1.68269
,-1.03692,1.59476
,-0.87313,1.87623
,-1.01861,1.68111
,-0.78786,2.07372
,-0.91389,1.9359
,-0.7495,2.13513
,-0.81386,1.89486
,-0.7046,2.12929
,-0.75511,1.59208
,-0.55983,2.03031
,-0.75025,1.5354
,-0.53185,1.988
,-0.68921,1.92012
,-0.54949,2.11997
,-0.64111,1.61418
,-0.51453,2.05414
,-0.64375,1.33271
,-0.48327,1.68143
,-0.62012,1.32576
,-0.33179,1.73842
,-0.54542,1.2814
,-0.36802,1.64307
,-0.56452,1.26025
,-0.35535,1.64922
,-0.54333,1.39033
,-0.40641,1.83976
,-0.51997,1.62081
,-0.38601,2.07167
,-0.52179,1.82445
,-0.41016,2.03946
,-0.51847,1.74189
,-0.44011,1.94758
,-0.5176,1.69137
,-0.41312,1.86692
,-0.49677,1.63912
,-0.4083,1.81893
,-0.50119,1.58292
,-0.37666,1.76557
,-0.46165,1.45252
,-0.32796,1.63928
,-0.40242,1.32702
,-0.2799,1.54993
,-0.36202,1.16695
,-0.2713,1.4339
,-0.3589,0.99993
,-0.25248,1.23041
,-0.34592,0.90079
,-0.22502,1.05755
,-0.3572,0.7393
,-0.26609,0.96662
,-0.33684,0.68831
,-0.24581,0.84317
,-0.36948,0.60022
,-0.24447,0.82139
,-0.36012,0.55491
,-0.24143,0.8176
,-0.37528,0.57733
,-0.26428,0.76171
,-0.31707,0.64821
,-0.21385,0.78555
,-0.24869,0.70678
,-0.16165,0.89479
,-0.24782,0.73598
,-0.12404,0.94452
,-0.17471,0.80102
,-0.08494,0.97451
,-0.16753,0.82502
,-0.06856,1.00435
,-0.12807,0.8427
,-0.03317,0.97167
,-0.10668,0.82486
,-0.03048,0.9802
,-0.09887,0.72619
,-0.022,0.91437
,-0.10561,0.63148
,0.00452,0.83622
,-0.10999,0.54007
,-0.01158,0.7082
,-0.07136,0.50724
,0.01963,0.661
,-0.04035,0.42594
,0.03845,0.59753
,-0.05933,0.37763
,0.05412,0.52807
,-0.05045,0.31243
,0.06114,0.47614
,-0.01999,0.29759
,0.07878,0.45672
,0.00657,0.24708
,0.11346,0.40526
,0.02827,0.21598
,0.13607,0.37747
,0.05928,0.10137
,0.16511,0.29854
,0.06094,-0.00093
,0.37768,0.24187
,0.30823,-0.58123
,0.48793,0.15394
,0.32113,-1.12476
,0.5221,-0.41485
,0.30953,-1.42549
,0.51922,-0.91448
,0.31222,-1.42786
,0.59809,-1.07472
,0.38731,-1.47095
,0.61857,-1.10834
,0.37428,-1.50016
,0.59387,-1.10408
,0.35479,-1.49132
,0.56653,-1.07472
,0.33143,-1.35887
,0.51093,-1.09666
,0.36548,-1.2842
,0.50185,-1.10802
,0.39516,-1.28815
,0.49637,-1.12113
,0.41122,-1.43133
,0.55923,-1.11087
,0.44933,-1.63592
,0.58342,-1.28246
,0.47344,-1.67002
,0.60303,-1.43354
,0.46461,-1.60293
,0.59514,-1.38965
,0.44941,-1.48737
,0.55852,-1.33124
,0.40814,-1.43149
,0.57631,-1.14418
,0.3935,-1.45217
,0.5522,-1.15886
,0.41315,-1.51216
,0.59478,-1.1999
,0.39835,-1.54941
,0.57813,-1.32035
,0.42156,-1.58935
,0.58468,-1.32824
,0.42582,-1.6053
,0.56886,-1.31972
,0.41761,-1.54799
,0.56416,-1.28878
,0.40723,-1.57499
,0.5597,-1.30977
,0.36647,-1.46716
,0.49696,-1.10313
,0.24154,-1.29541
,0.5043,-1.01694
,0.31474,-1.29273
,0.59514,-0.83871
,0.5726,-1.75021
,0.94052,-1.25878
,0.81879,-2.16145
,1.07334,-1.72653
,0.9299,-2.21686
,1.07093,-1.96554
,0.90086,-2.13209
,1.01502,-1.89324
,0.879,-2.06815
,1.0188,-1.87445
,0.92994,-2.31363
,1.14409,-2.02411
,1.06312,-2.46013
,1.28144,-2.26911
,1.19534,-2.46928
,1.31155,-2.32894
,1.15565,-2.39698
,1.28121,-2.21639
,1.06915,-2.29011
,1.23129,-2.10778
,1.00997,-2.16255
,1.12081,-2.03011
,0.98416,-2.0672
,1.07515,-1.91597
,0.9634,-1.95102
,1.06016,-1.86766
,0.92032,-1.91013
,1.02756,-1.76805
,0.9112,-1.82504
,1.0383,-1.74753
,0.92458,-1.84588
,0.99975,-1.73459
,0.91128,-1.86498
,1.01671,-1.79331
,0.92178,-1.8964
,1.00046,-1.79473
,0.92367,-1.91708
,1.00598,-1.83167
,0.92016,-1.95528
,0.99797,-1.86261
,0.93026,-2.11283
,1.02835,-1.86088
,0.96372,-2.22586
,1.04043,-2.09041
,0.91227,-2.19571
,1.01076,-2.04163
,0.83039,-2.22491
,0.94999,-2.05805
,0.78339,-2.23044
,0.86926,-2.11583
,0.75155,-2.2107
,0.83382,-1.99253
,0.80588,-2.00879
,0.97864,-1.79963
,0.90437,-1.90524
,1.05199,-1.7499
,0.97264,-1.78637
,1.08671,-1.60924
,0.97808,-1.69354
,1.08565,-1.476
,0.86831,-1.55099
,1.05874,-1.21632
,0.86519,-1.4176
,0.99714,-1.14828
,0.8734,-1.59898
,1.17372,-1.10408
,0.79724,-1.50679
,1.13805,-1.02041
,0.68463,-1.35334
,1.05321,-0.68732
,0.62414,-1.24316
,0.9159,-0.77193
,0.608,-1.18222
,0.87979,-0.69742
,0.68459,-1.07645
,0.90954,-0.73768
,0.73561,-1.05167
,0.91507,-0.86744
,0.77594,-1.29636
,0.91384,-1.03856
,0.80348,-1.28152
,0.9576,-1.07708
,0.76228,-1.26557
,0.96846,-0.98568
,0.65858,-1.36771
,1.02133,-0.83113
,0.69374,-1.34119
,0.98491,-0.84029
,0.63534,-1.33614
,0.95839,-0.72442
,0.52419,-1.29162
,0.911,-0.65038
,0.4955,-1.14781
,0.82226,-0.68416
,0.47191,-1.07077
,0.68581,-0.64027
,0.41118,-0.9609
,0.62481,-0.56134
,0.35396,-0.84692
,0.51488,-0.58423
,0.27528,-0.8024
,0.4779,-0.55913
,0.26451,-0.83287
,0.4124,-0.57602
,0.22584,-0.78093
,0.34611,-0.62054
,0.20355,-0.82292
,0.35452,-0.57081
,0.21017,-0.81566
,0.29915,-0.64343
,0.21601,-0.7563
,0.32224,-0.59181
,0.2533,-0.67295
,0.38135,-0.52456
,0.28795,-0.61786
,0.37941,-0.46678
,0.30417,-0.56829
,0.39212,-0.448
,0.29122,-0.52867
,0.39307,-0.38296
,0.28104,-0.50656
,0.3961,-0.37696
,0.26928,-0.46347
,0.40431,-0.32423
,0.25378,-0.45021
,0.3598,-0.25035
,0.19684,-0.42069
,0.34295,-0.18942
,0.1818,-0.38643
,0.34706,-0.16037
,0.13773,-0.33497
,0.24754,-0.14948
,0.06647,-0.32881
,0.2488,-0.14648
,0.05936,-0.30939
,0.18536,-0.10527
,0.03514,-0.26929
,0.1543,-0.08665
,-0.00306,-0.26314
,0.10802,-0.06581
,-0.08916,-0.28035
,0.06189,-0.09943
,-0.09697,-0.28871
,0.05936,-0.00203
,-0.19238,-0.27024
,0.01095,-0.0194
,-0.33775,-0.25225
,-0.06197,-0.05886
,-0.6683,-0.25146
,-0.33661,0.1181
,-0.78731,0.06269
,-0.52033,0.6108
,-0.79015,0.37274
,-0.67852,0.75414
,-0.88319,0.54891
,-0.72571,0.76692
,-0.91949,0.58175
,-0.78778,0.76866
,-0.89448,0.67315
,-0.78111,0.76819
,-0.87846,0.65784
,-0.71592,0.76598
,-0.8107,0.60969
,-0.69521,0.7423
,-0.77263,0.61553
,-0.69079,0.71546
,-0.80119,0.61995
,-0.70539,0.75256
,-0.86113,0.62942
,-0.73719,0.78034
,-0.94258,0.71246
,-0.7967,0.86401
,-0.96913,0.79518
,-0.8474,0.9352
,-0.958,0.83038
,-0.84784,0.95178
,-0.90829,0.74703
,-0.79326,0.88942
,-0.84965,0.69478
,-0.7482,0.80544
,-0.81118,0.71372
,-0.72827,0.78744
,-0.83391,0.72019
,-0.75424,0.86764
,-0.84563,0.77655
,-0.76994,0.88611
,-0.87317,0.81081
,-0.78466,0.91168
,-0.85841,0.81381
,-0.77235,0.8768
,-0.84227,0.80023
,-0.76383,0.8779
,-0.83679,0.79344
,-0.76276,0.89148
,-0.81536,0.66873
,-0.64076,0.84885
,-0.75183,0.59327
,-0.49117,0.76045
,-0.84105,0.39484
,-0.43695,0.96267
,-0.96811,0.93884
,-0.68392,1.56997
,-1.08613,1.39964
,-0.88197,2.00757
,-1.12077,1.8636
,-0.95457,2.10403
,-1.09157,1.83692
,-0.87621,2.05462
,-1.00247,1.81182
,-0.89179,1.95169
,-1.11126,1.87449
,-0.93824,2.17522
,-1.24081,2.15139
,-1.08052,2.42654
,-1.2715,2.34745
,-1.18616,2.46285
,-1.2745,2.22148
,-1.1555,2.39134
,-1.22159,2.11902
,-1.08333,2.27752
,-1.1388,2.04293
,-0.99553,2.17317
,-1.0505,1.91948
,-0.96167,2.08335
,-1.01834,1.88049
,-0.94285,1.97221
,-1.00899,1.79809
,-0.90296,1.90812
,-0.97813,1.78025
,-0.90371,1.86281
,-0.98428,1.76288
,-0.89984,1.86471
,-0.97608,1.79146
,-0.89298,1.90575
,-0.98089,1.84718
,-0.8916,1.92312
,-0.96523,1.7842
,-0.88816,1.88049
,-0.9556,1.77315
,-0.87838,1.86518
,-0.98397,1.81072
,-0.89171,2.06377
,-1.09986,2.03299
,-0.93784,2.22227
,-1.14342,1.84971
,-1.02714,2.16023
,-1.19606,1.6347
,-1.00299,1.89502
,-1.20782,1.50667
,-0.99999,1.85176
,-1.15995,1.47352
,-1.00358,1.68127
,-1.08131,1.52719
,-0.91353,1.83455
,-1.00034,1.68758
,-0.82601,2.06535
,-0.92809,1.90117
,-0.74611,2.17901
,-0.82846,1.95216
,-0.71734,2.17696
,-0.76347,1.74378
,-0.60161,2.05493
,-0.74358,1.53761
,-0.60043,1.83171
,-0.70432,1.79856
,-0.541,2.15312
,-0.66585,1.72437
,-0.46852,2.09566
,-0.67848,1.40706
,-0.44796,1.97095
,-0.61424,1.29198
,-0.35941,1.75941
,-0.57391,1.26025
,-0.31411,1.75531
,-0.56823,1.26546
,-0.34178,1.62254
,-0.55158,1.31945
,-0.41805,1.67685
,-0.53118,1.64007
,-0.36975,1.96432
,-0.52992,1.85002
,-0.3636,2.12218
,-0.54724,1.74662
,-0.40917,2.04578
,-0.50699,1.67559
,-0.38842,1.8696
,-0.52206,1.61844
,-0.40298,1.80835
,-0.50415,1.57913
,-0.39252,1.77583
,-0.44701,1.4481
,-0.34331,1.71237
,-0.41079,1.33839
,-0.29963,1.58118
,-0.37145,1.19978
,-0.25394,1.44826
,-0.37366,0.99251
,-0.26357,1.32465
,-0.35393,0.91121
,-0.26136,1.09086
,-0.3718,0.69904
,-0.2642,0.99504
,-0.36107,0.62563
,-0.26377,0.8599
,-0.33736,0.61616
,-0.24889,0.80513
,-0.36608,0.53139
,-0.25382,0.80623
,-0.37508,0.56138
,-0.27063,0.79281
,-0.34339,0.62342
,-0.22202,0.81397
,-0.27331,0.70678
,-0.16847,0.88185
,-0.25856,0.75429
,-0.11868,0.90016
,-0.18698,0.8116
,-0.09086,0.98288
,-0.156,0.84822
,-0.05321,0.98256
,-0.14495,0.82549
,-0.02938,1.02345
,-0.12503,0.80623
,-0.02808,0.98572
,-0.09946,0.7213
,-0.00622,0.93773
,-0.09922,0.65121
,0.00574,0.87869
,-0.12373,0.5085
,-0.01979,0.76913
,-0.0892,0.48435
,0.03663,0.64474
,-0.09788,0.33753
,0.05025,0.63637
,-0.05199,0.38837
,0.05838,0.53028
,-0.05081,0.28544
,0.09539,0.51971
,-0.04015,0.28354
,0.08612,0.4463
,-0.00606,0.24755
,0.08947,0.4343
,-0.00791,0.16609
,0.13812,0.40715
,0.06039,0.14668
,0.16527,0.3871
,0.09835,0.09095
,0.32346,0.30975
,0.23882,-0.40964
,0.45253,0.16152
,0.36525,-0.98063
,0.50904,-0.38264
,0.33924,-1.18317
,0.48394,-0.94085
,0.38478,-1.30867
,0.53926,-1.16265
,0.44614,-1.33235
