Date,U1,U2
,0.02206,0.76
,-0.09525,-0.9
,-0.00173,0.81
,-0.09864,-0.87
,0.00308,1.07
,-0.10858,-0.93
,-0.0013,1.07
,-0.10578,-0.9
,0.00841,0.94
,-0.10338,-0.95
,0.00565,0.94
,-0.10164,-1.03
,0.02151,0.78
,-0.09643,-1.06
,0.04156,0.89
,-0.09694,-1.08
,0.02226,0.89
,-0.14864,-1
,0.00372,0.99
,-0.15759,-0.98
,-0.03215,0.97
,-0.1658,-1.06
,-0.07047,1.07
,-0.21962,-0.9
,-0.08294,0.78
,-0.20889,-0.93
,-0.07867,0.94
,-0.2152,-1.21
,-0.07974,0.78
,-0.13723,-1
,-0.02316,0.84
,-0.08771,-0.9
,0.01492,0.97
,-0.0477,-0.9
,0.04945,0.97
,-0.02572,-1.06
,0.08449,0.86
,-0.00678,-1.11
,0.09108,0.99
,0.01161,-0.9
,0.10063,0.92
,0.00699,-0.82
,0.11665,0.86
,0.02313,-0.82
,0.11491,0.84
,0.02984,-0.93
,0.09767,0.89
,0.02909,-0.95
,0.10422,0.86
,0.02183,-0.82
,0.11582,0.84
,0.02889,-0.87
,0.10473,0.97
,0.03378,-0.95
,0.10686,0.92
,0.02179,-1.03
,0.10157,0.94
,0.02431,-0.85
,0.10631,0.94
,0.00802,-0.82
,0.09948,0.99
,0.00529,-0.85
,0.09191,0.97
,0.04148,-0.87
,0.1814,1.05
,0.10205,-0.9
,0.2613,0.99
,0.09033,-0.98
,0.20279,1.05
,0.0358,-0.87
,0.16731,0.92
,0.00387,-1.08
,0.1582,0.97
,0.01832,-0.85
,0.2237,1.15
,-0.00686,-0.87
,0.22279,0.86
,-0.0084,-0.87
,0.20425,1.02
,0.01678,-1
,0.15575,0.89
,0.0294,-0.9
,0.12142,0.81
,0.01461,-0.87
,0.13649,1.13
,0.02909,-0.82
,0.15046,0.99
,0.04302,-0.95
,0.17552,0.97
,-0.00686,-0.87
,0.18148,0.84
,0.02116,-0.93
,0.17153,0.86
,0.05205,-0.87
,0.14257,1.1
,0.04554,-1
,0.14545,0.86
,-0.00027,-1.08
,0.15429,0.94
,-0.02489,-0.87
,0.1713,0.94
,-0.01645,-0.93
,0.18665,1.05
,0.00521,-1.08
,0.14419,0.92
,0.01729,-0.93
,0.1363,0.89
,0.00107,-0.98
,0.15804,0.89
,-0.03448,-0.93
,0.1494,0.97
,-0.02387,-0.93
,0.11826,1.07
,-0.00654,-0.85
,0.13267,0.97
,0.02325,-0.93
,0.1829,0.92
,0.14679,-1
,0.30246,1.02
,0.26174,-0.85
,0.34148,0.89
,0.27791,-0.9
,0.35403,0.76
,0.30419,-1.11
,0.37802,1.05
,0.32329,-1.11
,0.41121,0.97
,0.35032,-0.95
,0.45958,0.81
,0.39274,-1.14
,0.49762,1.15
,0.42695,-0.87
,0.50098,1.05
,0.40837,-1.19
,0.48421,0.94
,0.37293,-0.9
,0.47829,0.81
,0.35379,-0.98
,0.43855,0.89
,0.34815,-0.85
,0.42352,0.97
,0.34397,-0.98
,0.42991,0.97
,0.34342,-0.93
,0.41421,1.02
,0.32846,-0.9
,0.41788,0.81
,0.3388,-1.06
,0.42222,0.89
,0.34081,-0.98
,0.42545,0.84
,0.34784,-0.85
,0.41788,0.84
,0.34827,-0.74
,0.41807,0.97
,0.33122,-0.93
,0.41689,0.89
,0.34105,-0.98
,0.40833,0.86
,0.3472,-1.03
,0.41543,1.05
,0.3343,-1.08
,0.40616,0.84
,0.24217,-0.9
,0.3652,0.99
,0.19951,-0.87
,0.30901,1.07
,0.17418,-0.93
,0.30743,0.81
,0.24055,-1
,0.38722,1.02
,0.33422,-0.93
,0.46748,0.89
,0.41507,-0.9
,0.51234,0.84
,0.441,-0.85
,0.53913,0.97
,0.45078,-0.95
,0.56521,1.05
,0.43895,-0.9
,0.62243,0.84
,0.35683,-1.16
,0.65487,0.81
,0.3332,-0.95
,0.66899,0.84
,0.3403,-1
,0.62807,1.05
,0.32128,-0.77
,0.59619,0.97
,0.32613,-1.08
,0.6308,1.1
,0.41697,-0.95
,0.6115,0.92
,0.41065,-0.82
,0.71248,0.81
,0.31497,-0.85
,0.80193,0.97
,0.23853,-0.85
,0.77028,1.28
,0.25014,-0.85
,0.72999,1.05
,0.24414,-1.06
,0.62586,0.89
,0.25175,-0.79
,0.54162,0.94
,0.27061,-0.85
,0.53554,0.84
,0.28005,-1.06
,0.51423,0.89
,0.23893,-0.87
,0.43658,1.02
,0.22094,-0.9
,0.41156,1.07
,0.23925,-0.87
,0.37408,0.86
,0.2061,-0.85
,0.31134,0.92
,0.14478,-0.98
,0.29737,0.97
,0.14849,-0.95
,0.25594,0.99
,0.11558,-0.82
,0.22555,1.05
,0.0751,-1.11
,0.22591,0.94
,0.07095,-1.11
,0.19923,0.84
,0.06267,-1.4
,0.17958,1.07
,0.12805,-0.87
,0.2308,0.86
,0.1348,-0.95
,0.27077,0.81
,0.16392,-0.93
,0.27567,1.07
,0.19059,-0.85
,0.27515,0.94
,0.1986,-1.29
,0.28529,1.05
,0.18215,-0.98
,0.31134,0.92
,0.16017,-0.87
,0.32594,0.99
,0.15157,-0.93
,0.24702,1.1
,0.12722,-0.93
,0.27811,0.92
,0.10828,-1.03
,0.19584,1.15
,0.08271,-0.87
,0.20551,1.1
,0.03351,-0.95
,0.17923,0.86
,0.03583,-1.06
,0.16865,0.97
,0.00439,-0.95
,0.132,0.97
,-0.02552,-0.98
,0.12083,0.84
,-0.01743,-0.9
,0.10378,0.97
,-0.07362,-0.82
,0.07521,0.92
,-0.20427,-0.82
,0.03173,0.81
,-0.38405,-0.95
,-0.1729,0.92
,-0.45468,-0.87
,-0.23162,0.97
,-0.4557,-0.85
,-0.33898,1.1
,-0.48621,-0.87
,-0.36191,0.94
,-0.50917,-0.93
,-0.39146,0.92
,-0.50479,-1.03
,-0.408,0.86
,-0.48246,-1
,-0.40409,1.02
,-0.48435,-1
,-0.39328,1.07
,-0.44986,-0.87
,-0.37702,1.18
,-0.45724,-0.98
,-0.37702,0.94
,-0.46316,-0.87
,-0.36432,0.89
,-0.48033,-0.87
,-0.39825,0.99
,-0.50041,-1.16
,-0.40599,0.99
,-0.50112,-0.95
,-0.41845,1.07
,-0.50345,-0.93
,-0.40721,0.89
,-0.49205,-0.98
,-0.39896,0.92
,-0.48656,-0.9
,-0.38843,0.94
,-0.49362,-0.93
,-0.40212,1.13
,-0.50021,-0.93
,-0.41044,1.07
,-0.50467,-0.95
,-0.40997,0.97
,-0.4971,-0.95
,-0.396,0.86
,-0.49011,-0.77
,-0.40725,1.13
,-0.49615,-1.11
,-0.41092,1.1
,-0.48565,-0.98
,-0.37075,0.94
,-0.45263,-0.93
,-0.35169,1.05
,-0.46659,-1.03
,-0.3348,0.89
,-0.47946,-0.85
,-0.35643,0.78
,-0.47879,-0.93
,-0.37998,0.84
,-0.4707,-0.79
,-0.37099,1.1
,-0.45776,-0.98
,-0.37146,1.1
,-0.45677,-0.95
,-0.36526,0.92
,-0.48104,-0.85
,-0.39304,0.99
,-0.51434,-0.87
,-0.4106,1.02
,-0.50384,-0.82
,-0.42122,0.99
,-0.4939,-0.9
,-0.40733,1.02
,-0.47697,-1.11
,-0.3829,0.92
,-0.43522,-0.93
,-0.36211,0.86
,-0.40906,-1.19
,-0.34482,0.94
,-0.41033,-1.06
,-0.34119,0.92
,-0.40638,-0.93
,-0.33532,0.89
,-0.4078,-1.06
,-0.32896,0.94
,-0.41147,-0.9
,-0.33488,0.92
,-0.40788,-1.16
,-0.3365,0.89
,-0.41183,-1.06
,-0.33457,1.05
,-0.40468,-1
,-0.33275,0.86
,-0.40626,-0.98
,-0.32166,0.89
,-0.4033,-0.77
,-0.32387,1.13
,-0.41297,-0.95
,-0.33674,1.1
,-0.50341,-0.85
,-0.38701,0.94
,-0.58541,-0.98
,-0.40942,1.02
,-0.61792,-0.79
,-0.44655,0.94
,-0.62273,-0.85
,-0.46888,1.07
,-0.55881,-0.95
,-0.42299,0.84
,-0.46486,-1.03
,-0.28998,0.92
,-0.41609,-0.74
,-0.18123,0.99
,-0.35994,-0.9
,-0.16943,0.81
,-0.29688,-1.37
,-0.14102,0.92
,-0.25758,-0.82
,-0.10898,0.89
,-0.23525,-0.95
,-0.09777,0.99
,-0.22455,-1
,-0.04948,1.02
,-0.20565,-1
,-0.01672,0.94
,-0.2399,-0.82
,0.00604,1.02
,-0.22341,-1.11
,-0.02848,0.97
,-0.20321,-1.14
,-0.03046,1.07
,-0.17306,-0.9
,-0.04884,0.99
,-0.14264,-0.98
,0.00012,0.99
,-0.1267,-0.85
,0.01634,0.78
,-0.11036,-0.95
,0.01192,1.02
,-0.09801,-1.08
,-0.00287,0.86
,-0.08645,-0.79
,0.01204,0.86
,-0.10105,-0.93
,-0.00323,1.13
,-0.09967,-0.93
,0.01315,0.78
,-0.09596,-1.08
,-0.00497,0.84
,-0.07078,-0.98
,0.01094,0.89
,-0.07942,-0.74
,0.02771,0.86
,-0.12453,-1
,-0.00879,0.84
,-0.14343,-1.06
,-0.02927,0.92
,-0.1658,-0.87
,-0.06198,1.05
,-0.19666,-1.14
,-0.08672,0.99
,-0.21548,-0.9
,-0.07946,0.97
,-0.19413,-1
,-0.09142,1.02
,-0.17701,-0.95
,-0.0668,0.92
,-0.12086,-0.98
,-0.02146,0.92
,-0.07382,-0.95
,0.01721,0.92
,-0.04659,-0.9
,0.04795,0.94
,-0.00615,-0.98
,0.08516,0.97
,0.00585,-0.95
,0.09246,1.1
,0.01962,-1.08
,0.10583,1.05
,0.01066,-0.85
,0.10686,0.92
,0.0298,-1.03
,0.10607,0.84
,0.03169,-1.14
,0.10887,0.99
,0.03485,-0.87
,0.10643,0.97
,0.02585,-0.85
,0.11448,1.02
,0.02577,-0.93
,0.11136,1.1
,0.03303,-0.98
,0.09901,0.84
,0.02427,-1.03
,0.10394,0.92
,0.01705,-0.93
,0.10422,0.84
,0.02143,-0.93
,0.09684,0.89
,0.02775,-0.9
,0.10205,0.97
,0.02198,-0.82
,0.17082,1.26
,0.11953,-0.93
,0.23692,0.92
,0.09636,-1.08
,0.2076,0.78
,0.03812,-0.95
,0.16049,0.84
,0.02344,-1
,0.17564,0.89
,0.0515,-0.93
,0.20093,1.1
,-0.00564,-1.14
,0.20705,0.92
,0.00068,-1
,0.20393,0.73
,-0.00497,-0.93
,0.18479,0.97
,0.00928,-0.93
,0.11807,1.21
,0.00888,-1
,0.13164,0.84
,0.03078,-0.74
,0.16045,0.89
,0.0285,-1.06
,0.16052,0.84
,0.00356,-0.98
,0.18266,0.81
,0.01618,-1.03
,0.17706,0.99
,0.03741,-0.85
,0.14411,0.94
,0.03568,-0.93
,0.15954,0.86
,0.00612,-0.95
,0.16853,1.05
,0.00032,-1
,0.18317,1.02
,-0.02746,-0.95
,0.17134,0.86
,0.00403,-0.95
,0.1445,0.86
,0.00798,-0.87
,0.13129,0.92
,0.02104,-1.06
,0.13677,0.86
,-0.00808,-1.14
,0.14135,0.92
,-0.0258,-0.82
,0.1247,0.89
,-0.01925,-0.87
,0.1172,1.02
,0.04081,-0.9
,0.19359,0.78
,0.12205,-0.85
,0.2832,0.92
,0.24986,-1
,0.35198,1.15
,0.28486,-0.98
,0.35924,1.02
,0.2982,-1.08
,0.36855,0.99
,0.31512,-0.9
,0.39645,0.89
,0.34294,-0.87
,0.44396,0.89
,0.3953,-0.79
,0.4775,1.05
,0.42786,-0.98
,0.49632,1.07
,0.4191,-0.98
,0.48653,0.86
,0.39803,-1
,0.47114,0.99
,0.36476,-0.9
,0.44388,0.92
,0.35541,-0.98
,0.42569,1.1
,0.35257,-0.9
,0.4193,0.73
,0.34476,-0.9
,0.41768,1.02
,0.34192,-1
,0.41669,1.15
,0.34184,-1
,0.41373,0.86
,0.35182,-0.79
,0.4247,1.02
,0.35648,-1.03
,0.42194,0.86
,0.34535,-1
,0.41949,1.02
,0.34121,-1.08
,0.41894,0.89
,0.34523,-0.9
,0.42139,1.02
,0.34997,-0.9
,0.42052,0.86
,0.32317,-0.95
,0.41373,1.05
,0.24059,-0.98
,0.43034,0.81
,0.20294,-1.16
,0.31568,0.84
,0.16881,-0.98
,0.26623,0.92
,0.19264,-0.9
,0.356,0.76
,0.30396,-0.98
,0.45224,0.89
,0.38418,-0.95
,0.49999,0.86
,0.42032,-0.9
,0.51865,0.97
,0.41397,-0.79
,0.5997,0.73
,0.39807,-1
,0.61856,0.94
,0.34219,-0.9
,0.72049,0.94
,0.33663,-1.11
,0.71058,1.18
,0.35565,-1.03
,0.59501,0.97
,0.33793,-0.95
,0.52844,1.02
,0.34298,-0.93
,0.56944,0.94
,0.42407,-1.08
,0.57291,0.86
,0.412,-0.93
,0.63916,0.97
,0.40134,-1.14
,0.68067,0.84
,0.35975,-0.87
,0.69626,0.89
,0.26426,-1.06
,0.68655,0.86
,0.23573,-1.06
,0.67763,1.13
,0.25854,-1.03
,0.57425,1.07
,0.24169,-1.14
,0.57488,0.86
,0.25195,-1.14
,0.55839,0.97
,0.23988,-0.93
,0.46582,0.81
,0.20855,-1.06
,0.42352,1.05
,0.20661,-1.14
,0.37897,0.92
,0.19493,-0.9
,0.3373,1.07
,0.17193,-1.14
,0.3141,0.81
,0.15843,-0.9
,0.27752,0.89
,0.11594,-1.16
,0.23763,0.97
,0.07671,-0.93
,0.24086,0.81
,0.08322,-1.03
,0.19781,0.94
,0.06346,-1.03
,0.19189,0.94
,0.08547,-1.08
,0.21356,0.97
,0.13874,-0.9
,0.24035,0.81
,0.16139,-0.98
,0.2617,1.05
,0.19533,-0.87
,0.27144,0.81
,0.20614,-0.85
,0.28435,0.89
,0.19927,-1.03
,0.28454,0.94
,0.18901,-0.87
,0.27748,0.94
,0.16494,-0.9
,0.30313,0.86
,0.11511,-0.95
,0.29188,0.81
,0.0923,-0.98
,0.2772,0.92
,0.04416,-0.95
,0.2177,0.89
,0.03729,-0.9
,0.23573,0.94
,0.0268,-1.06
,0.16096,0.89
,0.0017,-0.95
,0.16104,0.78
,0.02214,-0.74
,0.13993,1.02
,-0.03357,-1.11
,0.11669,0.92
,-0.05524,-1.16
,0.06448,0.92
,-0.14737,-0.93
,0.03363,1.23
,-0.31551,-0.93
,-0.1031,0.94
,-0.48297,-0.98
,-0.19851,0.89
,-0.46841,-0.93
,-0.23327,0.86
,-0.47275,-0.93
,-0.33776,0.84
,-0.51177,-0.87
,-0.35627,0.94
,-0.50996,-1.06
,-0.41112,0.99
,-0.49134,-1
,-0.4046,0.92
,-0.48707,-0.98
,-0.3801,0.97
,-0.46955,-0.77
,-0.37217,0.78
,-0.45922,-0.95
,-0.37758,0.97
,-0.46249,-0.93
,-0.38073,0.84
,-0.4709,-0.93
,-0.38677,0.89
,-0.49512,-0.79
,-0.39711,0.84
,-0.48692,-0.93
,-0.40516,0.97
,-0.48715,-0.98
,-0.40401,0.81
,-0.48017,-0.85
,-0.41305,0.92
,-0.47981,-1.29
,-0.39075,0.84
,-0.4778,-1.27
,-0.40484,0.92
,-0.49347,-0.93
,-0.4095,0.84
,-0.50503,-1.03
,-0.4048,0.89
,-0.49994,-0.87
,-0.4078,0.86
,-0.49354,-0.9
,-0.40599,0.81
,-0.49852,-0.85
,-0.39237,0.97
,-0.49224,-0.85
,-0.40539,0.86
,-0.45014,-1
,-0.35532,1.15
,-0.46498,-0.95
,-0.31053,0.92
,-0.48822,-1.08
,-0.35382,0.89
,-0.48435,-0.93
,-0.34443,0.89
,-0.48364,-0.9
,-0.3685,0.84
,-0.46324,-0.93
,-0.35919,0.92
,-0.4602,-0.85
,-0.36053,0.99
,-0.4718,-1
,-0.39419,0.84
,-0.5025,-1.11
,-0.40172,1.05
,-0.51099,-1
,-0.41518,1.07
,-0.50376,-0.95
,-0.405,0.89
,-0.47322,-0.98
,-0.39924,1.13
,-0.45259,-0.87
,-0.3582,0.99
,-0.42256,-0.98
,-0.33918,1.21
,-0.40914,-1.11
,-0.34561,0.84
,-0.40504,-0.93
,-0.33216,0.94
,-0.3932,-0.9
,-0.32675,1.05
,-0.40101,-0.82
,-0.32648,0.99
,-0.40839,-0.95
,-0.32636,0.86
,-0.40788,-0.93
,-0.33859,0.84
,-0.40895,-0.85
,-0.33535,0.86
,-0.40595,-0.9
,-0.33082,0.81
,-0.39809,-0.95
,-0.3262,1.02
,-0.40764,-0.95
,-0.32395,1.15
,-0.48384,-1.14
,-0.35165,0.94
,-0.52413,-0.87
,-0.43057,0.73
,-0.55861,-0.79
,-0.47488,0.81
,-0.57211,-1
,-0.50376,0.78
,-0.58031,-0.93
,-0.41668,0.94
,-0.48838,-1.16
,-0.31669,0.86
,-0.40709,-1
,-0.23237,0.89
,-0.33425,-0.85
,-0.18194,0.84
,-0.28283,-1
,-0.15941,0.86
,-0.2433,-0.95
,-0.13502,0.92
,-0.22886,-0.93
,-0.10243,1.07
,-0.2575,-1
,-0.02856,0.94
,-0.20364,-0.95
,-0.04762,1.05
,-0.21315,-0.87
,-0.00635,1.02
,-0.24318,-1
,0.00399,0.81
,-0.18494,-0.95
,-0.01822,0.78
,-0.18289,-0.93
,-0.00568,0.99
,-0.2036,-1.03
,0.02526,0.89
,-0.1422,-0.98
,0.04345,0.99
,-0.1439,-1.08
,0.05043,0.92
,-0.09383,-0.95
,-0.00366,1.1
,-0.09237,-1
,0.02798,0.97
,-0.10559,-0.9
,0.01441,0.92
,-0.10736,-1
,0.00944,0.84
,-0.10192,-0.93
,-0.00441,0.81
,-0.07927,-0.87
,0.02404,0.86
,-0.07686,-0.93
,0.02392,0.84
,-0.10989,-0.9
,0.01709,0.94
,-0.12113,-1.03
,0.01255,0.89
,-0.15302,-1.03
,-0.05125,0.89
,-0.1673,-0.98
,-0.07796,0.97
,-0.20108,-0.85
,-0.08728,0.99
,-0.21126,-0.93
,-0.08175,0.81
,-0.20482,-0.95
,-0.08897,0.86
,-0.15017,-0.98
,-0.03977,1.05
,-0.10776,-0.93
,0.01149,0.86
,-0.06786,-1.14
,0.04838,0.89
,-0.02024,-0.95
,0.0732,0.84
,-0.0052,-1.16
,0.09889,0.92
,0.00766,-0.98
,0.10232,1.1
,0.01666,-0.93
,0.11503,0.92
,0.01019,-1.08
,0.12509,1.02
,0.02455,-1.06
,0.10564,0.97
,0.03402,-1
,0.10607,0.92
,0.03201,-0.87
,0.11554,0.92
,0.01587,-1.08
,0.10173,0.86
,0.0296,-0.93
,0.09952,0.94
,0.01236,-1
,0.10157,0.78
,0.02881,-0.98
,0.09676,0.94
,0.02337,-0.9
,0.10572,0.94
,0.02297,-1.08
,0.09763,0.97
,0.01094,-0.98
,0.14036,0.81
,0.08662,-1
,0.2441,0.84
,0.06949,-0.98
,0.23123,0.94
,0.00806,-0.9
,0.20357,0.94
,-0.01309,-0.93
,0.18483,1.13
,0.0047,-0.95
,0.24256,1.26
,-0.01104,-0.77
,0.23029,0.97
,-0.01349,-1.03
,0.24256,0.94
,-0.00733,-0.98
,0.17516,0.86
,0.01895,-0.98
,0.12328,0.78
,0.01808,-0.95
,0.1247,0.78
,0.0453,-1.06
,0.14403,0.94
,0.02707,-0.79
,0.16281,1.05
,0.02258,-0.85
,0.17777,0.99
,0.02857,-0.87
,0.17402,0.92
,0.04456,-0.98
,0.12434,1.13
,0.03741,-0.93
,0.15512,0.99
,-0.01392,-0.77
,0.16408,0.92
,-0.02189,-1.03
,0.18021,0.92
,-0.011,-0.87
,0.18325,0.89
,0.00833,-0.93
,0.14936,0.97
,-0.00394,-1.08
,0.13215,0.99
,-0.01061,-0.98
,0.11716,0.92
,-0.03057,-0.95
,0.16412,0.73
,-0.03077,-1.24
,0.16191,0.81
,-0.07035,-0.87
,0.09522,0.92
,0.01654,-0.95
,0.16988,0.97
,0.08721,-1
,0.2516,0.78
,0.20196,-0.87
,0.33047,1.05
,0.25649,-0.93
,0.34559,0.99
,0.28072,-0.98
,0.37017,0.89
,0.29153,-0.93
,0.3869,1.1
,0.32164,-0.93
,0.43682,1.07
,0.37613,-1
,0.47683,0.84
,0.40276,-0.85
,0.50003,1.07
,0.41357,-0.95
,0.48346,0.92
,0.38931,-0.95
,0.47876,0.86
,0.36847,-0.82
,0.45643,0.89
,0.34709,-0.98
,0.42032,0.92
,0.34657,-1.14
,0.41736,1.07
,0.34555,-0.95
,0.41492,1.05
,0.33726,-0.87
,0.42064,0.84
,0.33892,-1
,0.41172,0.92
,0.34503,-0.98
,0.41148,0.86
,0.3506,-0.98
,0.42012,1.02
,0.34259,-1.08
,0.4219,0.89
,0.33927,-1
,0.42285,0.94
,0.34144,-0.93
,0.41452,0.92
,0.34713,-0.93
,0.41207,0.86
,0.30396,-0.85
,0.42241,1.07
,0.26608,-1.03
,0.42924,0.86
,0.20105,-1.03
,0.3201,0.78
