Date,U1,U3
,-0.72794,0.92288
,-0.79301,0.75002
,-0.66078,0.8932
,-0.811,0.66761
,-0.64397,0.91499
,-0.79656,0.73376
,-0.65589,0.98397
,-0.81455,0.80843
,-0.69886,0.9876
,-0.80824,0.82358
,-0.71105,0.98271
,-0.80946,0.84632
,-0.71646,0.98208
,-0.80603,0.87268
,-0.72163,0.96014
,-0.81159,0.8782
,-0.71764,0.99644
,-0.79573,0.80022
,-0.56857,0.94987
,-0.68339,0.62831
,-0.5432,0.81537
,-0.83077,0.6332
,-0.64338,1.22393
,-1.02049,1.20861
,-0.79317,1.78545
,-1.09554,1.76224
,-0.99867,2.01609
,-1.11219,1.9722
,-1.02807,2.06392
,-1.0693,1.92626
,-1.00131,2.06802
,-1.12111,1.94157
,-1.01437,2.11901
,-1.21585,2.08855
,-1.08323,2.35628
,-1.27713,2.2592
,-1.16507,2.36149
,-1.26296,2.11791
,-1.17091,2.27767
,-1.21463,2.02382
,-1.10908,2.13401
,-1.16716,1.98246
,-1.04969,2.06471
,-1.1075,1.92247
,-1.01441,2.05713
,-1.06263,1.84417
,-0.98529,1.95105
,-1.04728,1.79018
,-0.98296,1.87795
,-1.02893,1.76998
,-0.95858,1.86027
,-1.0326,1.77013
,-0.94556,1.86264
,-1.02704,1.74803
,-0.95309,1.86138
,-1.04543,1.81292
,-0.94919,1.88522
,-1.02996,1.81544
,-0.95073,1.90511
,-1.02069,1.76587
,-0.92216,1.85317
,-1.01508,1.77676
,-0.94153,1.88822
,-1.04464,1.86201
,-0.95092,2.09533
,-1.11271,1.88443
,-0.99938,2.12975
,-1.10588,1.66579
,-1.01422,1.91142
,-1.11531,1.64889
,-1.02305,1.76193
,-1.12182,1.56065
,-1.00763,1.69247
,-1.10797,1.52276
,-0.98407,1.62364
,-1.04736,1.58433
,-0.94879,1.78482
,-1.01315,1.73288
,-0.9033,1.95831
,-0.95487,1.82602
,-0.84703,1.98167
,-0.89675,1.78403
,-0.81392,1.95752
,-0.86143,1.74488
,-0.72364,1.98215
,-0.82035,1.73177
,-0.71681,1.88916
,-0.79644,1.64274
,-0.6686,1.84922
,-0.7367,1.51013
,-0.62081,1.77503
,-0.71295,1.33585
,-0.54939,1.63516
,-0.68552,1.30554
,-0.50528,1.59159
,-0.68059,1.39126
,-0.54931,1.6541
,-0.7036,1.53934
,-0.59157,1.67715
,-0.71662,1.56886
,-0.60006,1.76445
,-0.68114,1.62932
,-0.56154,1.9261
,-0.65309,1.63958
,-0.5385,1.92216
,-0.63296,1.49813
,-0.52449,1.71662
,-0.57275,1.42441
,-0.4659,1.59806
,-0.56656,1.39742
,-0.47016,1.59348
,-0.56506,1.34753
,-0.45047,1.52513
,-0.53759,1.25597
,-0.41227,1.41873
,-0.4702,1.14089
,-0.38181,1.35748
,-0.44285,1.04554
,-0.3506,1.26387
,-0.4337,0.8812
,-0.32195,1.10837
,-0.42233,0.78443
,-0.3092,1.00008
,-0.41957,0.68103
,-0.32933,0.92398
,-0.4172,0.64883
,-0.31378,0.84711
,-0.41472,0.57021
,-0.29962,0.78001
,-0.39132,0.58379
,-0.2909,0.79248
,-0.40122,0.52917
,-0.28147,0.76075
,-0.35561,0.61852
,-0.25183,0.77607
,-0.30913,0.66446
,-0.216,0.80006
,-0.29599,0.67898
,-0.15887,0.83163
,-0.26931,0.69998
,-0.17599,0.87378
,-0.23175,0.7546
,-0.15405,0.87126
,-0.23396,0.73976
,-0.13673,0.89573
,-0.20492,0.7156
,-0.11736,0.88215
,-0.19028,0.69366
,-0.10919,0.82437
,-0.16017,0.63794
,-0.07999,0.81238
,-0.17358,0.55301
,-0.05852,0.71276
,-0.12813,0.48512
,-0.02629,0.62767
,-0.11633,0.42371
,-0.02175,0.57653
,-0.09202,0.37367
,0.01933,0.50344
,-0.08883,0.31084
,0.03401,0.45639
,-0.05174,0.2728
,0.03953,0.41045
,-0.04822,0.23507
,0.06392,0.37367
,-0.01528,0.17413
,0.07623,0.32347
,0.01112,0.09283
,0.11908,0.28053
,0.07003,-0.01783
,0.30742,0.19892
,0.23694,-0.51526
,0.4093,0.0379
,0.31926,-0.96628
,0.47899,-0.46758
,0.37852,-1.26922
,0.50467,-0.80652
,0.43313,-1.24633
,0.6152,-1.00937
,0.51588,-1.39345
,0.67458,-1.12367
,0.51328,-1.51375
,0.66231,-1.20418
,0.45038,-1.49907
,0.63875,-1.16029
,0.4428,-1.37246
,0.58008,-1.09288
,0.41905,-1.22959
,0.54729,-1.05657
,0.44951,-1.25201
,0.56047,-1.0029
,0.4559,-1.35209
,0.62285,-1.00827
,0.49382,-1.37767
,0.63461,-1.05626
,0.52338,-1.38256
,0.6416,-1.15287
,0.53873,-1.44792
,0.64183,-1.23464
,0.50183,-1.46465
,0.63082,-1.22849
,0.48814,-1.38114
,0.63836,-1.1153
,0.49848,-1.35162
,0.59393,-1.15445
,0.49378,-1.41729
,0.58442,-1.23101
,0.49654,-1.47444
,0.61094,-1.21917
,0.51391,-1.49828
,0.60979,-1.26779
,0.51766,-1.47996
,0.59132,-1.33804
,0.51844,-1.45092
,0.60545,-1.31389
,0.51817,-1.46781
,0.60861,-1.3412
,0.44008,-1.49133
,0.5916,-1.24711
,0.38543,-1.27111
,0.49587,-0.98475
,0.45243,-1.4356
,0.67194,-0.92665
,0.61165,-1.86626
,0.97214,-1.41287
,0.87543,-2.07906
,1.08271,-1.85047
,0.97376,-2.13052
,1.06905,-2.00628
,0.9764,-2.09737
,1.06578,-1.96208
,0.96283,-2.14552
,1.09442,-1.96492
,1.02711,-2.3449
,1.19504,-2.09768
,1.15168,-2.38689
,1.2463,-2.30291
,1.18893,-2.35863
,1.25999,-2.14725
,1.13073,-2.1894
,1.22207,-2.03927
,1.06266,-2.08727
,1.18112,-1.9856
,1.01855,-2.04717
,1.10756,-1.94645
,1.00422,-1.99034
,1.06179,-1.83326
,0.97763,-1.87289
,1.06353,-1.80658
,0.97763,-1.84858
,1.04333,-1.75038
,0.95719,-1.80422
,1.04005,-1.73823
,0.96058,-1.829
,1.02987,-1.72623
,0.96023,-1.86641
,1.0449,-1.77722
,0.98508,-1.91867
,1.04877,-1.80153
,0.96946,-1.93982
,1.05698,-1.82995
,0.96985,-1.95529
,1.04052,-1.8009
,0.95975,-2.07195
,1.07245,-1.90951
,0.98733,-2.11931
,1.05682,-2.02554
,0.91875,-2.06911
,1.04029,-1.83674
,0.87993,-2.0909
,0.98942,-1.90856
,0.85128,-2.08695
,0.94219,-1.95924
,0.84718,-2.0819
,0.93351,-1.86231
,0.89567,-1.92293
,0.9959,-1.7578
,0.95316,-1.81369
,1.06014,-1.68329
,0.96449,-1.74344
,1.04822,-1.6031
,0.94665,-1.63293
,1.0522,-1.44034
,0.91256,-1.60357
,1.06463,-1.26543
,0.87578,-1.50143
,1.06972,-1.18192
,0.81439,-1.56789
,1.09241,-0.9999
,0.77702,-1.45328
,1.01618,-0.95617
,0.70619,-1.29795
,0.93126,-0.87377
,0.67194,-1.24617
,0.95225,-0.81236
,0.69546,-1.29116
,0.9081,-0.89192
,0.8078,-1.20433
,0.97648,-0.91892
,0.79462,-1.29984
,0.96784,-0.96927
,0.74569,-1.41966
,1.0159,-0.87613
,0.72182,-1.49007
,0.97265,-0.8815
,0.65312,-1.43624
,0.97333,-0.78647
,0.60904,-1.36172
,0.90589,-0.81473
,0.60585,-1.32178
,0.88687,-0.77305
,0.5957,-1.30063
,0.86868,-0.73122
,0.53731,-1.18902
,0.77453,-0.76105
,0.51059,-1.037
,0.74265,-0.71275
,0.48901,-0.98317
,0.64025,-0.65544
,0.43231,-0.88419
,0.57747,-0.62545
,0.38061,-0.81062
,0.53809,-0.6234
,0.3932,-0.77621
,0.48045,-0.58898
,0.34139,-0.72948
,0.4518,-0.60319
,0.31298,-0.76358
,0.42958,-0.59151
,0.29826,-0.77637
,0.40015,-0.6174
,0.2779,-0.78694
,0.3689,-0.6406
,0.26326,-0.74905
,0.36676,-0.59372
,0.30126,-0.66239
,0.40066,-0.49063
,0.29491,-0.63271
,0.40843,-0.44296
,0.30039,-0.57856
,0.41794,-0.39654
,0.30667,-0.55141
,0.41321,-0.36734
,0.29223,-0.56972
,0.42812,-0.29977
,0.26828,-0.50642
,0.39944,-0.29157
,0.24756,-0.52647
,0.37489,-0.27483
,0.23047,-0.46837
,0.34404,-0.25794
,0.20419,-0.41533
,0.31653,-0.23047
,0.14943,-0.3937
,0.27514,-0.21532
,0.12149,-0.34777
,0.2448,-0.16054
,0.08404,-0.31525
,0.2216,-0.13496
,0.04229,-0.3012
,0.16213,-0.13433
,0.04703,-0.26347
,0.16154,-0.07971
,0.01017,-0.26868
,0.12555,-0.04577
,-0.0255,-0.21974
,0.06076,-0.06977
,-0.10228,-0.19922
,0.03093,-0.07371
,-0.29879,-0.1929
,-0.04767,-0.0494
,-0.46321,-0.15438
,-0.28277,0.33989
,-0.60968,0.25085
,-0.41626,0.60526
,-0.68024,0.5669
,-0.54221,0.7737
,-0.77817,0.62767
,-0.61505,0.79106
,-0.82738,0.66367
,-0.72846,0.828
,-0.85121,0.76533
,-0.76543,0.89304
,-0.81191,0.78285
,-0.71097,0.93298
,-0.76855,0.69145
,-0.65313,0.86194
,-0.72167,0.64646
,-0.59729,0.86242
,-0.7324,0.61583
,-0.60633,0.82674
,-0.7659,0.64978
,-0.66209,0.82437
,-0.81878,0.74639
,-0.69409,0.87742
,-0.82501,0.78049
,-0.72774,0.92209
,-0.83413,0.81395
,-0.74909,0.94214
,-0.81092,0.81522
,-0.72952,0.94167
,-0.78607,0.76707
,-0.69815,0.8831
,-0.7674,0.75507
,-0.68016,0.87221
,-0.76922,0.77259
,-0.68608,0.87994
,-0.80047,0.83558
,-0.6993,0.92604
,-0.82193,0.8711
,-0.71689,0.97734
,-0.80437,0.88752
,-0.73591,0.95177
,-0.80327,0.85989
,-0.72143,0.9423
,-0.8039,0.87126
,-0.72573,0.95919
,-0.79479,0.83905
,-0.6332,0.94782
,-0.66244,0.66682
,-0.55843,0.89952
,-0.79309,0.63004
,-0.55622,1.03986
,-0.93932,0.97119
,-0.7543,1.63769
,-1.07834,1.59127
,-0.94418,1.94473
,-1.10687,1.91426
,-1.03016,2.05287
,-1.09152,1.93147
,-0.98932,2.06818
,-1.09049,1.94031
,-1.00526,2.03535
,-1.18144,2.00646
,-1.04322,2.25193
,-1.25847,2.22889
,-1.13287,2.36781
,-1.25318,2.16321
,-1.17892,2.33323
,-1.22789,2.05887
,-1.1279,2.20789
,-1.17675,2.01861
,-1.07171,2.09975
,-1.11886,1.97015
,-1.01418,2.05334
,-1.0736,1.84212
,-0.99007,2.03124
,-1.04783,1.7965
,-0.96402,1.8789
,-1.02132,1.75814
,-0.95787,1.83012
,-1.02759,1.75608
,-0.94161,1.84307
,-1.02968,1.77029
,-0.95274,1.84007
,-1.03754,1.79208
,-0.951,1.91426
,-1.03355,1.82049
,-0.95878,1.89358
,-1.02081,1.78134
,-0.94145,1.88064
,-1.00372,1.75245
,-0.92058,1.83328
,-1.02925,1.78118
,-0.94607,2.06897
,-1.09811,2.0265
,-0.98707,2.14317
,-1.10892,1.73509
,-1.04156,2.08034
,-1.12249,1.674
,-1.03742,1.76698
,-1.11065,1.58954
,-1.03288,1.7534
,-1.08599,1.50461
,-1.02361,1.60659
,-1.05588,1.55307
,-0.96252,1.77676
,-1.03769,1.69183
,-0.89671,1.95041
,-0.98439,1.82302
,-0.84261,2.00488
,-0.92737,1.79413
,-0.81136,1.99746
,-0.89304,1.79823
,-0.74621,1.9561
,-0.83377,1.67621
,-0.7064,1.92168
,-0.80181,1.71362
,-0.66773,1.82444
,-0.7674,1.50413
,-0.60361,1.79523
,-0.7137,1.34059
,-0.53238,1.7504
,-0.68383,1.27776
,-0.54308,1.66973
,-0.68773,1.33759
,-0.54627,1.63121
,-0.69582,1.4975
,-0.5733,1.71883
,-0.71717,1.5035
,-0.61616,1.71772
,-0.6931,1.57028
,-0.563,1.86154
,-0.65565,1.656
,-0.52836,1.90905
,-0.64425,1.56491
,-0.53818,1.83691
,-0.58593,1.48409
,-0.49561,1.64968
,-0.56734,1.4252
,-0.4771,1.6148
,-0.56675,1.34043
,-0.47982,1.59001
,-0.53645,1.25329
,-0.43614,1.4904
,-0.49356,1.18541
,-0.38623,1.37484
,-0.44285,1.09148
,-0.35131,1.30901
,-0.4303,0.86779
,-0.3302,1.18888
,-0.40844,0.83037
,-0.31508,1.04254
,-0.42687,0.72145
,-0.3283,0.95887
,-0.4217,0.66398
,-0.3328,0.86873
,-0.40513,0.60494
,-0.33126,0.79533
,-0.39321,0.57226
,-0.31666,0.76454
,-0.38942,0.59216
,-0.2948,0.77465
,-0.36389,0.62025
,-0.24272,0.81758
,-0.34089,0.67235
,-0.23041,0.78775
,-0.28285,0.68782
,-0.19959,0.82327
,-0.25791,0.69287
,-0.17879,0.87299
,-0.2428,0.74355
,-0.15066,0.86384
,-0.24895,0.75507
,-0.14514,0.87299
,-0.2267,0.71434
,-0.12765,0.88673
,-0.2029,0.68293
,-0.10508,0.87426
,-0.17942,0.63983
,-0.07648,0.80811
,-0.17824,0.56437
,-0.07849,0.76281
,-0.13973,0.50691
,-0.04594,0.68908
,-0.111,0.40682
,-0.0238,0.595
,-0.11144,0.37383
,0.0013,0.54306
,-0.07131,0.31795
,-0.01133,0.47328
,-0.05691,0.26554
,0.02963,0.41345
,-0.05402,0.22796
,0.05551,0.40272
,-0.02321,0.18076
,0.08235,0.33689
,0.0028,0.07326
,0.08775,0.26759
,0.0273,-0.01246
,0.24673,0.2207
,0.17638,-0.4679
,0.37107,0.08652
,0.28651,-0.84283
,0.45069,-0.4499
,0.37028,-1.09572
,0.51316,-0.81552
,0.40828,-1.21712
,0.61579,-0.99895
,0.52109,-1.31042
,0.62561,-1.05499
,0.54362,-1.44997
,0.6644,-1.18192
,0.49335,-1.49843
,0.62605,-1.15382
,0.4428,-1.42724
,0.58769,-1.12351
,0.45969,-1.25832
,0.54271,-1.07552
,0.44588,-1.19123
,0.54796,-1.06289
,0.48435,-1.21065
,0.5712,-1.07662
,0.50235,-1.31752
,0.62072,-1.14292
,0.5276,-1.41271
,0.63422,-1.15603
,0.52772,-1.45392
,0.65627,-1.18286
,0.52006,-1.42929
,0.62266,-1.26969
,0.51442,-1.37309
,0.62056,-1.18618
,0.49982,-1.34688
,0.58383,-1.13108
,0.46324,-1.43639
,0.59353,-1.14577
,0.47425,-1.48265
,0.62561,-1.21507
,0.50882,-1.46055
,0.63658,-1.25469
,0.50554,-1.45202
,0.60147,-1.27711
,0.50578,-1.45723
,0.60731,-1.24869
,0.50108,-1.50806
,0.63887,-1.26116
,0.44655,-1.46939
,0.59061,-1.34783
,0.38026,-1.39345
,0.50507,-1.02026
,0.39999,-1.23449
,0.63852,-0.9628
,0.59286,-1.68203
,0.89453,-1.21017
,0.84848,-2.03328
,1.05228,-1.63151
,0.98844,-2.12705
,1.07967,-1.97392
,0.9886,-2.10431
,1.05871,-1.99776
,0.97356,-2.08221
,1.06187,-1.95924
,1.02229,-2.24734
,1.14608,-2.03391
,1.12576,-2.37837
,1.23592,-2.19966
,1.19197,-2.36558
,1.26197,-2.18672
,1.15543,-2.22287
,1.24816,-2.05332
,1.0891,-2.10574
,1.19078,-2.01196
,1.03662,-2.06753
,1.12647,-1.95592
,1.00801,-2.0047
,1.0816,-1.85363
,0.98619,-1.88409
,1.05895,-1.80122
,0.98102,-1.86278
,1.05094,-1.74912
,0.96204,-1.83168
,1.03244,-1.74612
,0.968,-1.83074
,1.0483,-1.74944
,0.96484,-1.85063
,1.04352,-1.77612
,0.96579,-1.87162
,1.05481,-1.78938
,0.95999,-1.91835
,1.0395,-1.83989
,0.97112,-1.94329
,1.04538,-1.83137
,0.96101,-2.0538
,1.05272,-1.79774
,0.99941,-2.13336
,1.07655,-2.0257
,0.94535,-2.07858
,1.05161,-1.8219
,0.90932,-2.06027
,0.99227,-1.87936
,0.84923,-2.09421
,0.96409,-1.98544
,0.83392,-2.08379
,0.9229,-1.90414
,0.87338,-1.92214
,0.97246,-1.77091
,0.93505,-1.8481
,1.05268,-1.70997
,0.9813,-1.77927
,1.04759,-1.58668
,0.97392,-1.67556
,1.04356,-1.49401
,0.95663,-1.55669
,1.05852,-1.32084
,0.81944,-1.61052
,1.0801,-1.13456
,0.82812,-1.55353
,1.09612,-1.1303
,0.82946,-1.43671
,1.01519,-0.97811
,0.73563,-1.36977
,0.90968,-0.99737
,0.73132,-1.17387
,0.87851,-0.91071
,0.69917,-1.27443
,0.91256,-0.87203
,0.75212,-1.35494
,0.9289,-0.87424
,0.79276,-1.26953
,0.97692,-0.95238
,0.80409,-1.27948
,0.95332,-0.99816
,0.8016,-1.30631
,0.89828,-1.12067
,0.76924,-1.25453
,0.88375,-0.96896
,0.64724,-1.21459
,0.83838,-0.90313
,0.62972,-1.25011
,0.83455,-0.84993
,0.64116,-1.22201
,0.82666,-0.83162
,0.56651,-1.17939
,0.79892,-0.76326
,0.50775,-1.09178
,0.72399,-0.71464
,0.4894,-0.97717
,0.65182,-0.69459
,0.45436,-0.93233
,0.60667,-0.59751
,0.40346,-0.82751
,0.54232,-0.6005
,0.3741,-0.77147
,0.50203,-0.61771
,0.36203,-0.78805
,0.46995,-0.56514
,0.32423,-0.75253
,0.41723,-0.61771
,0.28252,-0.78789
,0.41226,-0.6204
,0.26532,-0.80099
,0.36929,-0.61108
,0.2624,-0.75142
,0.3728,-0.59751
,0.2607,-0.68559
,0.39774,-0.51084
,0.29262,-0.61897
,0.40717,-0.48732
,0.30122,-0.56057
,0.39632,-0.4357
,0.30979,-0.53404
,0.39056,-0.42086
,0.29941,-0.511
,0.38681,-0.3986
,0.29625,-0.48637
,0.38073,-0.35329
,0.27759,-0.46806
,0.36968,-0.35613
,0.25944,-0.4398
,0.35974,-0.29188
,0.23631,-0.43301
,0.35256,-0.21027
,0.16588,-0.36718
,0.30162,-0.21548
,0.12906,-0.34777
,0.24105,-0.17001
,0.07347,-0.32124
,0.20325,-0.11665
,0.05299,-0.30072
,0.18656,-0.07071
,0.01783,-0.27404
,0.13558,-0.11507
,0.00524,-0.24878
,0.14209,-0.07403
,-0.03252,-0.23868
,0.12685,-0.07419
,-0.06349,-0.20158
,0.07315,-0.08492
,-0.2424,-0.19306
,-0.01725,-0.06077
,-0.42659,-0.16354
,-0.1816,0.16229
,-0.5679,0.10704
,-0.37116,0.54906
,-0.64607,0.41851
,-0.52394,0.70503
,-0.74211,0.59216
,-0.56269,0.80117
,-0.81605,0.66698
,-0.71153,0.78964
,-0.85086,0.72839
,-0.7674,0.91199
,-0.83322,0.80006
,-0.72052,0.93961
,-0.78172,0.75428
,-0.66323,0.8891
,-0.73769,0.61173
,-0.62594,0.82848
,-0.73197,0.58537
,-0.60065,0.88105
,-0.78603,0.57684
,-0.62152,0.86558
,-0.79048,0.60305
,-0.64042,0.91199
,-0.83318,0.68687
,-0.68939,0.96061
,-0.85236,0.79185
,-0.74937,0.98145
,-0.84253,0.80164
,-0.7371,0.98776
,-0.80603,0.78633
,-0.69428,0.95335
,-0.79029,0.7497
,-0.66445,0.85074
,-0.75943,0.75081
,-0.69468,0.90962
,-0.80094,0.82279
,-0.70754,0.92556
,-0.8056,0.85626
,-0.70632,0.95224
,-0.80568,0.85579
,-0.73074,0.96977
,-0.79917,0.85642
,-0.72636,0.93772
,-0.7994,0.85468
,-0.71922,0.93219
,-0.8069,0.87221
,-0.68635,0.99597
,-0.72214,0.69745
,-0.55235,0.9082
,-0.72557,0.63162
,-0.56411,0.91072
,-0.91364,0.88957
,-0.692,1.46956
,-1.07692,1.46814
,-0.83361,1.89421
,-1.10541,1.85333
,-1.01264,2.02461
,-1.09874,1.9411
,-1.00802,2.06897
,-1.07767,1.90842
,-0.97302,2.04166
,-1.14009,1.99383
,-1.00842,2.18358
,-1.24584,2.16179
,-1.10324,2.35091
,-1.25349,2.23457
,-1.18519,2.3596
,-1.24758,2.06818
,-1.15264,2.26093
,-1.19798,2.02619
,-1.10335,2.12328
,-1.12857,1.99667
,-1.03896,2.07402
,-1.07822,1.88159
,-1.00171,2.02272
,-1.05703,1.82507
,-0.97949,1.92247
,-1.04728,1.77566
,-0.96477,1.85696
,-1.03059,1.75893
,-0.96335,1.85238
,-1.02238,1.76287
,-0.95676,1.8478
,-1.03079,1.75103
,-0.95736,1.87922
,-1.0463,1.83502
,-0.97251,1.91284
,-1.03375,1.77487
,-0.9617,1.892
,-1.00972,1.76019
,-0.9177,1.84922
,-1.01615,1.75751
,-0.94284,1.95973
,-1.09534,1.90258
,-0.97176,2.0715
,-1.12048,1.8156
,-1.03256,2.05603
,-1.11314,1.67731
,-1.04334,1.82981
,-1.1172,1.6189
,-1.03525,1.72214
,-1.10379,1.52213
,-1.02629,1.67589
,-1.0588,1.55276
,-0.95195,1.72846
,-1.03627,1.6069
,-0.91888,1.94331
,-0.99117,1.75498
,-0.86348,1.99525
,-0.95957,1.81623
,-0.81743,2.01419
,-0.8874,1.80455
,-0.76231,1.96115
,-0.832,1.72246
,-0.72187,1.89611
,-0.7908,1.7002
,-0.69334,1.8939
,-0.81305,1.61985
,-0.63147,1.85333
,-0.76563,1.44446
,-0.5722,1.7714
,-0.7161,1.37153
,-0.53049,1.60611
,-0.67467,1.39379
,-0.54114,1.61227
,-0.68785,1.41052
,-0.55523,1.68173
,-0.7064,1.49735
,-0.60345,1.71457
,-0.73031,1.54865
,-0.57954,1.83612
,-0.66437,1.70336
,-0.56951,1.89785
,-0.62961,1.62301
,-0.53298,1.81623
,-0.60578,1.48693
,-0.49056,1.665
,-0.56671,1.42867
,-0.46578,1.61132
,-0.57251,1.37611
,-0.49375,1.54849
,-0.54055,1.32827
,-0.44976,1.51266
,-0.50342,1.2315
,-0.39321,1.40799
,-0.46305,1.10837
,-0.34748,1.31407
,-0.43003,0.96582
,-0.35229,1.20009
,-0.41523,0.80211
,-0.31789,1.05959
,-0.41906,0.76691
,-0.30838,0.99534
,-0.41965,0.67993
,-0.31856,0.86589
,-0.41977,0.6332
,-0.32286,0.80148
,-0.40888,0.57558
,-0.31189,0.78554
,-0.40016,0.56942
,-0.29831,0.77733
,-0.36255,0.63699
,-0.27239,0.77133
,-0.33687,0.63888
,-0.225,0.81648
,-0.31536,0.67503
,-0.20878,0.82374
,-0.26844,0.70645
,-0.18337,0.8561
,-0.2349,0.73171
,-0.17193,0.86037
,-0.24958,0.73739
,-0.15587,0.87631
,-0.21304,0.69919
,-0.15204,0.87015
,-0.20397,0.68435
,-0.11361,0.86968
,-0.18775,0.68372
,-0.08429,0.83874
,-0.15906,0.60778
,-0.07525,0.76944
,-0.15165,0.52175
,-0.0633,0.74718
,-0.11791,0.45576
,-0.02455,0.62878
,-0.10126,0.4024
,-0.00123,0.56153
,-0.07845,0.33863
,0.01459,0.52743
,-0.06815,0.29174
,0.02103,0.4605
,-0.047,0.26459
,0.04245,0.40477
,-0.03789,0.16513
,0.06554,0.36025
,-0.02056,0.13198
,0.09272,0.31084
,0.02912,0.08889
,0.21114,0.28274
,0.1834,-0.24689
,0.3382,0.20128
,0.29799,-0.69428
,0.42181,-0.20869
,0.35082,-1.03731
,0.475,-0.65686
,0.40216,-1.23385
,0.55711,-0.92949
,0.49682,-1.34404
,0.63165,-1.05121
,0.51797,-1.42913
,0.68918,-1.09036
,0.5188,-1.48849
,0.6586,-1.19107
,0.46869,-1.41634
,0.60502,-1.22028
,0.4428,-1.26937
,0.55648,-1.12003
,0.44734,-1.21586
,0.54977,-0.97701
,0.46356,-1.25059
,0.57862,-1.00274
,0.4647,-1.31626
,0.63205,-1.04963
,0.48589,-1.38098
,0.64428,-1.14182
,0.51998,-1.47349
,0.65793,-1.25406
,0.51091,-1.49101
,0.64167,-1.21712
,0.48202,-1.48407
,0.65055,-1.12556
,0.47133,-1.37593
,0.60833,-1.14592
,0.48305,-1.37672
,0.60715,-1.17023
,0.49019,-1.4525
,0.62542,-1.19391
,0.4866,-1.5068
,0.61295,-1.23654
,0.51063,-1.49749
,0.61141,-1.30726
,0.51734,-1.42803
,0.59969,-1.29211
,0.51647,-1.43624
,0.60656,-1.29842
,0.48861,-1.49149
,0.59602,-1.28516
,0.38227,-1.47144
,0.53541,-1.11688
,0.37126,-1.21428
,0.52409,-0.97417
,0.49789,-1.5038
,0.79541,-1.15524
,0.75484,-1.92419
,1.0026,-1.49259
,0.97443,-2.10937
,1.07241,-1.91393
,0.98769,-2.1291
,1.0625,-1.99744
,0.96192,-2.0729
,1.04589,-1.96555
,1.00477,-2.20472
,1.11443,-1.99791
,1.08192,-2.38263
,1.23182,-2.17362
,1.15156,-2.40126
,1.26651,-2.22634
,1.16265,-2.28175
,1.2523,-2.11584
,1.11652,-2.13731
