Date,U1,U2
,-0.12343,0.88
,-0.21648,-0.85
,-0.10552,0.88
,-0.17335,-0.88
,-0.07004,1.01
,-0.15666,-0.88
,-0.09242,0.93
,-0.13563,-0.93
,-0.03749,1.09
,-0.11775,-0.88
,-0.02017,1.01
,-0.09755,-1.2
,-0.01535,0.88
,-0.07624,-1.01
,0.00958,0.91
,-0.06626,-1.09
,0.04809,0.99
,-0.05619,-0.99
,0.05449,0.88
,-0.02569,-0.96
,0.07891,0.93
,-0.00521,-0.93
,0.11999,0.8
,0.06246,-0.85
,0.2854,0.99
,0.24661,-0.85
,0.37016,0.93
,0.32589,-0.96
,0.45499,1.17
,0.35631,-0.96
,0.48009,0.99
,0.41348,-1.04
,0.62297,1.07
,0.51663,-0.8
,0.64136,0.88
,0.52882,-1.28
,0.64452,0.88
,0.47409,-0.91
,0.60734,0.96
,0.44079,-0.93
,0.56548,0.96
,0.43921,-0.88
,0.54263,1.2
,0.4445,-0.96
,0.56745,0.75
,0.48096,-1.01
,0.60932,1.07
,0.49883,-1.14
,0.66634,1.07
,0.52432,-0.78
,0.6588,0.91
,0.53008,-1.09
,0.64511,0.88
,0.51083,-0.99
,0.62999,0.91
,0.49153,-0.91
,0.61989,0.91
,0.4722,-1.12
,0.60194,0.88
,0.50925,-1.01
,0.63382,1.01
,0.51564,-0.91
,0.63954,0.93
,0.50676,-0.96
,0.63043,0.96
,0.50369,-0.99
,0.61074,0.91
,0.51726,-0.91
,0.60103,0.85
,0.50526,-1.07
,0.59602,0.96
,0.46703,-0.93
,0.60928,0.88
,0.35966,-1.01
,0.48554,0.96
,0.38957,-1.22
,0.66937,0.85
,0.59598,-0.96
,0.8907,0.96
,0.87559,-0.78
,1.02648,0.85
,1.00146,-0.83
,1.09178,0.93
,0.98718,-0.88
,1.07505,0.93
,0.98051,-0.8
,1.0743,0.93
,1.03539,-0.88
,1.17496,0.93
,1.11818,-0.99
,1.25636,0.93
,1.19248,-1.01
,1.26623,0.96
,1.14422,-0.96
,1.24689,0.96
,1.08117,-0.96
,1.20053,0.99
,1.04171,-1.04
,1.1179,0.91
,0.99763,-0.99
,1.08369,0.85
,0.98102,-0.88
,1.04636,0.93
,0.95324,-0.93
,1.0436,0.91
,0.95802,-1.14
,1.02663,0.85
,0.94882,-0.88
,1.03366,0.99
,0.95095,-0.96
,1.03555,0.91
,0.95324,-1.07
,1.03741,0.88
,0.96717,-1.12
,1.04033,0.75
,0.95285,-0.85
,1.03409,0.96
,0.95853,-0.88
,1.06598,1.14
,0.99787,-0.96
,1.07083,1.01
,0.98508,-0.93
,1.06491,0.96
,0.91765,-1.01
,1.02944,0.85
,0.86264,-1.04
,0.98023,0.93
,0.84232,-0.96
,0.92755,1.01
,0.85258,-1.04
,0.97112,0.99
,0.92302,-0.96
,1.05343,0.96
,0.96839,-1.01
,1.07568,1.12
,0.97372,-0.96
,1.05698,0.99
,0.96536,-1.01
,1.03831,0.85
,0.90853,-0.93
,1.04333,0.91
,0.88561,-1.12
,1.04723,0.8
,0.84386,-0.99
,0.99566,0.88
,0.75922,-0.85
,0.95821,0.96
,0.7346,-0.91
,0.89094,1.25
,0.72095,-1.01
,0.92444,0.85
,0.76735,-0.99
,0.90546,0.91
,0.81671,-0.93
,0.96291,1.09
,0.77615,-1.22
,1.00185,1.07
,0.71542,-0.85
,0.959,1.01
,0.63666,-0.83
,0.96532,1.01
,0.59882,-1.09
,0.91343,0.85
,0.60683,-0.99
,0.83869,0.88
,0.61867,-0.99
,0.85452,0.83
,0.59673,-0.88
,0.83072,0.85
,0.53652,-0.99
,0.74225,0.99
,0.49063,-1.07
,0.6912,0.85
,0.44694,-0.93
,0.60841,0.93
,0.41656,-0.88
,0.53143,0.96
,0.36953,-0.96
,0.48479,0.93
,0.34565,-0.93
,0.45839,0.83
,0.31989,-0.83
,0.41704,0.8
,0.30375,-1.01
,0.40575,0.91
,0.27333,-0.99
,0.38215,0.83
,0.28106,-1.12
,0.3743,0.93
,0.29065,-0.83
,0.38961,0.93
,0.30201,-0.85
,0.40571,0.72
,0.30055,-0.91
,0.40058,0.75
,0.30521,-0.83
,0.40401,0.8
,0.30998,-1.04
,0.39076,0.99
,0.29546,-0.93
,0.38338,0.91
,0.28114,-1.09
,0.37872,1.12
,0.24744,-1.09
,0.35887,0.93
,0.2257,-0.93
,0.32012,0.88
,0.17874,-0.99
,0.28414,0.93
,0.13948,-1.22
,0.24645,0.96
,0.0814,-0.93
,0.23209,1.14
,0.07015,-0.83
,0.19472,1.07
,0.04648,-1.09
,0.17105,0.88
,0.01807,-0.78
,0.11802,0.93
,-0.03315,-0.99
,0.0784,1.04
,-0.07115,-0.93
,0.04119,0.99
,-0.29338,-1.01
,0.00335,0.93
,-0.47178,-0.96
,-0.18645,1.22
,-0.57563,-1.01
,-0.41693,1.14
,-0.66702,-1.04
,-0.54619,0.96
,-0.76353,-1.07
,-0.56202,1.12
,-0.81901,-0.99
,-0.68805,0.99
,-0.81641,-0.91
,-0.71322,1.04
,-0.80307,-0.99
,-0.67483,1.07
,-0.7674,-0.96
,-0.60408,0.91
,-0.72313,-0.91
,-0.59718,0.85
,-0.70888,-0.93
,-0.60187,0.96
,-0.80268,-0.91
,-0.66654,0.93
,-0.81333,-1.01
,-0.72767,0.78
,-0.83957,-0.96
,-0.75631,0.88
,-0.8314,-0.91
,-0.73804,0.93
,-0.80398,-0.88
,-0.70592,0.91
,-0.77813,-0.96
,-0.69081,0.96
,-0.76807,-1.07
,-0.67329,0.78
,-0.79258,-0.88
,-0.69697,0.78
,-0.81262,-0.85
,-0.72301,0.83
,-0.81684,-0.93
,-0.72585,0.85
,-0.80047,-1.12
,-0.72052,0.75
,-0.79711,-1.01
,-0.70849,0.85
,-0.79928,-1.01
,-0.71784,1.01
,-0.78681,-0.93
,-0.69069,1.04
,-0.71559,-1.09
,-0.54276,0.96
,-0.73572,-1.01
,-0.54852,1.01
,-0.91304,-1.01
,-0.68647,0.93
,-1.0867,-0.8
,-0.87737,0.83
,-1.12206,-0.91
,-1.02242,0.99
,-1.11709,-0.99
,-1.01931,0.8
,-1.09128,-0.99
,-1.01694,0.96
,-1.14112,-0.91
,-1.03726,0.88
,-1.24848,-0.88
,-1.11381,0.85
,-1.26245,-0.96
,-1.17,0.85
,-1.24292,-1.09
,-1.14344,0.83
,-1.2123,-0.93
,-1.08299,1.07
,-1.1346,-0.91
,-1.0197,0.8
,-1.07743,-1.09
,-0.98869,0.85
,-1.05679,-1.17
,-0.9538,0.99
,-1.02033,-0.96
,-0.95096,0.83
,-1.02207,-0.99
,-0.92535,1.04
,-1.02416,-1.04
,-0.93187,1.04
,-1.0347,-1.07
,-0.95759,0.93
,-1.0386,-0.99
,-0.96304,0.85
,-1.03087,-0.78
,-0.94153,0.99
,-1.01256,-0.91
,-0.9351,1.09
,-1.02696,-1.01
,-0.9364,0.91
,-1.11381,-0.96
,-0.96426,0.99
,-1.12849,-0.96
,-1.03391,0.88
,-1.14423,-0.85
,-1.03473,0.78
,-1.13958,-0.88
,-1.04065,0.93
,-1.13086,-0.91
,-1.03339,0.83
,-1.08126,-0.93
,-0.96525,0.88
,-1.01753,-0.88
,-0.91671,1.04
,-0.98387,-1.01
,-0.85113,1.01
,-0.94524,-0.99
,-0.81747,0.83
,-0.8947,-1.09
,-0.78386,1.07
,-0.86258,-0.93
,-0.7264,0.93
,-0.82043,-0.8
,-0.6948,0.83
,-0.77482,-0.93
,-0.65621,1.12
,-0.73106,-0.93
,-0.60298,0.85
,-0.72849,-1.17
,-0.55981,0.91
,-0.68647,-0.93
,-0.55101,0.78
,-0.6918,-0.91
,-0.54446,0.91
,-0.72621,-1.01
,-0.59437,0.88
,-0.72084,-0.88
,-0.58873,0.85
,-0.65183,-1.01
,-0.54158,0.83
,-0.63912,-0.93
,-0.51577,0.88
,-0.61422,-1.12
,-0.46392,0.91
,-0.55578,-0.93
,-0.47367,0.83
,-0.56853,-0.88
,-0.4949,0.83
,-0.58968,-1.01
,-0.45319,0.91
,-0.53649,-0.99
,-0.42368,0.75
,-0.45418,-0.93
,-0.35979,0.96
,-0.43082,-0.96
,-0.32649,0.99
,-0.42573,-0.99
,-0.31078,0.99
,-0.39629,-1.2
,-0.33947,1.07
,-0.39783,-1.01
,-0.32061,0.88
,-0.39803,-0.93
,-0.32088,0.85
,-0.39941,-0.96
,-0.30246,0.88
,-0.38903,-0.91
,-0.30297,0.85
,-0.38962,-0.99
,-0.27764,1.01
,-0.34397,-1.07
,-0.2538,1.07
,-0.29476,-0.85
,-0.20977,0.88
,-0.2834,-0.88
,-0.1767,0.85
,-0.26667,-0.93
,-0.16861,0.85
,-0.22279,-1.07
,-0.15429,0.78
,-0.21072,-0.93
,-0.13701,1.09
,-0.21951,-0.83
,-0.11558,0.99
,-0.17572,-1.04
,-0.09759,0.85
,-0.167,-1.01
,-0.08938,0.83
,-0.15899,-0.91
,-0.05793,0.91
,-0.12584,-1.07
,-0.03319,1.09
,-0.08827,-1.07
,-0.01717,0.83
,-0.07912,-0.83
,-0.00036,1.01
,-0.06772,-0.91
,0.0284,0.83
,-0.05931,-0.8
,0.03247,0.96
,-0.01993,-1.04
,0.04944,0.96
,-0.00131,-1.04
,0.10634,1.04
,0.03835,-0.99
,0.25285,0.93
,0.20964,-1.07
,0.35086,0.78
,0.28706,-0.83
,0.431,0.88
,0.36384,-0.85
,0.47863,0.88
,0.41305,-0.93
,0.55305,0.91
,0.50732,-0.93
,0.62048,0.88
,0.52326,-0.96
,0.63706,0.99
,0.47792,-0.93
,0.61303,0.85
,0.46675,-0.96
,0.55684,0.78
,0.43452,-0.88
,0.5203,1.07
,0.44434,-0.96
,0.5613,1.09
,0.48554,-1.01
,0.61464,0.83
,0.51229,-1.07
,0.64811,0.93
,0.52681,-1.12
,0.65189,1.04
,0.54409,-1.09
,0.61804,0.85
,0.50491,-1.12
,0.6225,1.07
,0.47528,-1.04
,0.62163,0.75
,0.48897,-0.93
,0.59961,0.85
,0.51655,-1.25
,0.59282,0.83
,0.50199,-0.91
,0.63457,0.96
,0.50507,-1.09
,0.64313,0.88
,0.51959,-1.17
,0.59882,1.09
,0.50854,-0.8
,0.60068,1.01
,0.51383,-1.01
,0.58552,1.01
,0.47579,-0.99
,0.60723,0.88
,0.38488,-0.83
,0.49702,0.83
,0.36882,-0.93
,0.54397,0.93
,0.50329,-0.99
,0.7898,0.88
,0.7434,-1.07
,1.02936,0.8
,0.9676,-0.93
,1.08069,1.01
,0.99448,-1.14
,1.08862,0.96
,0.99254,-1.01
,1.06152,1.07
,0.99787,-0.85
,1.14935,0.91
,1.09293,-0.91
,1.23154,0.78
,1.18861,-1.07
,1.26098,0.99
,1.16952,-1.01
,1.2652,1.09
,1.11786,-1.01
,1.20617,0.99
,1.05639,-0.91
,1.14647,0.91
,1.01038,-1.09
,1.08519,0.83
,0.991,-0.99
,1.06349,0.85
,0.95423,-0.93
,1.03831,0.99
,0.95794,-1.01
,1.02987,1.01
,0.94906,-0.83
,1.03145,0.91
,0.94705,-0.99
,1.02585,0.83
,0.96614,-0.96
,1.04171,1.04
,0.97179,-1.09
,1.0507,1.17
,0.97483,-0.83
,1.04281,0.88
,0.96413,-0.93
,1.04155,0.8
,0.97037,-1.17
,1.06984,0.93
,0.98946,-1.07
,1.06116,0.78
,0.9388,-0.85
,1.04901,1.07
,0.86619,-0.99
,1.00162,0.85
,0.85732,-0.8
,0.9358,0.96
,0.84844,-1.07
,0.97147,1.01
,0.92649,-0.99
,1.02786,0.91
,0.96058,-1.09
,1.06234,0.96
,0.97009,-0.91
,1.05023,1.12
,0.95916,-0.93
,1.03804,1.01
,0.92499,-1.07
,1.02699,0.99
,0.88316,-0.78
,1.03125,0.85
,0.85337,-0.85
,1.04542,0.85
,0.78897,-0.78
,0.94034,1.28
,0.76281,-0.83
,0.89318,0.93
,0.71751,-0.99
,0.86,1.01
,0.74877,-1.12
,0.95206,0.91
,0.75153,-1.07
,1.03429,0.85
,0.75011,-0.99
,1.01732,0.83
,0.69194,-0.93
,0.95853,1.14
,0.67087,-1.09
,0.96472,0.93
,0.62439,-0.93
,0.9244,0.85
,0.59645,-0.93
,0.85444,0.93
,0.62775,-0.93
,0.89101,1.04
,0.59574,-0.88
,0.84583,0.78
,0.51951,-0.85
,0.78878,0.8
,0.50846,-0.99
,0.73322,0.83
,0.46861,-1.25
,0.6249,1.07
,0.41017,-1.09
,0.55364,1.22
,0.35757,-0.93
,0.51939,0.83
,0.36175,-0.85
,0.46699,0.85
,0.33776,-0.88
,0.4301,0.91
,0.30276,-0.85
,0.41569,0.96
,0.3011,-0.91
,0.39032,0.99
,0.26421,-0.88
,0.36254,0.96
,0.29459,-0.88
,0.36728,0.96
,0.30612,-0.83
,0.40125,0.93
,0.30856,-0.91
,0.41743,0.8
,0.29499,-0.85
,0.40646,0.93
,0.29369,-0.96
,0.40792,1.07
,0.303,-0.88
,0.38906,1.01
,0.29108,-0.93
,0.39742,0.96
,0.23584,-0.91
,0.37687,0.96
,0.24539,-1.09
,0.3262,0.96
,0.172,-0.85
,0.30537,0.8
,0.15373,-0.88
,0.24756,0.83
,0.11908,-1.12
,0.21473,1.28
,0.06254,-0.8
,0.18932,0.93
,0.06151,-0.96
,0.16829,0.91
,0.0247,-1.07
,0.1205,0.83
,-0.01322,-0.91
,0.09545,0.93
,-0.05241,-0.91
,0.06771,0.91
,-0.20381,-1.04
,-0.01172,0.93
,-0.39227,-0.83
,-0.17761,0.91
,-0.58273,-0.91
,-0.37175,0.96
,-0.64985,-1.17
,-0.45268,0.96
,-0.74617,-0.93
,-0.55709,0.83
,-0.80465,-0.8
,-0.68671,0.88
,-0.83653,-0.88
,-0.74905,1.09
,-0.80216,-0.8
,-0.72163,0.96
,-0.7648,-0.93
,-0.63632,0.85
,-0.72585,-0.91
,-0.59319,0.91
,-0.68513,-0.75
,-0.5894,0.93
,-0.7648,-0.96
,-0.62602,0.96
,-0.80828,-1.01
,-0.69492,0.96
,-0.83598,-1.07
,-0.75548,1.07
,-0.8419,-0.96
,-0.75276,0.96
,-0.83851,-0.88
,-0.70979,1.09
,-0.79479,-0.88
,-0.7092,0.85
,-0.76235,-0.83
,-0.68055,0.88
,-0.78243,-0.93
,-0.69768,0.93
,-0.79005,-1.17
,-0.7292,0.91
,-0.81227,-1.07
,-0.73047,0.78
,-0.79964,-1.07
,-0.7249,0.99
,-0.79198,-0.91
,-0.72625,0.99
,-0.79774,-0.78
,-0.72273,1.01
,-0.78918,-0.99
,-0.71547,0.88
,-0.76424,-0.91
,-0.5486,0.88
,-0.71831,-1.12
,-0.52406,0.8
,-0.84944,-0.99
,-0.63399,0.83
,-1.03801,-0.93
,-0.83941,0.93
,-1.1142,-0.88
,-1.01055,0.99
,-1.10844,-1.09
,-1.02515,0.93
,-1.0912,-0.99
,-1.00104,0.96
,-1.12833,-0.93
,-1.02337,0.96
,-1.23041,-0.85
,-1.07265,0.85
,-1.25937,-1.04
,-1.16621,0.78
,-1.26849,-1.25
,-1.16341,0.85
,-1.21238,-0.91
,-1.12257,1.28
,-1.15911,-0.91
,-1.05502,0.91
,-1.08264,-0.91
,-0.99638,0.93
,-1.05293,-0.91
,-0.95325,0.8
,-1.02641,-0.96
,-0.96162,0.93
,-1.0171,-0.99
,-0.94264,0.91
,-1.02361,-0.91
,-0.93727,0.85
,-1.01852,-0.99
,-0.94122,0.83
,-1.02929,-1.04
,-0.94327,0.96
,-1.03028,-0.88
,-0.94216,1.01
,-1.02361,-0.91
,-0.91679,0.99
,-1.01311,-0.91
,-0.92997,0.93
,-1.05734,-1.07
,-0.96181,0.88
,-1.11981,-1.22
,-1.0298,0.88
,-1.161,-1.28
,-1.06208,0.85
,-1.15161,-1.01
,-1.024,0.85
,-1.15883,-1.17
,-1.02191,0.96
,-1.1217,-0.93
,-0.98352,0.93
,-1.04334,-0.96
,-0.94382,0.91
,-1.01181,-0.96
,-0.88929,0.88
,-0.94469,-0.88
,-0.8505,0.93
,-0.87978,-0.83
,-0.79415,1.07
,-0.85228,-1.01
,-0.73785,1.01
,-0.81779,-0.85
,-0.71973,1.01
,-0.79798,-1.12
,-0.67132,1.14
,-0.74609,-0.83
,-0.56241,0.78
,-0.72881,-0.88
,-0.50737,0.91
,-0.69669,-0.96
,-0.49115,0.8
,-0.68107,-0.93
,-0.56174,1.12
,-0.69334,-0.96
,-0.60325,0.88
,-0.70328,-1.17
,-0.61683,0.85
,-0.65143,-0.75
,-0.56561,0.96
,-0.63107,-1.07
,-0.54363,0.8
,-0.61059,-0.96
,-0.50567,0.88
,-0.56431,-1.14
,-0.48484,0.91
,-0.57563,-1.01
,-0.49348,0.93
,-0.56951,-0.99
,-0.46743,1.41
,-0.52406,-0.96
,-0.43792,0.96
,-0.4859,-0.91
,-0.37254,0.85
,-0.44463,-0.93
,-0.35415,0.99
,-0.42802,-1.07
,-0.34006,0.88
,-0.40568,-1.04
,-0.31816,0.83
,-0.39941,-0.91
,-0.29839,0.91
,-0.40935,-0.96
,-0.32096,0.96
,-0.40758,-0.93
,-0.30585,0.83
,-0.39972,-0.78
,-0.29902,0.91
,-0.39838,-0.96
,-0.27941,0.91
,-0.35723,-0.99
,-0.26446,0.93
,-0.30333,-1.12
,-0.22626,0.8
,-0.29208,-1.17
,-0.17149,0.75
,-0.2495,-0.91
,-0.16246,0.96
,-0.22741,-0.88
,-0.14983,0.96
,-0.21565,-0.88
,-0.13302,0.85
,-0.21608,-0.85
,-0.13034,0.8
,-0.19063,-1.04
,-0.09191,0.88
,-0.16751,-1.09
,-0.08141,0.85
,-0.16522,-0.78
,-0.06795,0.93
,-0.12458,-0.88
,-0.03339,0.91
,-0.09396,-0.78
,-0.01334,0.85
,-0.08591,-0.8
,0.00382,1.25
,-0.07813,-0.99
,0.02627,0.93
,-0.05501,-1.07
,0.04482,0.91
,-0.03576,-0.83
,0.06396,0.88
,-0.02972,-0.96
,0.09312,0.85
,0.01187,-1.04
,0.1748,1.04
,0.07931,-0.91
,0.32466,0.85
,0.27613,-1.2
,0.41396,0.85
,0.34479,-0.91
,0.45006,0.85
,0.37414,-1.09
,0.53312,0.96
,0.46884,-1.04
,0.60419,0.88
,0.53948,-0.91
,0.64562,0.91
,0.4969,-0.88
,0.61682,0.93
,0.44821,-0.93
,0.59211,1.12
,0.43941,-1.01
,0.56335,0.91
,0.43795,-0.99
,0.52302,1.01
,0.4709,-0.91
,0.57582,0.99
,0.48301,-0.88
,0.64203,0.85
,0.52085,-0.93
,0.67158,0.91
,0.53016,-1.01
,0.68149,0.91
,0.54224,-0.83
,0.61859,1.01
,0.49871,-0.93
,0.61938,1.09
,0.48313,-0.99
,0.6139,0.93
,0.51245,-0.78
,0.60127,0.93
,0.50353,-1.14
,0.61547,1.14
,0.52204,-1.12
,0.62001,0.83
,0.51556,-0.88
,0.62968,0.93
,0.50665,-0.91
,0.60391,0.93
,0.51189,-0.88
,0.59018,1.07
,0.50672,-1.04
,0.5931,0.88
,0.41648,-0.99
,0.59933,0.93
,0.36191,-0.99
,0.48865,0.91
,0.48412,-0.91
,0.66787,0.85
,0.65785,-0.96
,0.95719,0.99
,0.90289,-1.2
,1.08054,1.07
,0.99515,-0.85
,1.11952,0.91
,0.98039,-0.83
,1.08922,0.85
,0.98729,-1.07
,1.09782,0.88
,1.06949,-0.93
,1.18992,0.85
,1.16541,-0.96
,1.25127,0.91
,1.1851,-0.83
,1.26177,0.88
,1.11834,-0.96
,1.24176,0.99
,1.05982,-0.8
,1.19327,1.14
,1.01941,-0.83
,1.11443,0.93
,0.98414,-1.09
,1.06479,0.88
,0.94859,-0.88
,1.04435,0.7
,0.95786,-1.04
,1.0348,1.22
,0.96094,-0.96
,1.03405,1.17
,0.95782,-1.09
,1.02585,0.93
,0.96251,-0.83
,1.04041,0.91
,0.96816,-0.91
,1.04881,0.93
,0.96216,-1.01
,1.05311,0.85
,0.96374,-0.91
,1.0339,0.99
,0.9783,-0.93
,1.08843,0.96
,0.99278,-1.04
,1.08203,0.99
,0.93769,-0.93
,1.06156,1.2
,0.90037,-1.07
,0.9897,1.2
,0.84189,-1.14
,0.93998,0.93
,0.83518,-1.2
,0.927,0.93
,0.88936,-1.07
,1.0217,1.04
,0.94716,-1.09
,1.05666,0.96
,0.97778,-1.01
,1.06092,0.96
,0.95707,-1.01
,1.04692,1.01
,0.93533,-0.93
,1.07079,0.96
,0.86986,-0.91
,1.05311,0.83
,0.85152,-0.91
,1.09904,0.96
,0.80894,-0.83
,0.97222,0.88
,0.6788,-1.01
,0.89472,0.85
,0.71428,-0.93
,0.90313,0.96
,0.71377,-0.91
,0.90435,1.12
,0.78724,-0.96
,0.98019,1.01
,0.78384,-0.91
,1.0157,0.96
,0.72335,-0.99
,0.96997,1.17
,0.67857,-1.2
,0.97565,1.04
,0.6341,-0.96
,0.95139,1.04
,0.58738,-0.91
,0.8559,0.91
,0.59476,-0.88
,0.89705,0.91
,0.60241,-1.01
,0.88072,1.07
,0.53877,-0.83
,0.81415,0.99
,0.51647,-0.88
,0.73626,0.96
,0.47879,-0.99
,0.65663,0.85
,0.42276,-1.04
,0.59791,0.88
,0.38957,-0.83
,0.52661,1.12
,0.3668,-1.12
,0.45709,0.8
,0.32549,-0.8
,0.45322,0.93
,0.30217,-1.01
,0.42686,0.83
,0.28576,-1.01
,0.39044,0.93
,0.27995,-0.91
,0.38357,0.96
,0.27479,-0.85
,0.36045,1.12
,0.31377,-1.04
,0.3846,0.85
,0.31784,-0.91
,0.38598,0.8
,0.31424,-0.96
,0.38851,0.88
,0.31026,-1.12
,0.41076,1.04
,0.31811,-0.91
,0.38302,0.83
,0.27992,-0.78
,0.38464,0.85
,0.24685,-0.88
,0.37138,1.04
,0.22309,-1.07
,0.34072,0.91
,0.18099,-0.88
,0.31898,0.91
,0.15171,-0.85
,0.27924,0.93
,0.10882,-1.12
,0.23623,1.09
,0.10357,-0.88
,0.18174,0.93
,0.052,-1.04
,0.18186,0.93
,0.03413,-0.99
,0.13526,1.07
,-0.01303,-0.99
,0.09773,0.91
,-0.04033,-0.88
,0.07157,0.83
,-0.15528,-0.96
,0.04139,0.93
,-0.39495,-1.04
,-0.04057,1.01
,-0.51198,-1.09
,-0.30372,0.96
,-0.63166,-0.93
,-0.4556,0.93
,-0.68008,-0.91
,-0.54848,0.91
,-0.78386,-0.88
,-0.61067,0.93
,-0.82813,-0.83
,-0.70328,0.91
,-0.81562,-1.07
,-0.72952,0.93
,-0.77948,-0.85
,-0.67495,0.96
,-0.70139,-0.96
,-0.61923,0.99
,-0.70072,-1.28
,-0.5557,0.93
,-0.74621,-0.93
,-0.62271,0.91
,-0.82544,-0.88
,-0.64721,0.93
,-0.85733,-0.88
,-0.69768,1.09
,-0.84379,-1.28
,-0.7674,0.91
,-0.83219,-0.96
,-0.73473,1.09
,-0.80481,-1.17
,-0.71603,0.88
,-0.77715,-0.88
,-0.68422,1.07
,-0.76657,-0.85
,-0.68272,1.01
,-0.7998,-0.93
,-0.70774,1.04
,-0.80461,-1.07
,-0.72731,0.91
,-0.81377,-0.85
,-0.71922,0.99
,-0.80398,-0.85
,-0.73804,0.99
,-0.7992,-0.96
,-0.71946,0.91
,-0.79147,-1.04
,-0.70012,1.14
,-0.79084,-1.07
,-0.60795,0.91
,-0.65013,-0.91
,-0.55038,0.83
,-0.82375,-1.12
,-0.59011,0.96
,-1.00218,-0.85
,-0.73911,0.96
,-1.09455,-0.83
,-0.95175,0.96
,-1.10126,-0.88
,-1.03185,0.99
,-1.08358,-1.01
,-1.00703,0.96
,-1.10868,-0.93
,-1.0008,0.93
,-1.19316,-1.17
,-1.0487,1.09
,-1.26001,-1.07
,-1.15252,1.09
,-1.26218,-1.12
,-1.19008,0.93
,-1.21798,-0.88
,-1.15433,0.8
,-1.18081,-0.91
,-1.05983,0.8
,-1.11128,-0.88
,-1.00459,0.99
