Date,U1
,0.5778
,0.53802
,0.61647
,0.56628
,0.625
,0.57354
,0.69398
,0.59532
,0.7126
,0.60211
,0.68861
,0.66683
,0.7317
,0.69271
,0.78442
,0.74149
,0.84235
,-0.7745
,0.87392
,-0.70283
,-0.55288
,-0.59786
,-0.46559
,-0.47916
,-0.34925
,-0.37151
,-0.26906
,-0.29637
,-0.17909
,-0.19677
,-0.10395
,-0.11895
,-0.0304
,-0.05249
,0.05311
,0.03859
,0.11388
,0.10346
,1.77335
,1.729
,1.81029
,1.77651
,1.83302
,1.79387
,1.85575
,1.83649
,1.92047
,1.86664
,1.93846
,1.89931
,1.99844
,1.9574
,2.04059
,1.99671
,2.08053
,2.01944
,2.09536
,0.47614
,2.09963
,0.49935
,0.60811
,0.57859
,0.68261
,0.64583
,0.75206
,0.71023
,0.80337
,0.76848
,0.87961
,0.84346
,0.95537
,0.90976
,0.99294
,0.95822
,1.02404
,0.95774
,1.01599
,0.95064
,2.61327
,2.57696
,2.67483
,2.62416
,2.72881
,2.70103
,2.82668
,2.77491
,2.88745
,2.8311
,2.94744
,2.92202
,3.02983
,2.99479
,3.06566
,3.03993
,3.1157
,3.05335
,3.13022
,1.51858
,3.14775
,1.53137
,1.65591
,1.63476
,1.74778
,1.72694
,1.85085
,1.83002
,1.9492
,1.92836
,2.06427
,2.0578
,2.1664
,2.13498
,2.23743
,2.21801
,2.31462
,2.29883
,2.36008
,2.33798
,3.98261
,3.95467
,4.01323
,3.95609
,4.01434
,3.94504
,4.00487
,3.96083
,4.0156
,3.95451
,4.01008
,3.95167
,4.00408
,3.96367
,4.00597
,3.97598
,4.01402
,3.96067
,4.01939
,2.38139
,4.02192
,2.39622
,2.48241
,2.45858
,2.53545
,2.49488
,2.57096
,2.54918
,2.62811
,2.58959
,2.68272
,2.63931
,2.71255
,2.66962
,2.73718
,2.69993
,2.79637
,2.74034
,2.80016
,2.76985
,4.41843
,4.36287
,4.42112
,4.36903
,4.43311
,4.36477
,4.44511
,4.38955
,4.46232
,4.41496
,4.47968
,4.43832
,4.55624
,4.5032
,4.59917
,4.55197
,4.60912
,4.53414
,4.64369
,3.01657
,4.65584
,3.00142
,3.14806
,3.05588
,3.18547
,3.09645
,3.24877
,3.15816
,3.25161
,3.17332
,3.23725
,3.19289
,3.2494
,3.18642
,3.26171
,3.1992
,3.2704
,3.19242
,3.2917
,3.20978
,4.88677
,4.73824
,4.85157
,4.71709
,4.82537
,4.66089
,4.76428
,4.63043
,4.71598
,4.57518
,4.67699
,4.53414
,4.62932
,4.50557
,4.58354
,4.46074
,4.57139
,4.40249
,4.48852
,2.81768
,4.45742
,2.74191
,2.87909
,2.76512
,2.85004
,2.73229
,2.85951
,2.74491
,2.80963
,2.72645
,2.80553
,2.73907
,2.83394
,2.7506
,2.83726
,2.74728
,2.88398
,2.7888
,2.8914
,2.80979
,4.44369
,4.34267
,4.48047
,4.29184
,4.41291
,4.25001
,4.36808
,4.24243
,4.34882
,4.19823
,4.29878
,4.15782
,4.23201
,4.10747
,4.19366
,4.0598
,4.13383
,4.00866
,4.09942
,2.39622
,4.0538
,2.37918
,2.44737
,2.37665
,2.44326
,2.35976
,2.42369
,2.34256
,2.38707
,2.31004
,2.38044
,2.28794
,2.36813
,2.27642
,2.34761
,2.25653
,2.31762
,2.2398
,2.29915
,2.22306
,3.90479
,3.78104
,3.86517
,3.72768
,3.80314
,3.69533
,3.77583
,3.66533
,3.75468
,3.63345
,3.70701
,3.60362
,3.67607
,3.5741
,3.64071
,3.53006
,3.61088
,3.49801
,3.58404
,1.88905
,3.54947
,1.87453
,1.96024
,1.87422
,1.95456
,1.88669
,1.95409
,1.84644
,1.93104
,1.83176
,1.90736
,1.81992
,1.8829
,1.80145
,1.86396
,1.78093
,1.84028
,1.75662
,1.82781
,1.74446
,3.38089
,3.28287
,3.34522
,3.22415
,3.30717
,3.16274
,3.24593
,3.11965
,3.19463
,3.06566
,3.14696
,3.00174
,3.09881
,2.95864
,3.03662
,2.91097
,2.98674
,2.85904
,2.93433
,1.20904
,2.86299
,1.19673
,1.24582
,1.17652
,1.22609
,1.15079
,1.21693
,1.12491
,1.19404
,1.11591
,1.17605
,1.0826
,1.16358
,1.07124
,1.14022
,1.05656
,1.11717
,1.02988
,1.08513
,1.02136
,2.65794
,2.55802
,2.66315
,2.50325
,2.58296
,2.43869
,2.51793
,2.38833
,2.45779
,2.33072
,2.41043
,2.27137
,2.34556
,2.21564
,2.28968
,2.15803
,2.23774
,2.07232
,2.18739
,0.36202
,2.08005
,0.23384
,0.36975
,0.16739
,0.2741
,0.1164
,0.20433
,0.05895
,0.17497
,0.00323
,0.12619
,-0.06796
,0.04979
,-0.17404
,-0.01319
,-0.23055
,-0.07475
,-0.26654
,-0.16141
,-0.32131
,1.39577
,1.21141
,1.35758
,1.17589
,1.33185
,1.11906
,1.28197
,1.06098
,1.22703
,0.99121
,1.16579
,0.95837
,1.11133
,0.93264
,1.0343
,0.8834
,0.97811
,0.8182
,0.91291
,-0.85184
,0.86635
,-0.90157
,-0.74972
,-0.95018
,-0.81112
,-0.96613
,-0.83132
,-0.96613
,-0.86242
,-0.99375
,-0.89715
,-0.9988
,-0.93282
,-1.03669
,-0.94939
,-1.037
,-0.97307
,-1.0793
,-0.9666
,-1.05342
,0.56801
,0.46652
,0.59406
,0.40685
,0.53771
,0.3838
,0.45925
,0.33803
,0.40732
,0.26636
,0.37717
,0.22074
,0.3123
,0.16171
,0.27252
,0.10583
,0.2018
,0.08626
,0.14229
,-1.53833
,0.10536
,-1.57621
,-1.51039
,-1.58363
,-1.51292
,-1.58269
,-1.51481
,-1.60668
,-1.52349
,-1.60542
,-1.54607
,-1.60621
,-1.55001
,-1.61489
,-1.54764
,-1.59232
,-1.53407
,-1.56943
,-1.4954
,-1.54464
,0.12303
,0.0067
,0.08626
,-0.10537
,0.03653
,-0.26338
,-0.09969
,-0.39771
,-0.25375
,-0.55998
,-0.38666
,-0.69084
,-0.55209
,-0.7887
,-0.67032
,-0.87221
,-0.77687
,-0.95855
,-0.86289
,-2.63065
,-0.94387
,-2.68479
,-2.59876
,-2.73372
,-2.66332
,-2.81233
,-2.71242
,-2.8971
,-2.79718
,-2.99607
,-2.88463
,-3.05558
,-2.97287
,-3.14382
,-3.03648
,-3.18644
,-3.11367
,-3.21722
,-3.14603
,-3.21659
,-1.5961
,-1.70644
,-1.61142
,-1.76595
,-1.67377
,-1.80352
,-1.73548
,-1.85087
,-1.79152
,-1.91243
,-1.8223
,-1.96642
,-1.89144
,-1.99499
,-1.91259
,-2.04866
,-1.97115
,-2.10548
,-2.01283
,-3.7558
,-2.06918
,-3.76259
,-3.70481
,-3.78563
,-3.73118
,-3.79368
,-3.73607
,-3.81484
,-3.75406
,-3.82731
,-3.76701
,-3.83662
,-3.78958
,-3.86045
,-3.78484
,-3.86693
,-3.81547
,-3.86945
,-3.81278
,-3.88824
,-2.23555
,-2.32789
,-2.25418
,-2.37257
,-2.29427
,-2.4286
,-2.33642
,-2.4758
,-2.41013
,-2.55425
,-2.44975
,-2.6155
,-2.53262
,-2.63333
,-2.57524
,-2.66711
,-2.60839
,-2.68811
,-2.62323
,-4.29991
,-2.63949
,-4.28191
,-4.21088
,-4.26423
,-4.19352
,-4.22051
,-4.15563
,-4.2314
,-4.15484
,-4.25966
,-4.18042
,-4.2737
,-4.20015
,-4.334
,-4.2576
,-4.36131
,-4.28933
,-4.38309
,-4.30906
,-4.40961
,-2.76056
,-2.86774
,-2.79734
,-2.93577
,-2.82938
,-2.99039
,-2.87831
,-3.01738
,-2.9413
,-3.04264
,-2.95992
,-3.07878
,-2.99465
,-3.11083
,-3.02401
,-3.13498
,-3.08415
,-3.21311
,-3.09694
,-4.79634
,-3.09836
,-4.79587
,-4.6467
,-4.75988
,-4.60172
,-4.73841
,-4.59445
,-4.70779
,-4.56067
,-4.75688
,-4.56415
,-4.69422
,-4.62334
,-4.73336
,-4.59035
,-4.73889
,-4.62902
,-4.74189
,-4.62208
,-4.81639
,-3.05053
,-3.28857
,-3.06047
,-3.35455
,-3.03979
,-3.37933
,-3.08715
,-3.41769
,-3.13056
,-3.41974
,-3.15992
,-3.42668
,-3.14808
,-3.43963
,-3.12409
,-3.4281
,-3.12598
,-3.42732
,-3.13656
,-5.03186
,-3.16244
,-5.00265
,-4.77346
,-4.99792
,-4.72342
,-4.95356
,-4.66517
,-4.86422
,-4.64844
,-4.77772
,-4.62445
,-4.69674
,-4.58009
,-4.64954
,-4.51537
,-4.62066
,-4.47559
,-4.5471
,-4.40551
,-4.49643
,-2.75346
,-2.84943
,-2.72425
,-2.78266
,-2.72331
,-2.78234
,-2.69174
,-2.76687
,-2.68337
,-2.75204
,-2.67469
,-2.73783
,-2.65859
,-2.71715
,-2.64517
,-2.67453
,-2.61329
,-2.67579
,-2.6016
,-4.23093
,-2.58961
,-4.23061
,-4.09265
,-4.15516
,-4.06676
,-4.09723
,-4.01309
,-4.05414
,-3.98089
,-4.03314
,-3.94222
,-4.00583
,-3.89329
,-3.95974
,-3.88555
,-3.95169
,-3.85872
,-3.89944
,-3.82194
,-3.86156
,-2.22024
,-2.27233
,-2.18236
,-2.27596
,-2.18157
,-2.26965
,-2.19814
,-2.26681
,-2.20556
,-2.29522
,-2.18283
,-2.26191
,-2.19846
,-2.26712
,-2.18062
,-2.28969
,-2.16705
,-2.2395
,-2.14684
,-3.78611
,-2.13626
,-3.80663
,-3.70766
,-3.74365
,-3.63536
,-3.68177
,-3.55991
,-3.6382
,-3.50829
,-3.56275
,-3.45494
,-3.49267
,-3.38343
,-3.44247
,-3.35013
,-3.36891
,-3.28762
,-3.31319
,-3.22574
,-3.30609
,-1.56011
,-1.64156
,-1.54354
,-1.59326
,-1.49524
,-1.59042
,-1.49903
,-1.54638
,-1.4804
,-1.52065
,-1.41947
,-1.48056
,-1.40526
,-1.45088
,-1.34023
,-1.39911
,-1.30487
,-1.37006
,-1.25057
,-2.77035
,-1.13029
,-2.71747
,-2.48464
,-2.52884
,-2.29048
,-2.31037
,-2.09759
,-2.17904
,-1.97068
,-1.99815
,-1.86192
,-1.86382
,-1.69586
,-1.70439
,-1.54196
,-1.56832
,-1.36059
,-1.40353
,-1.22674
,-1.27788
,0.48925
,0.44157
,0.55302
,0.49398
,0.58301
,0.54118
,0.59911
,0.56186
,0.62215
,0.5778
,0.66904
,0.60921
,0.70313
,0.60811
,0.7096
,0.69066
,0.77701
,0.72555
,0.82483
,-0.77734
,0.87345
,-0.73283
,-0.63196
,-0.6408
,-0.52683
,-0.54451
,-0.4056
,-0.42486
,-0.30789
,-0.32778
,-0.23023
,-0.23465
,-0.11974
,-0.14057
,-0.03071
,-0.06907
,0.03196
,0.01096
,0.09841
,0.0891
,1.76135
,1.71589
,1.7934
,1.74873
,1.81976
,1.77698
,1.84943
,1.80255
,1.89016
,1.85527
,1.92789
,1.88227
,1.96403
,1.93215
,2.00886
,1.97856
,2.04848
,2.00649
,2.08132
,0.47188
,2.1091
,0.49161
,0.56833
,0.55602
,0.63384
,0.62436
,0.72365
,0.68766
,0.77669
,0.7557
,0.85782
,0.83446
,0.92665
,0.9077
,0.98047
,0.96469
,1.01899
,0.9489
,1.0111
,0.94875
,2.61043
,2.54666
,2.66804
,2.61532
,2.72503
,2.64973
,2.78453
,2.71208
,2.84404
,2.82558
,2.93749
,2.89976
,3.00174
,2.97916
,3.05177
,3.03504
,3.09297
,3.05935
,3.12028
,1.51621
,3.15027
,1.532
,1.63144
,1.59972
,1.70721
,1.68164
,1.82749
,1.7904
,1.91447
,1.88905
,2.01107
,1.99576
,2.13277
,2.09584
,2.21328
,2.19118
,2.28715
,2.26158
,2.34997
,2.3214
,3.96888
,3.92689
,4.00092
,3.95941
,4.00771
,3.95672
,4.03044
,3.95672
,3.99934
,3.9632
,4.01497
,3.95625
,4.01245
,3.96114
,4.01687
,3.97393
,4.02239
,3.96919
,4.01907
,2.38786
,4.0175
,2.39859
,2.46568
,2.44042
,2.49046
,2.47578
,2.55155
,2.52724
,2.59985
,2.56797
,2.63158
,2.61027
,2.68667
,2.65147
,2.71619
,2.69093
,2.76244
,2.71555
,2.79195
,2.76543
,4.4167
,4.37092
,4.42822
,4.37629
,4.4298
,4.36745
,4.4298
,4.38229
,4.44274
,4.4017
,4.46437
,4.42838
,4.53887
,4.49562
,4.57455
,4.55639
,4.59633
,4.56255
,4.64526
,3.01926
,4.665
,3.02273
,3.09566
,3.05682
,3.16101
,3.08903
,3.20678
,3.14633
,3.26377
,3.14711
,3.25035
,3.1528
,3.26897
,3.16842
,3.27923
,3.17095
,3.29755
,3.16353
,3.28997
,3.17363
,4.86736
,4.75797
,4.87604
,4.73429
,4.82868
,4.69215
,4.80154
,4.64905
,4.74723
,4.61922
,4.70225
,4.56981
,4.63153
,4.50872
,4.6159
,4.50857
,4.56003
,4.41528
,4.54203
,2.827
,4.47305
,2.72897
,2.8884
,2.74049
,2.83899
,2.68209
,2.87735
,2.73166
,2.83694
,2.69251
,2.87167
,2.74854
,2.83631
,2.7375
,2.87261
,2.75344
,2.84373
,2.7727
,2.87751
,2.74997
,4.42743
,4.33714
,4.52988
,4.31552
,4.46421
,4.26643
,4.41512
,4.27163
,4.34061
,4.22728
,4.34204
,4.17298
,4.26658
,4.11742
,4.21433
,4.06706
,4.16856
,4.01292
,4.11884
,2.39528
,4.0748
,2.39354
,2.454
,2.37334
,2.43553
,2.35881
,2.44326
,2.34698
,2.39986
,2.3304
,2.38896
,2.30941
,2.36892
,2.29141
,2.34587
,2.25605
,2.34966
,2.23569
,2.30751
,2.2368
,3.87527
,3.76146
,3.89059
,3.74615
,3.84544
,3.68917
,3.78498
,3.67749
,3.73763
,3.65492
,3.72248
,3.60819
,3.69312
,3.57268
,3.64876
,3.54695
,3.63077
,3.51301
,3.58325
,1.87785
,3.55531
,1.88811
,1.95062
,1.88653
,1.93341
,1.88227
,1.94209
,1.84864
,1.96451
,1.82007
,1.93262
,1.79971
,1.90736
,1.79213
,1.86917
,1.78992
,1.84407
,1.76514
,1.82986
,1.72836
,3.37016
,3.25698
,3.39115
,3.22462
,3.32454
,3.16306
,3.28018
,3.14127
,3.1981
,3.06598
,3.15327
,3.02462
,3.11602
,2.97537
,3.05793
,2.91381
,3.01247
,2.86378
,2.94633
,1.29807
,2.88698
,1.18063
,1.27755
,1.17352
,1.23477
,1.14195
,1.23019
,1.13832
,1.20841
,1.11828
,1.16831
,1.09081
,1.15127
,1.07376
,1.14795
,1.03462
,1.13185
,1.03698
,1.11528
,1.01662
,2.33893
,2.42843
,2.65131
,2.52582
,2.59291
,2.44832
,2.54618
,2.40096
,2.47089
,2.35329
,2.43711
,2.28478
,2.37697
,2.22985
,2.31004
,2.18202
,2.25448
,2.12614
,2.20617
,1.56783
,2.13088
,0.21301
,1.40383
,0.19059
,0.27394
,0.09873
,0.24537
,0.06905
,0.19044
,0.01522
,0.18175
,-0.06907
,0.09636
,-0.14926
,0.06542
,-0.24507
,-0.0536
,-0.26938
,-0.13505
,-0.30142
,-0.20671
,-0.25123
,1.35158
,1.21772
,1.29428
,1.14511
,1.26618
,1.10738
,1.21093
,1.04282
,1.15726
,0.98663
,1.12933
,0.94496
,1.04377
,0.9036
,1.02009
,0.84157
,0.93643
,0.77038
,0.88655
,-0.89052
,0.84188
,-0.93077
,-0.78034
,-0.95524
,-0.81364
,-0.98333
,-0.85216
,-0.99722
,-0.88057
,-1.01885
,-0.91198
,-1.01727
,-0.95539
,-1.03858
,-0.95776
,-1.049
,-0.96029
,-1.06589
,-0.98065
,-1.03163
,0.60432
,0.44442
,0.5617
,0.39106
,0.48988
,0.3546
,0.43053
,0.31687
,0.36849
,0.25026
,0.34087
,0.17718
,0.31861
,0.11798
,0.27078
,0.05469
,0.21995
,0.03274
,0.16044
,-1.56659
,0.05595
,-1.58616
,-1.52239
,-1.58505
,-1.49666
,-1.58095
,-1.51623
,-1.58726
,-1.52334
,-1.60415
,-1.53107
,-1.63762
,-1.52049
,-1.63115
,-1.53012
,-1.56785
,-1.50424
,-1.55301
,-1.47961
,-1.50455
,0.12209
,-0.1049
,0.03969
,-0.22139
,-0.06544
,-0.34483
,-0.20529
,-0.52004
,-0.33157
,-0.67158
,-0.51562
,-0.75713
,-0.64901
,-0.85232
,-0.75192
,-0.94876
,-0.83369
,-1.01143
,-0.92651
,-2.65685
,-1.00148
,-2.74067
,-2.6237
,-2.80349
,-2.69458
,-2.87768
,-2.7754
,-2.96892
,-2.8619
,-3.045
,-2.95424
,-3.13971
,-3.02385
,-3.18044
,-3.10799
,-3.22006
,-3.1364
,-3.23142
,-3.18344
,-3.23521
,-1.58884
,-1.73833
,-1.65561
,-1.79862
,-1.71402
,-1.83414
,-1.75837
,-1.88797
,-1.80873
,-1.947
,-1.86397
,-1.98789
,-1.91559
,-2.03461
,-1.94921
,-2.08891
,-1.9901
,-2.14274
,-2.06665
,-3.77222
,-2.11922
,-3.78058
,-3.73733
,-3.79305
,-3.7326
,-3.80978
,-3.74365
,-3.83409
,-3.76827
,-3.8363
,-3.78627
,-3.85304
,-3.78106
,-3.87008
,-3.79952
,-3.86724
,-3.80773
,-3.88129
,-3.82652
,-3.86993
,-2.23397
,-2.36878
,-2.2818
,-2.41866
,-2.33736
,-2.46664
,-2.39182
,-2.53641
,-2.44155
,-2.60713
,-2.514
,-2.63475
,-2.56419
,-2.64975
,-2.59466
,-2.69095
,-2.61534
,-2.70137
,-2.6357
,-4.30133
,-2.64959
,-4.26913
,-4.19588
,-4.24292
,-4.17694
,-4.20725
,-4.14395
,-4.23424
,-4.17442
,-4.28333
,-4.1951
,-4.32958
,-4.22067
,-4.37962
,-4.26723
,-4.39604
,-4.31585
,-4.41466
,-4.34047
,-4.39951
,-2.77224
,-2.881
,-2.81865
,-2.9364
,-2.86332
,-2.99165
,-2.92583
,-3.02322
,-2.96103
,-3.04532
,-2.98076
,-3.12109
,-3.01043
,-3.18849
,-3.05305
,-3.20143
,-3.00049
,-3.23916
,-3.05321
,-4.84654
,-3.22874
,-4.7583
,-4.61371
,-4.77077
,-4.58277
,-4.71789
,-4.58309
,-4.71237
,-4.57015
,-4.73305
,-4.57804
,-4.72768
,-4.54852
,-4.78814
,-4.59035
,-4.81134
,-4.53147
,-4.77961
,-4.62334
,-4.6909
,-2.98202
,-3.28383
,-3.00033
,-3.34508
,-3.10104
,-3.36844
,-3.10814
,-3.39164
,-3.15913
,-3.42258
,-3.18517
,-3.42258
,-3.13387
,-3.42921
,-3.14729
,-3.41784
,-3.15771
,-3.40932
,-3.16576
,-4.99239
,-3.1656
,-4.97913
,-4.74267
,-4.94078
,-4.68837
,-4.91347
,-4.6598
,-4.83028
,-4.62602
,-4.79492
,-4.54047
,-4.69264
,-4.49706
,-4.64307
,-4.50306
,-4.55436
,-4.43739
,-4.47622
,-4.37473
,-4.44418
,-2.74951
,-2.83254
,-2.72631
,-2.81407
,-2.71131
,-2.80634
,-2.67264
,-2.76387
,-2.66364
,-2.74525
,-2.65448
,-2.70831
,-2.65796
,-2.68984
,-2.62118
,-2.68353
,-2.58408
,-2.693
,-2.5743
,-4.26139
,-2.62434
,-4.19146
,-4.09218
,-4.1378
,-4.04624
,-4.1037
,-3.98421
,-4.02746
,-3.96842
,-3.99731
,-3.93543
,-3.96795
,-3.89534
,-3.93938
,-3.87924
,-3.89881
,-3.82178
,-3.8685
,-3.797
,-3.83772
,-2.19341
,-2.25228
,-2.18946
,-2.25576
,-2.18883
,-2.27186
,-2.20745
,-2.27786
,-2.18693
,-2.26128
,-2.1942
,-2.29048
,-2.1732
,-2.30327
,-2.14795
,-2.24187
,-2.16278
,-2.23445
,-2.16215
,-3.8221
,-2.1792
,-3.75091
,-3.67703
,-3.69503
,-3.606
,-3.68114
,-3.55423
,-3.57475
,-3.48809
,-3.52787
,-3.4371
,-3.4562
,-3.36276
,-3.39022
,-3.29204
,-3.32235
,-3.23537
,-3.25936
,-3.19465
,-3.22637
,-1.54275
,-1.61126
,-1.51576
,-1.57953
,-1.48056
,-1.55664
,-1.47424
,-1.53691
,-1.41616
,-1.51197
,-1.42515
,-1.47803
,-1.36801
,-1.45088
,-1.31497
,-1.41458
,-1.2924
,-1.35491
,-1.15602
,-2.78061
,-1.14544
,-2.56056
,-2.40887
,-2.41376
,-2.23192
,-2.30311
,-2.05639
,-2.12679
,-1.93059
,-1.9429
,-1.71623
,-1.74843
,-1.55522
,-1.59674
,-1.40668
,-1.41994
,-1.25294
,-1.25831
,-1.14292
,-1.16786
,0.53044
,0.51182
,0.57196
,0.5325
,0.61237
,0.56059
,0.62263
,0.59311
,0.67914
,0.59942
,0.68072
,0.59769
,0.76343
,0.628
,0.77795
,0.72097
,0.77432
,0.77038
,0.86919
,-0.71799
,0.91102
,-0.68168
,-0.54546
,-0.60923
,-0.41949
,-0.50331
,-0.33331
,-0.36567
,-0.23371
,-0.28169
,-0.14626
,-0.18619
,-0.08375
,-0.10427
,-0.01477
,-0.02866
,0.05548
,0.02517
,0.12319
,0.08294
,1.78172
,1.74178
,1.82181
,1.7803
,1.83933
,1.79766
,1.86743
,1.83554
,1.89963
,1.88385
,1.94209
,1.91589
,1.98045
,1.96498
,2.03585
,2.00665
,2.08226
,2.03996
,2.11494
,0.4621
,2.11967
,0.53976
,0.61726
,0.60148
,0.69429
,0.66714
,0.77243
