Date,U1
,1.21134
,1.27527
,1.18371
,1.24559
,1.15467
,1.21892
,1.113
,1.17282
,1.03013
,1.14867
,0.86549
,1.06422
,0.83424
,0.922
,0.74205
,0.84387
,0.69249
,0.77852
,0.64403
,0.74316
,0.5872
,0.67512
,0.5127
,0.60899
,0.43914
,0.54095
,0.37047
,0.48176
,0.30418
,0.40347
,0.28997
,0.38342
,0.29171
,0.33969
,0.26929
,0.33164
,0.24199
,0.30876
,0.21641
,0.29076
,0.15027
,0.28097
,0.12107
,0.24325
,0.08982
,0.23646
,0.05541
,0.191
,0.02384
,0.15075
,0.00458
,0.10339
,-0.02115
,0.04941
,-0.07892
,0.03189
,-0.13385
,0.02257
,-0.18074
,-0.02368
,-0.20678
,-0.07924
,-0.23709
,-0.12675
,-0.25713
,-0.20031
,-0.29234
,-0.20189
,-0.34364
,-0.23867
,-0.36779
,-0.26676
,-0.36763
,-0.26092
,-0.43756
,-0.31144
,-0.42588
,-0.33227
,-0.45839
,-0.35074
,-0.46013
,-0.39857
,-0.49059
,-0.42051
,-0.51238
,-0.4303
,-0.55989
,-0.4595
,-0.58215
,-0.49249
,-0.62035
,-0.50117
,-0.62382
,-0.53542
,-0.66123
,-0.56478
,-0.67196
,-0.57315
,-0.69375
,-0.57694
,-0.70211
,-0.47591
,-0.54221
,-0.47213
,-0.57441
,-0.48696
,-0.5943
,-0.49123
,-0.59051
,-0.50228
,-0.57773
,-0.48775
,-0.65381
,-0.50954
,-0.75989
,-0.55531
,-0.77946
,-0.67859
,-0.94299
,-0.7692
,-1.0568
,-0.93115
,-1.15482
,-1.04591
,-1.2328
,-1.14646
,-1.30604
,-1.22365
,-1.37518
,-1.28174
,-1.4309
,-1.33572
,-1.49389
,-1.40581
,-1.56034
,-1.46847
,-1.67099
,-1.54503
,-1.76539
,-1.6339
,-1.85284
,-1.73603
,-1.96838
,-1.82868
,-2.05615
,-1.93302
,-2.10697
,-2.005
,-2.14628
,-2.06546
,-2.17406
,-2.0975
,-2.21163
,-2.12434
,-2.25188
,-2.15496
,-2.26735
,-2.2061
,-2.2986
,-2.20721
,-2.33507
,-2.24478
,-2.36032
,-2.27619
,-2.38274
,-2.30602
,-2.43814
,-2.3499
,-2.46482
,-2.39284
,-2.48897
,-2.41841
,-2.52291
,-2.47018
,-2.55842
,-2.47397
,-2.57594
,-2.51643
,-2.61067
,-2.54374
,-2.63908
,-2.58194
,-2.66655
,-2.59788
,-2.68944
,-2.6274
,-2.70806
,-2.65203
,-2.7379
,-2.68249
,-2.76884
,-2.70759
,-2.78131
,-2.71485
,-2.8285
,-2.75731
,-2.85455
,-2.79425
,-2.87759
,-2.81288
,-2.936
,-2.85392
,-2.96488
,-2.915
,-2.9884
,-2.942
,-3.00056
,-2.93552
,-3.00829
,-2.95494
,-2.98493
,-2.93505
,-2.98714
,-2.91848
,-2.96867
,-2.9139
,-2.9521
,-2.8877
,-2.95068
,-2.8817
,-2.98035
,-2.91721
,-3.04144
,-2.94989
,-3.10853
,-3.00103
,-3.16819
,-3.07885
,-3.22107
,-3.14262
,-3.26243
,-3.20655
,-3.30442
,-3.24459
,-3.35146
,-3.27585
,-3.36345
,-3.29179
,-3.41191
,-3.33346
,-3.44475
,-3.3674
,-3.47695
,-3.38287
,-3.48721
,-3.41618
,-3.53267
,-3.46511
,-3.54893
,-3.46274
,-3.54388
,-3.45075
,-3.52541
,-3.36472
,-3.56676
,-3.33694
,-3.47821
,-3.35193
,-3.49636
,-3.35746
,-3.49731
,-3.33252
,-3.48989
,-3.37229
,-3.53883
,-3.42438
,-3.56471
,-3.44191
,-3.61459
,-3.45722
,-3.64001
,-3.46416
,-3.70694
,-3.48989
,-3.73282
,-3.48784
,-3.79202
,-3.50694
,-3.80449
,-3.50299
,-3.85074
,-3.50883
,-3.85847
,-3.50473
,-3.82548
,-3.48279
,-3.8179
,-3.51104
,-3.81333
,-3.49336
,-3.82153
,-3.51925
,-3.85184
,-3.51467
,-3.82927
,-3.52683
,-3.78823
,-3.53756
,-3.78902
,-3.49589
,-3.77071
,-3.46748
,-3.89683
,-3.60481
,-3.81885
,-3.59013
,-3.76202
,-3.5947
,-3.69304
,-3.56976
,-3.63148
,-3.54135
,-3.61128
,-3.47474
,-3.57292
,-3.44001
,-3.55177
,-3.39439
,-3.48279
,-3.35935
,-3.42833
,-3.34704
,-3.38729
,-3.32036
,-3.35367
,-3.27064
,-3.30552
,-3.21113
,-3.27332
,-3.15636
,-3.2468
,-3.11958
,-3.17072
,-3.09274
,-3.13536
,-3.05123
,-3.09101
,-3.01413
,-3.06764
,-2.99109
,-3.04349
,-2.98035
,-3.04334
,-2.98825
,-3.04618
,-2.97341
,-3.03907
,-2.95668
,-3.0124
,-2.96883
,-2.99945
,-2.95636
,-2.98935
,-2.94105
,-2.9873
,-2.93142
,-2.9772
,-2.90159
,-2.93347
,-2.88643
,-2.93205
,-2.86796
,-2.93742
,-2.84113
,-2.87128
,-2.80704
,-2.8667
,-2.7862
,-2.87096
,-2.75715
,-2.78809
,-2.70727
,-2.78415
,-2.67697
,-2.75431
,-2.64066
,-2.72211
,-2.58399
,-2.63782
,-2.53648
,-2.61762
,-2.47871
,-2.60325
,-2.42867
,-2.52101
,-2.43277
,-2.51628
,-2.34059
,-2.47871
,-2.32338
,-2.39663
,-2.29844
,-2.41494
,-2.21194
,-2.3387
,-2.19853
,-2.25567
,-2.17832
,-2.24493
,-2.11171
,-2.18306
,-2.08708
,-2.11329
,-2.04715
,-2.07998
,-1.96349
,-1.98606
,-1.90887
,-1.92403
,-1.83721
,-1.85962
,-1.68836
,-1.69641
,-1.48441
,-1.52182
,-1.26958
,-1.3594
,-1.12041
,-1.22838
,-1.03738
,-1.09058
,-0.8939
,-0.91079
,-0.78514
,-0.78467
,-0.64497
,-0.65665
,-0.53337
,-0.55342
,-0.46202
,-0.48507
,-0.37836
,-0.40709
,-0.29865
,-0.34821
,-0.27276
,-0.32485
,-0.23251
,-0.24751
,-0.17537
,-0.25982
,-0.09802
,-0.19999
,-0.07987
,-0.12959
,0.0262
,-0.12943
,0.02826
,-0.00458
,0.1487
,0.05414
,0.19905
,0.14175
,0.21799
,0.19431
,0.30512
,0.29928
,0.38152
,0.36558
,0.44198
,0.41972
,0.51617
,0.48271
,0.59446
,0.58105
,0.70701
,0.66991
,0.76557
,0.74268
,0.81624
,0.79193
,0.86865
,0.84308
,0.93589
,0.89169
,0.96478
,0.93463
,1.00882
,0.97914
,1.04954
,1.01845
,1.10084
,1.05965
,1.1613
,1.11363
,1.20266
,1.15499
,1.25617
,1.20645
,1.32389
,1.26548
,1.35956
,1.31205
,1.3946
,1.35293
,1.4508
,1.41212
,1.49468
,1.44496
,1.5223
,1.48726
,1.56634
,1.54109
,1.78575
,1.75087
,1.81764
,1.79775
,1.85773
,1.81132
,1.86641
,1.77754
,1.85978
,1.78149
,1.89041
,1.84305
,1.96333
,1.89467
,2.008
,1.95118
,2.09324
,2.0331
,2.14581
,2.1245
,2.22994
,2.21037
,2.31329
,2.2754
,2.34217
,2.31865
,2.39395
,2.36459
,2.42346
,2.3971
,2.45425
,2.42978
,2.51265
,2.49244
,2.58242
,2.56111
,2.64209
,2.61904
,2.73648
,2.70917
,2.8154
,2.77721
,2.87207
,2.85992
,2.92401
,2.9008
,2.95889
,2.92669
,2.98052
,2.93379
,3.00498
,2.96994
,3.01666
,2.97878
,3.0315
,2.99914
,3.04555
,2.9922
,3.04823
,3.00845
,3.05549
,3.02913
,3.07633
,3.04586
,3.10238
,3.06244
,3.13994
,3.08485
,3.13363
,3.09969
,3.15289
,3.11863
,3.16915
,3.13252
,3.18982
,3.14831
,3.21208
,3.17025
,3.22155
,3.19598
,3.24681
,3.20261
,3.25959
,3.2225
,3.28122
,3.23592
,3.28627
,3.24286
,3.28643
,3.2476
,3.30111
,3.25549
,3.31721
,3.27727
,3.33631
,3.30016
,3.36946
,3.33141
,3.38698
,3.35778
,3.44459
,3.4236
,3.50994
,3.48027
,3.5674
,3.52178
,3.60686
,3.54783
,3.63149
,3.58997
,3.67679
,3.64601
,3.70441
,3.68168
,3.74072
,3.70836
,3.77655
,3.69905
,3.78223
,3.68626
,3.75729
,3.66669
,3.73583
,3.65169
,3.73772
,3.62501
,3.71262
,3.59202
,3.68594
,3.56961
,3.6771
,3.54325
,3.65722
,3.5161
,3.63338
,3.52162
,3.60513
,3.48027
,3.5906
,3.46906
,3.53583
,3.44333
,3.54325
,3.43165
,3.50063
,3.3865
,3.47695
,3.39882
,3.47159
,3.28895
,3.42833
,3.2959
,3.38019
,3.21887
,3.38019
,3.19708
,3.36441
,3.15999
,3.30711
,3.15304
,3.27996
,3.11311
,3.20229
,3.14752
,3.25296
,3.09732
,3.22865
,3.09732
,3.21808
,3.07917
,3.18793
,3.02503
,3.17404
,3.00356
,3.15589
,3.00546
,3.12637
,2.99125
,3.11264
,2.9772
,3.07964
,2.96757
,3.03545
,2.95194
,3.01287
,2.92495
,2.98525
,2.91864
,2.99156
,2.88296
,2.97641
,2.86828
,2.96505
,2.83656
,2.92827
,2.79678
,2.88344
,2.76647
,2.84792
,2.5529
,2.80293
,2.5308
,2.59031
,2.48866
,2.56995
,2.4574
,2.5308
,2.43041
,2.5147
,2.41762
,2.49023
,2.3649
,2.49087
,2.36869
,2.42994
,2.36553
,2.44935
,2.37579
,2.42489
,2.35038
,2.43025
,2.35954
,2.41242
,2.34044
,2.40468
,2.31818
,2.38037
,2.33065
,2.38353
,2.30003
,2.37232
,2.2915
,2.36285
,2.29861
,2.36127
,2.25914
,2.33633
,2.2211
,2.28787
,2.17706
,2.26167
,2.1316
,2.21384
,2.09829
,2.1979
,2.07556
,2.16349
,2.03468
,2.10966
,2.01242
,2.07951
,1.96065
,2.0541
,1.93571
,2.00785
,1.89641
,1.98149
,1.86531
,1.94644
,1.83832
,1.92182
,1.81827
,1.87462
,1.78339
,1.85773
,1.74013
,1.83042
,1.70935
,1.80533
,1.67668
,1.7526
,1.64732
,1.72119
,1.62538
,1.69294
,1.57045
,1.66531
,1.55577
,1.63059
,1.53256
,1.59665
,1.49405
,1.56082
,1.46548
,1.52798
,1.4328
,1.49389
,1.3946
,1.46043
,1.36414
,1.43296
,1.32325
,1.39918
,1.29547
,1.35514
,1.25901
,1.33714
,1.2227
,1.29689
,1.19508
,1.25964
,1.16872
,1.23265
,1.12136
,1.21371
,1.0759
,1.17077
,0.96162
,1.12831
,0.85776
,1.02539
,0.81135
,0.90858
,0.74316
,0.83897
,0.69659
,0.7621
,0.65176
,0.73037
,0.56463
,0.67244
,0.47829
,0.58468
,0.43046
,0.50717
,0.36953
,0.45713
,0.31254
,0.39352
,0.28887
,0.37995
,0.28871
,0.34648
,0.2543
,0.31649
,0.23299
,0.2955
,0.18532
,0.28287
,0.16243
,0.23978
,0.1498
,0.2292
,0.11965
,0.19763
,0.06977
,0.15248
,0.03899
,0.15312
,-0.02083
,0.10324
,-0.05304
,0.06693
,-0.09581
,0.01152
,-0.12722
,-0.04104
,-0.15153
,-0.07829
,-0.20899
,-0.10465
,-0.26408
,-0.13985
,-0.29107
,-0.16969
,-0.31507
,-0.20031
,-0.32469
,-0.24245
,-0.33638
,-0.28618
,-0.36873
,-0.2936
,-0.4003
,-0.33811
,-0.43835
,-0.34664
,-0.46581
,-0.35421
,-0.49754
,-0.36495
,-0.52216
,-0.40346
,-0.53211
,-0.43914
,-0.53779
,-0.46881
,-0.55989
,-0.48981
,-0.61151
,-0.49612
,-0.61908
,-0.55989
,-0.63929
,-0.55863
,-0.6696
,-0.57804
,-0.69896
,-0.59335
,-0.71364
,-0.48933
,-0.58057
,-0.47939
,-0.58136
,-0.49028
,-0.58893
,-0.51506
,-0.58341
,-0.50354
,-0.58436
,-0.4846
,-0.63787
,-0.52106
,-0.74426
,-0.56668
,-0.82965
,-0.67828
,-1.01118
,-0.79903
,-1.12089
,-0.97219
,-1.19855
,-1.06501
,-1.26611
,-1.14804
,-1.33162
,-1.23122
,-1.37787
,-1.28189
,-1.45174
,-1.35151
,-1.51946
,-1.41259
,-1.59002
,-1.47526
,-1.68946
,-1.56034
,-1.77707
,-1.65568
,-1.87272
,-1.75639
,-1.97927
,-1.85189
,-2.04809
,-1.94975
,-2.10318
,-2.03121
,-2.13617
,-2.09071
,-2.18006
,-2.10634
,-2.23452
,-2.1578
,-2.25756
,-2.21115
,-2.28629
,-2.22283
,-2.3117
,-2.23862
,-2.34738
,-2.28329
,-2.36695
,-2.31123
,-2.41588
,-2.32433
,-2.44509
,-2.37658
,-2.4694
,-2.39963
,-2.5098
,-2.44288
,-2.54122
,-2.4705
,-2.57705
,-2.48755
,-2.59583
,-2.52748
,-2.62314
,-2.55605
,-2.64461
,-2.56363
,-2.69007
,-2.60246
,-2.69686
,-2.63782
,-2.73237
,-2.66387
,-2.76221
,-2.6836
,-2.78541
,-2.71454
,-2.80356
,-2.75005
,-2.83529
,-2.77941
,-2.86291
,-2.80467
,-2.91453
,-2.82456
,-2.94957
,-2.88533
,-2.97846
,-2.93047
,-3.01003
,-2.93679
,-3.01524
,-2.94721
,-3.00166
,-2.9502
,-3.0004
,-2.94989
,-2.9944
,-2.9259
,-2.97215
,-2.91974
,-2.96836
,-2.90096
,-2.96173
,-2.88975
,-3.0045
,-2.91879
,-3.07743
,-2.9521
,-3.14341
,-3.0296
,-3.21318
,-3.09022
,-3.26464
,-3.14767
,-3.28958
,-3.20434
,-3.3232
,-3.23717
,-3.33283
,-3.28137
,-3.35951
,-3.29447
,-3.41239
,-3.32636
,-3.43007
,-3.36251
,-3.47332
,-3.38287
,-3.49368
,-3.42486
,-3.52951
,-3.46306
,-3.53914
,-3.46764
,-3.53788
,-3.43086
,-3.51073
,-3.36109
,-3.55193
,-3.37798
,-3.48721
,-3.3322
,-3.47963
,-3.35998
,-3.5052
,-3.33567
,-3.52699
,-3.37166
,-3.51404
,-3.42123
,-3.56724
,-3.47553
,-3.66621
,-3.50647
,-3.71814
,-3.42817
,-3.70409
,-3.47837
,-3.7213
,-3.50662
,-3.75855
,-3.53109
,-3.75113
,-3.61475
,-3.73661
,-3.58807
,-3.70078
,-3.58223
,-3.71356
,-3.56834
,-3.75066
,-3.55461
,-3.7415
,-3.54766
,-3.76929
,-3.58523
,-3.77923
,-3.5936
,-3.76408
,-3.5947
,-3.74656
,-3.55051
,-3.77386
,-3.53898
,-3.72177
,-3.53772
,-3.83542
,-3.63985
,-3.76281
,-3.6378
,-3.72035
,-3.59644
,-3.68152
,-3.55919
,-3.61743
,-3.52778
,-3.58539
,-3.47868
,-3.5434
,-3.43607
,-3.50362
,-3.37514
,-3.45927
,-3.35083
,-3.41034
,-3.29447
,-3.36708
,-3.27316
,-3.29937
,-3.23986
,-3.28437
,-3.17451
,-3.24475
,-3.11863
,-3.20987
,-3.0918
,-3.1753
,-3.0637
,-3.11705
,-3.01745
,-3.10142
,-2.98951
,-3.07901
,-2.99093
,-3.06291
,-2.97878
,-3.05391
,-2.9753
,-3.05533
,-2.95936
,-3.02187
,-2.97183
,-3.00924
,-2.95652
,-3.00182
,-2.96094
,-3.00703
,-2.94089
,-2.99077
,-2.91927
,-2.96725
,-2.91264
,-2.95099
,-2.88564
,-2.92763
,-2.85565
,-2.93537
,-2.83482
,-2.86607
,-2.79772
,-2.85707
,-2.77373
,-2.83087
,-2.75558
,-2.78067
,-2.69701
,-2.76173
,-2.65787
,-2.72306
,-2.64777
,-2.67492
,-2.59078
,-2.6364
,-2.54422
,-2.61162
,-2.51612
,-2.54358
,-2.4514
,-2.50791
,-2.43088
,-2.44966
,-2.3821
,-2.43483
,-2.34201
,-2.37579
,-2.30223
,-2.31391
,-2.23893
,-2.3035
,-2.18385
,-2.23373
,-2.14107
,-2.19426
,-2.11502
,-2.14612
,-2.05425
,-2.10429
,-1.97122
,-2.0683
,-1.9365
,-1.98827
,-1.85205
,-1.90745
,-1.73618
,-1.7706
,-1.54487
,-1.57297
,-1.41117
,-1.42127
,-1.27763
,-1.33651
,-1.13462
,-1.1965
,-1.01497
,-1.02949
,-0.82539
,-0.89295
,-0.72248
,-0.77693
,-0.59872
,-0.63187
,-0.48033
,-0.5089
,-0.42303
,-0.43582
,-0.36005
,-0.38626
,-0.29186
,-0.36005
,-0.27718
,-0.33006
,-0.19778
,-0.24766
,-0.19794
,-0.21278
,-0.08697
,-0.19952
,-0.04514
,-0.13796
,0.01752
,-0.02289
,0.06788
,0.0049
,0.15012
,0.04957
,0.20978
,0.12644
,0.28618
,0.21689
,0.37979
,0.30939
,0.4262
,0.39131
,0.50843
,0.47039
,0.56416
,0.558
,0.63298
,0.61577
,0.71096
,0.67639
,0.77836
,0.7359
,0.82887
,0.79556
,0.89406
,0.85855
,0.93037
,0.88791
,0.96904
,0.93763
,1.01545
,1.00077
,1.05759
,1.04481
,1.1029
,1.07859
,1.1572
,1.13668
,1.20802
,1.19871
,1.277
,1.25333
,1.34804
,1.30652
,1.36493
,1.34693
,1.41433
,1.37487
,1.48284
,1.42759
,1.50841
,1.46942
,1.55892
,1.52246
,1.77455
,1.72609
,1.82711
,1.77107
,1.84937
,1.80911
,1.87667
,1.81716
,1.8721
,1.77249
,1.85126
,1.79175
,1.92261
,1.88125
,1.9496
,1.90714
,2.03626
,1.99269
,2.11013
,2.07414
,2.18416
,2.15638
,2.27303
,2.23973
,2.32339
,2.28298
,2.36916
,2.33381
,2.40642
,2.37122
,2.44604
,2.40121
,2.49355
,2.45377
,2.5398
,2.51202
,2.5952
,2.58147
,2.66924
,2.66134
,2.75858
,2.73869
,2.82535
,2.80578
,2.89938
,2.8686
,2.93711
,2.90917
,2.95984
,2.91927
,2.97957
,2.95589
,3.00845
,2.95763
,3.02898
,2.98383
,3.0435
,2.9933
,3.03734
,2.99851
,3.0476
,3.01224
,3.05976
,3.03118
,3.08848
,3.05328
,3.10711
,3.07491
,3.12842
,3.09448
,3.14121
,3.10916
,3.16488
,3.13158
,3.17941
,3.14941
,3.1974
,3.16252
,3.21382
,3.18272
,3.22692
,3.18919
,3.23749
,3.20103
,3.25454
,3.2236
,3.2697
,3.22566
,3.28169
,3.23686
,3.28832
,3.2547
,3.30679
,3.26275
,3.318
,3.28359
,3.33852
,3.31547
,3.36867
,3.33868
,3.39455
,3.38524
,3.45375
,3.43528
,3.51957
,3.48058
,3.56219
,3.53788
,3.60307
,3.56629
,3.63654
,3.59266
,3.69131
,3.63733
,3.72556
,3.66211
,3.75208
,3.69668
,3.78397
,3.69763
,3.80449
,3.67363
,3.76297
,3.65737
,3.72888
,3.64285
,3.73046
,3.61554
,3.72178
,3.57892
,3.7071
,3.56393
,3.66463
,3.53283
,3.62533
,3.5221
,3.62328
,3.49984
,3.5824
,3.47285
,3.54025
,3.46985
,3.52873
,3.44412
,3.51247
,3.39582
,3.47869
,3.38777
,3.48626
,3.32763
,3.46511
,3.29385
,3.38824
,3.23244
,3.37246
,3.21555
,3.32147
,3.12384
,3.33726
,3.17025
,3.26165
,3.13142
,3.27396
,3.13142
,3.22755
,3.10411
,3.26243
,3.09432
,3.22471
,3.10048
,3.21508
,3.06465
,3.18998
,3.01066
,3.1472
,3.00151
,3.10711
,3.0094
,3.11185
,3.00151
,3.08817
,2.9892
,3.07096
,2.96299
,3.03387
,2.94405
,3.01603
,2.92606
,2.9802
,2.91106
,2.97057
,2.89496
,2.95936
,2.86481
,2.94595
,2.82203
,2.9229
,2.77642
,2.86828
,2.75495
,2.8525
,2.54248
,2.76379
,2.51881
,2.59236
,2.49923
,2.56711
,2.45882
,2.53648
,2.42994
,2.50144
,2.41683
,2.48755
,2.39126
,2.47524
,2.37595
,2.44683
,2.37658
,2.43041
,2.375
,2.43972
,2.34249
,2.41873
,2.34691
,2.42867
,2.34186
,2.40942
,2.32765
,2.39174
,2.31723
,2.37595
,2.31076
,2.38132
,2.30271
,2.3649
,2.29387
,2.34201
,2.25078
,2.32812
,2.20895
,2.31265
,2.15954
,2.2462
,2.14612
,2.20863
,2.11376
,2.18085
,2.07146
,2.13239
,2.03973
,2.10208
,2.00532
,2.06357
,1.95891
,2.0601
,1.91835
,2.00374
,1.88725
,1.97344
,1.85347
,1.92324
,1.84021
,1.89183
,1.80485
,1.86089
,1.78181
,1.82537
,1.74155
,1.81701
,1.70351
,1.79586
,1.66847
,1.75466
,1.6459
,1.71362
,1.61401
,1.68236
,1.57818
,1.64716
,1.54566
,1.62396
,1.50967
,1.5856
,1.48758
,1.54803
,1.45111
,1.52325
,1.40818
,1.49957
,1.37708
,1.4508
,1.35924
,1.42333
,1.3081
,1.3875
,1.28269
,1.34488
,1.25633
,1.31773
,1.21497
,1.28411
,1.19287
,1.25917
,1.16856
,1.24243
,1.12421
,1.20692
,1.08206
,1.16525
,0.9703
,1.12405
,0.83329
,0.98198
,0.74521
,0.86596
,0.70369
,0.82524
,0.66723
,0.73795
,0.60409
,0.69833
,0.5348
,0.62698
,0.47055
,0.54427
,0.40189
,0.48807
,0.32596
,0.42793
,0.30276
,0.39084
,0.29265
,0.38926
,0.26582
,0.33022
,0.24277
,0.34269
,0.21184
,0.30228
,0.15911
,0.26361
,0.14617
,0.25493
,0.12802
,0.21594
,0.09992
,0.16322
,0.06914
,0.14617
,0.02684
,0.12297
,-0.05004
,0.07924
,-0.0925
,0.03931
,-0.10513
,0.00158
,-0.14853
,-0.04751
,-0.17726
,-0.09045
,-0.22651
,-0.11917
,-0.2745
,-0.17742
,-0.3127
,-0.20504
,-0.32927
,-0.22872
,-0.34758
,-0.23661
,-0.3681
,-0.2655
,-0.42004
,-0.30891
,-0.41293
,-0.31396
,-0.42966
,-0.35279
,-0.46486
,-0.37899
,-0.49186
,-0.3992
,-0.53353
,-0.4123
,-0.53353
,-0.46045
,-0.57552
,-0.48033
,-0.59777
,-0.51222
,-0.60945
,-0.54016
,-0.61861
,-0.54774
,-0.66376
,-0.57031
,-0.67717
,-0.59367
,-0.69312
,-0.60851
,-0.70385
,-0.45366
,-0.57047
,-0.4928
,-0.60772
,-0.49959
,-0.60204
,-0.48617
,-0.56526
,-0.49501
,-0.58309
,-0.48554
,-0.66091
,-0.54963
,-0.75184
,-0.64608
,-0.8718
,-0.69596
,-1.0205
,-0.85254
,-1.13762
,-1.0014
,-1.21339
,-1.09216
,-1.27937
,-1.20202
,-1.3343
,-1.25474
,-1.4006
,-1.30383
,-1.45995
,-1.36745
,-1.53066
,-1.44369
,-1.61369
,-1.51883
,-1.73192
,-1.60359
,-1.82537
,-1.70177
,-1.93144
,-1.78938
,-1.99821
,-1.89814
,-2.0713
,-1.98653
,-2.13412
,-2.05346
,-2.15228
,-2.09971
,-2.1919
,-2.14075
,-2.25519
,-2.19126
,-2.27303
,-2.21952
,-2.29434
,-2.23609
,-2.32338
,-2.25898
,-2.35732
,-2.29608
,-2.39094
,-2.31707
,-2.42614
,-2.35464
,-2.43956
,-2.38779
,-2.49307
,-2.41715
,-2.52338
,-2.4574
,-2.55242
,-2.48076
,-2.57815
,-2.50696
,-2.61288
,-2.54864
,-2.63482
,-2.57579
