Date,U1,U2
,-3.3086,-1.14
,-2.8892,0.91
,-3.1799,-0.95
,-2.7284,0.89
,-3.2552,-0.88
,-2.6664,0.89
,-3.0476,-0.98
,-2.5172,0.89
,-2.9766,-0.95
,-2.5001,0.86
,-3.111,-0.95
,-2.4822,0.86
,-3.0031,-0.9
,-2.4596,0.96
,-2.8947,-1.17
,-2.3643,0.99
,-2.8129,-1.01
,-2.3204,0.96
,-2.715,-1.14
,-2.2612,0.81
,-2.4993,-0.98
,-2.1046,0.83
,-2.3456,-1.03
,-1.8163,0.89
,-2.2015,-0.82
,-1.7095,0.89
,-1.887,-0.95
,-1.3174,0.89
,-1.645,-0.88
,-1.1298,0.99
,-1.5482,-1.09
,-0.9633,1.04
,-1.2288,-0.95
,-0.8175,0.91
,-1.1667,-1.01
,-0.5942,0.78
,-1.0051,-0.9
,-0.4681,0.83
,-0.7549,-0.98
,-0.3063,0.94
,-0.6334,-0.85
,0.2215,0.89
,-0.3384,-0.95
,1.016,0.91
,0.5969,-1.06
,1.9264,0.81
,1.8861,-1.19
,2.9083,0.81
,2.6175,-1.06
,3.4821,0.99
,3.3048,-0.88
,3.9904,0.96
,3.9201,-0.98
,4.5745,0.86
,4.4342,-0.88
,5.0394,1.02
,4.7815,-0.82
,5.3259,0.86
,4.646,-1.32
,5.2086,0.99
,4.123,-1.01
,4.8131,1.07
,4.0422,-0.88
,4.4706,0.99
,3.9307,-0.95
,4.646,0.89
,4.4453,-0.95
,4.9055,0.91
,4.6942,-0.9
,5.1933,0.86
,4.9047,-0.9
,5.3735,0.89
,4.8844,-0.95
,5.3254,1.02
,4.7502,-0.8
,5.1951,0.94
,4.7321,-0.98
,5.047,0.83
,4.6837,-0.95
,5.1596,0.78
,4.8531,-0.9
,5.3385,0.94
,4.9904,-0.9
,5.4325,0.86
,4.9055,-0.95
,5.373,0.99
,4.9141,-1.06
,5.3896,0.83
,4.907,-0.95
,5.3427,0.91
,4.8486,-0.98
,5.3035,1.04
,4.2385,-0.85
,4.9762,1.2
,4.445,-0.93
,5.4019,0.91
,5.1425,-1.03
,6.3894,0.96
,6.2005,-1.17
,6.9606,0.91
,6.7119,-1.06
,7.1484,1.1
,6.7061,-1.01
,7.1852,0.89
,6.7987,-0.93
,7.3673,0.91
,7.3057,-0.98
,8.0769,0.75
,7.9525,-0.85
,8.8736,0.81
,8.4647,-1.22
,9.0017,0.81
,8.2776,-0.93
,8.8386,0.99
,7.9859,-1.11
,8.5142,0.91
,7.4128,-1.09
,8.1435,0.89
,7.1353,-0.98
,7.7307,0.83
,7.0816,-0.93
,7.4762,0.96
,6.9648,-0.88
,7.3381,0.89
,6.7745,-0.95
,7.3023,0.81
,6.8411,-1.06
,7.3218,0.91
,6.9164,-1.06
,7.2615,0.91
,6.9395,-0.98
,7.286,0.83
,6.8469,-0.9
,7.2718,0.91
,6.9364,-1.01
,7.2568,0.96
,6.8569,-0.88
,7.3807,0.91
,7.1295,-0.93
,7.6841,1.02
,7.4739,-1.11
,7.9075,0.89
,7.5557,-0.98
,8.0106,0.78
,7.4586,-0.95
,7.9201,1.2
,7.3655,-1.14
,7.8375,0.86
,7.356,-1.01
,7.7738,0.78
,7.2013,-0.9
,7.5446,0.83
,6.8616,-0.93
,7.4957,1.02
,6.7217,-1.03
,7.2176,1.04
,6.4836,-0.88
,6.8774,0.91
,6.1615,-0.95
,6.6943,0.96
,6.0042,-0.8
,6.5228,1.07
,5.4643,-1.06
,6.3236,0.96
,4.8044,-0.85
,5.7821,1.1
,4.5637,-0.9
,5.3869,0.91
,4.7366,-0.82
,5.2364,0.65
,4.7139,-0.98
,5.4061,0.89
,5.1128,-0.95
,5.7056,0.83
,5.1815,-1.01
,5.6695,0.75
,4.9915,-0.95
,5.4296,0.81
,4.8097,-0.95
,5.4482,0.99
,4.4048,-0.95
,5.0541,0.91
,4.193,-0.9
,4.5958,0.91
,4.1867,-0.82
,4.6374,1.1
,3.867,-0.95
,4.5392,0.99
,3.5878,-0.93
,4.0759,0.83
,3.3358,-0.9
,3.8133,1.1
,3.049,-0.95
,3.5552,0.94
,2.949,-0.88
,3.3689,0.91
,2.7586,-1.01
,3.1848,0.91
,2.7675,-1.09
,3.2263,0.91
,2.7557,-0.93
,3.2135,0.89
,2.7791,-0.9
,3.2508,0.94
,2.6717,-0.85
,3.1322,1.04
,2.5612,-0.93
,3.1561,0.99
,2.4465,-1.27
,2.8806,1.02
,2.1516,-0.88
,2.6549,0.89
,1.9098,-0.98
,2.4652,0.94
,1.874,-1.17
,2.2681,1.1
,1.7672,-1.01
,2.0763,0.91
,1.6635,-1.22
,2.0103,0.94
,1.4888,-0.9
,1.8637,1.1
,1.3031,-0.98
,1.7222,0.94
,1.2318,-0.98
,1.608,0.94
,0.9708,-0.98
,1.4501,0.89
,0.8271,-0.88
,1.1547,0.94
,0.6611,-0.9
,1.0347,0.86
,0.4932,-0.88
,0.9139,0.96
,0.3575,-1.01
,0.7413,0.94
,0.2754,-0.9
,0.6587,0.78
,0.046,-1.03
,0.5395,0.83
,-0.3324,-0.9
,0.3606,0.89
,-1.0817,-1.03
,0.0147,0.99
,-1.8571,-0.93
,-0.6541,0.78
,-2.5156,-0.98
,-1.6453,1.07
,-2.7758,-0.82
,-2.2633,0.83
,-3.3888,-1.03
,-2.5209,0.94
,-4.0871,-0.9
,-2.8776,0.91
,-4.3039,-1.01
,-3.5567,1.07
,-4.4107,-1.22
,-3.8798,0.96
,-4.3173,-0.9
,-3.683,0.86
,-3.9698,-0.95
,-3.3446,0.96
,-3.8148,-0.93
,-3.3431,1.07
,-3.9435,-0.88
,-3.2991,0.94
,-4.3594,-0.82
,-3.5356,0.96
,-4.4541,-0.98
,-3.7385,0.96
,-4.447,-0.93
,-4.0532,0.89
,-4.4026,-1.06
,-3.9908,0.81
,-4.4583,-0.93
,-3.9035,1.02
,-4.3665,-0.8
,-3.8658,0.83
,-4.3744,-0.9
,-3.7898,0.94
,-4.447,-0.93
,-3.9579,0.81
,-4.561,-1.06
,-4.0824,0.86
,-4.4002,-1.09
,-4.009,0.83
,-4.382,-1.09
,-4.0211,0.78
,-4.3681,-0.95
,-3.8919,0.89
,-4.377,-0.95
,-3.9669,0.83
,-4.0832,-0.9
,-3.3039,0.96
,-4.6612,-0.82
,-3.528,0.86
,-5.742,-0.95
,-4.4941,0.99
,-6.5892,-0.85
,-5.6315,0.94
,-6.7508,-1.01
,-6.2559,0.91
,-6.8599,-0.88
,-6.3064,0.96
,-7.1809,-0.85
,-6.4742,1.12
,-7.9908,-0.85
,-6.987,0.83
,-8.6196,-1.09
,-7.7784,1.04
,-8.9884,-1.09
,-8.4914,0.86
,-8.8366,-0.85
,-8.3565,1.04
,-8.4659,-0.85
,-7.9305,0.75
,-8.1312,-0.88
,-7.3796,1.02
,-7.6072,-0.9
,-7.0996,0.94
,-7.374,-0.9
,-6.9644,0.91
,-7.3935,-1.01
,-7.037,1.12
,-7.3775,-0.88
,-7.0254,1.18
,-7.3672,-0.82
,-6.9999,0.81
,-7.3041,-0.98
,-6.9383,0.91
,-7.3517,-0.77
,-6.901,0.89
,-7.3462,-0.77
,-6.9486,0.86
,-7.3454,-1.22
,-6.9049,0.89
,-7.469,-0.98
,-7.0549,0.89
,-7.6924,-1.03
,-7.2649,0.91
,-7.6879,-0.77
,-7.3388,0.91
,-7.7053,-0.93
,-7.1433,1.1
,-7.3783,-0.9
,-6.8249,0.99
,-7.2149,-1.01
,-6.6716,0.99
,-7.1112,-0.88
,-6.6313,0.83
,-7.4945,-1.17
,-6.9444,0.86
,-7.6216,-0.9
,-7.2525,0.86
,-7.5819,-1.06
,-7.1157,1.02
,-7.4503,-0.9
,-7.0202,0.96
,-7.2514,-1.03
,-6.9476,0.86
,-7.243,-0.93
,-6.7152,1.07
,-7.1312,-0.8
,-6.2722,0.86
,-6.5776,-0.9
,-5.597,0.96
,-6.0756,-1.17
,-5.4239,0.94
,-6.0501,-1.03
,-5.41,1.18
,-6.519,-0.93
,-5.5081,0.78
,-6.8218,-0.93
,-5.7986,0.89
,-6.8889,-0.9
,-5.8365,0.78
,-6.6184,-1.06
,-5.8015,0.94
,-6.5792,-0.93
,-5.6765,0.91
,-6.0967,-0.95
,-5.1792,0.89
,-5.8254,-1.01
,-4.7567,0.89
,-5.6897,-0.88
,-4.9267,0.81
,-5.3558,-0.85
,-4.4186,1.02
,-5.155,-0.88
,-4.1168,0.94
,-4.6554,-0.85
,-3.8785,0.89
,-4.3023,-1.01
,-3.7122,1.2
,-4.0487,-1.03
,-3.1862,0.96
,-3.7693,-0.88
,-3.1028,1.07
,-3.4949,-1.06
,-3.0681,0.83
,-3.3515,-1.01
,-2.8881,0.99
,-3.2425,-1.01
,-2.7179,1.28
,-3.2249,-0.95
,-2.6514,0.94
,-3.1018,-0.95
,-2.5595,0.94
,-2.9634,-1.06
,-2.5364,0.94
,-3.1081,-1.01
,-2.4109,0.91
,-3.0042,-1.03
,-2.4567,0.91
,-2.9631,-0.85
,-2.4061,0.86
,-2.945,-0.98
,-2.3198,1.02
,-2.7045,-1.03
,-2.2241,1.07
,-2.604,-0.9
,-2.0899,0.81
,-2.4314,-1.03
,-1.8421,0.89
,-2.2933,-0.95
,-1.6445,0.96
,-1.9868,-0.93
,-1.3374,0.89
,-1.7663,-0.93
,-1.1575,0.89
,-1.5282,-0.98
,-1.0364,0.99
,-1.2603,-0.9
,-0.9036,0.91
,-1.1235,-1.09
,-0.5976,1.04
,-1.0378,-0.93
,-0.5423,1.04
,-0.7094,-0.95
,-0.3724,0.99
,-0.5521,-0.93
,0.1331,0.83
,-0.2466,-0.93
,1.0534,1.18
,0.6403,-1.01
,1.7824,0.83
,1.5346,-0.95
,2.9148,0.86
,2.6828,-0.85
,3.3632,0.83
,3.2085,-0.95
,3.9536,1.02
,3.6476,-0.93
,4.5319,0.86
,4.3056,-1.14
,5.1028,0.81
,4.7976,-1.19
,5.107,0.75
,4.5508,-0.9
,5.1612,0.89
,4.1867,-0.8
,4.7408,0.91
,3.9936,-1.06
,4.525,0.99
,4.0898,-1.06
,4.5242,0.91
,4.3753,-1.09
,4.8786,0.99
,4.6121,-1.06
,5.1241,0.89
,4.8589,-0.85
,5.2525,0.86
,4.7776,-1.06
,5.2575,0.81
,4.8368,-0.88
,5.2725,1.07
,4.7426,-0.95
,5.1741,0.81
,4.6724,-0.98
,5.0915,1.04
,4.8502,-1.09
,5.1922,0.89
,4.8744,-0.95
,5.3788,0.89
,4.9199,-1.11
,5.3775,0.81
,4.9618,-0.85
,5.4254,0.89
,4.9565,-1.03
,5.3843,0.96
,4.9299,-0.82
,5.3641,1.18
,4.199,-1.01
,5.0268,0.94
,4.2361,-0.9
,5.444,1.07
,5.1078,-0.9
,6.3017,0.83
,6.1407,-0.98
,7.069,0.86
,6.6251,-0.9
,7.2944,1.02
,6.6588,-0.88
,7.1892,1.18
,6.7022,-1.09
,7.3302,0.78
,7.024,-1.11
,8.0132,0.94
,7.6972,-1.09
,8.7065,0.91
,8.4587,-0.95
,9.0456,0.86
,8.2574,-0.98
,8.8838,0.91
,7.879,-1.01
,8.5963,0.96
,7.3844,-0.93
,8.2642,1.25
,7.0726,-0.82
,7.6967,0.96
,7.0103,-0.95
,7.4865,0.86
,6.9303,-0.88
,7.3931,1.07
,6.8677,-0.95
,7.3163,0.81
,6.9832,-0.98
,7.3405,1.04
,6.9445,-0.95
,7.2421,0.78
,6.9556,-1.14
,7.3294,0.91
,6.8737,-0.98
,7.3318,0.99
,6.9045,-0.95
,7.2134,1.2
,6.8172,-0.93
,7.3628,0.86
,7.0934,-0.98
,7.6017,0.89
,7.3352,-1.03
,7.9793,0.89
,7.542,-0.9
,8.0824,0.78
,7.3781,-0.82
,8.0445,0.91
,7.4065,-0.82
,7.9546,0.94
,7.32,-0.95
,7.6933,1.02
,7.1166,-0.93
,7.5583,0.86
,7.0179,-0.88
,7.5362,0.83
,6.7338,-1.01
,7.1497,0.86
,6.4149,-0.98
,6.9663,0.86
,6.1744,-0.88
,6.6909,0.83
,6.1568,-0.95
,6.6685,1.07
,5.7516,-0.9
,6.4007,0.94
,5.011,-1.01
,5.9516,0.94
,4.7034,-1.09
,5.5259,0.96
,4.5632,-1.19
,5.2178,0.81
,4.7939,-0.85
,5.3888,1.2
,5.2749,-0.93
,5.625,1.1
,5.1765,-0.82
,5.6637,0.94
,4.8831,-1.35
,5.6048,0.96
,4.7423,-1.01
,5.3777,0.83
,4.5008,-1.03
,5.2557,0.86
,4.2474,-0.9
,4.9052,0.91
,4.0998,-0.9
,4.6276,1.2
,3.9144,-1.03
,4.6442,0.91
,3.6734,-0.95
,4.0591,0.86
,3.3005,-1.03
,3.8402,0.91
,3.1203,-0.98
,3.555,0.86
,2.9022,-0.95
,3.5039,0.94
,2.8291,-0.82
,3.2437,0.96
,2.792,-0.9
,3.2221,0.99
,2.7107,-0.9
,3.215,0.96
,2.7333,-0.88
,3.1695,0.91
,2.6294,-1.03
,3.194,0.91
,2.6181,-0.88
,3.1064,0.86
,2.3405,-1.22
,2.7491,1.04
,2.1395,-0.9
,2.7309,0.91
,1.8485,-0.85
,2.4926,0.89
,1.9177,-0.88
,2.2665,0.86
,1.6409,-1.03
,2.2058,1.1
,1.618,-0.9
,2.0687,0.91
,1.5296,-0.85
,1.9461,0.99
,1.3267,-1.11
,1.809,0.83
,1.172,-1.01
,1.6982,1.02
,1.0087,-1.24
,1.5217,0.91
,0.7692,-1.01
,1.3002,0.78
,0.6045,-1.03
,1.1268,1.07
,0.5159,-1.06
,0.9447,0.89
,0.3049,-0.93
,0.8198,0.89
,0.2078,-1.06
,0.6261,0.75
,0.0023,-0.95
,0.5067,0.96
,-0.1677,-0.98
,0.2909,0.86
,-0.8428,-0.9
,0.0899,0.83
,-1.7579,-1.01
,-0.5836,0.81
,-2.3785,-1.14
,-1.4392,0.99
,-2.7108,-0.93
,-2.2643,0.91
,-3.2131,-0.9
,-2.4161,0.81
,-3.8782,-0.88
,-3.0029,1.15
,-4.2494,-0.95
,-3.5901,1.04
,-4.552,-0.93
,-3.7519,1.04
,-4.3765,-1.14
,-3.5872,0.91
,-4.0671,-1.01
,-3.4241,0.86
,-3.8161,-0.95
,-3.3262,0.89
,-3.9729,-0.9
,-3.2318,0.86
,-4.1092,-0.98
,-3.5693,0.81
,-4.4034,-0.9
,-3.8298,0.83
,-4.5452,-1.14
,-3.8748,0.86
,-4.5478,-1.27
,-3.9887,0.89
,-4.3478,-0.93
,-3.9819,0.78
,-4.3665,-1.24
,-3.9561,0.99
,-4.3886,-0.88
,-3.8214,0.96
,-4.3728,-1.27
,-3.9164,0.94
,-4.441,-1.11
,-3.9066,0.75
,-4.521,-0.95
,-3.8985,0.81
,-4.451,-0.98
,-3.9324,0.89
,-4.4433,-0.98
,-4.0768,0.91
,-4.4465,-0.95
,-4.0134,0.89
,-4.3039,-0.77
,-3.3417,0.86
,-4.5252,-1.14
,-3.4254,0.89
,-5.5155,-1.06
,-4.3681,0.99
,-6.3861,-1.32
,-5.4597,0.81
,-6.5929,-0.95
,-6.244,0.91
,-6.7818,-0.98
,-6.3353,0.81
,-7.0117,-0.85
,-6.429,1.02
,-7.5724,-0.9
,-6.9381,0.91
,-8.3944,-0.95
,-7.5643,0.81
,-8.7535,-1.11
,-8.3309,0.83
,-8.8329,-1.09
,-8.271,0.89
,-8.5398,-0.93
,-7.96,0.89
,-8.111,-0.93
,-7.4322,0.96
,-7.6527,-0.98
,-7.1796,0.91
,-7.3993,-0.9
,-7.0231,1.15
,-7.3462,-0.98
,-7.0228,1.07
,-7.278,-1.03
,-6.9623,0.75
,-7.2756,-0.95
,-6.981,0.86
,-7.3932,-1.01
,-7.0289,0.91
