Date,U1,U3,Aux1
,-0.26272,0.72871,0
,-0.19284,0.85879,0
,-0.25388,0.76202,0
,-0.14932,0.88704,0
,-0.23668,0.76265,0
,-0.15263,0.90094,0
,-0.23755,0.75397,0
,-0.13298,0.9093,0
,-0.1945,0.71245,0
,-0.12146,0.87378,0
,-0.17256,0.65451,0
,-0.07091,0.846,0
,-0.16254,0.56342,0
,-0.0672,0.75349,0
,-0.12837,0.49633,0
,-0.04156,0.67314,0
,-0.10615,0.40603,0
,-0.02277,0.59263,0
,-0.08007,0.3612,0
,-0.00241,0.53264,0
,-0.07829,0.30042,0
,0.02525,0.46918,0
,-0.05509,0.25748,0
,0.02923,0.41566,0
,-0.03836,0.21928,0
,0.05784,0.39198,0
,-0.0311,0.12456,0
,0.05847,0.32742,0
,-0.00663,0.13719,0
,0.14055,0.26632,0
,0.08333,-0.09329,0
,0.28303,0.23949,0
,0.25644,-0.57367,0
,0.38886,-0.05824,0
,0.32415,-0.94338,0
,0.47023,-0.56151,0
,0.3571,-1.17639,0
,0.49868,-0.86635,0
,0.42868,-1.22549,0
,0.60052,-1.04552,0
,0.50791,-1.4525,0
,0.65604,-1.06194,0
,0.50377,-1.53585,0
,0.69652,-1.17718,0
,0.48266,-1.49859,0
,0.65272,-1.21602,0
,0.45981,-1.41192,0
,0.5598,-1.17339,0
,0.43688,-1.25011,0
,0.5403,-1.09541,0
,0.44296,-1.22928,0
,0.57302,-1.01127,0
,0.44647,-1.29084,0
,0.60719,-0.9909,0
,0.48021,-1.39156,0
,0.64167,-1.09572,0
,0.50957,-1.40166,0
,0.63674,-1.20212,0
,0.52606,-1.41334,0
,0.63402,-1.21791,0
,0.49879,-1.42629,0
,0.63998,-1.17639,0
,0.48656,-1.36709,0
,0.61981,-1.10693,0
,0.46131,-1.36772,0
,0.60553,-1.12067,0
,0.48948,-1.4154,0
,0.6075,-1.19755,0
,0.50747,-1.50238,0
,0.62194,-1.25406,0
,0.50744,-1.54153,0
,0.62747,-1.27269,0
,0.50167,-1.53064,0
,0.62924,-1.31105,0
,0.49824,-1.46623,0
,0.59582,-1.3592,0
,0.51047,-1.4907,0
,0.61003,-1.35888,0
,0.43625,-1.4978,0
,0.583,-1.24743,0
,0.37209,-1.3341,0
,0.5001,-0.9759,0
,0.46667,-1.40324,0
,0.6732,-0.97464,0
,0.64917,-1.83516,0
,0.9311,-1.36899,0
,0.87215,-2.07053,0
,1.05907,-1.80927,0
,0.98789,-2.1302,0
,1.06696,-2.01528,0
,0.97648,-2.12452,0
,1.06471,-1.98497,0
,0.98635,-2.16051,0
,1.10007,-1.9946,0
,1.03875,-2.34979,0
,1.18581,-2.12421,0
,1.1398,-2.40757,0
,1.24315,-2.30101,0
,1.17563,-2.36668,0
,1.25707,-2.1924,0
,1.13961,-2.21955,0
,1.2244,-2.05443,0
,1.05378,-2.09247,0
,1.1879,-2.01102,0
,1.02356,-2.07132,0
,1.10796,-1.95071,0
,0.98173,-2.00249,0
,1.07399,-1.8129,0
,0.95399,-1.85442,0
,1.04723,-1.7717,0
,0.94803,-1.83247,0
,1.03532,-1.72734,0
,0.94061,-1.78874,0
,1.02533,-1.71928,0
,0.942,-1.81242,0
,1.01523,-1.71281,0
,0.95115,-1.83784,0
,1.01937,-1.76222,0
,0.95608,-1.86105,0
,1.02687,-1.78211,0
,0.9536,-1.96697,0
,1.03772,-1.80406,0
,0.96729,-1.96808,0
,1.03658,-1.84479,0
,0.97632,-2.11726,0
,1.06033,-1.90225,0
,1.00458,-2.12768,0
,1.06566,-2.04259,0
,0.93888,-2.06769,0
,1.07079,-1.91409,0
,0.91781,-2.08727,0
,1.01227,-1.96429,0
,0.87551,-2.10526,0
,0.95514,-1.99318,0
,0.84216,-2.07748,0
,0.93083,-1.92435,0
,0.87578,-1.95403,0
,1.01953,-1.78985,0
,0.9564,-1.86783,0
,1.06728,-1.73807,0
,0.99321,-1.78953,0
,1.06104,-1.63341,0
,0.95585,-1.68771,0
,1.0741,-1.52148,0
,0.95908,-1.58605,0
,1.04546,-1.39377,0
,0.88861,-1.49907,0
,1.0086,-1.31121,0
,0.86548,-1.51753,0
,1.01859,-1.22833,0
,0.78096,-1.31121,0
,0.96587,-1.12556,0
,0.75125,-1.29589,0
,0.93047,-0.94749,0
,0.71404,-1.27869,0
,0.89074,-0.91371,0
,0.77114,-1.23685,0
,0.92258,-0.95964,0
,0.77761,-1.35825,0
,1.02991,-0.92176,0
,0.78266,-1.49859,0
,1.07327,-0.90771,0
,0.7479,-1.52306,0
,1.04202,-0.9508,0
,0.75109,-1.52859,0
,0.97419,-1.03463,0
,0.73081,-1.25738,0
,0.86328,-1.01774,0
,0.66046,-1.19881,0
,0.80961,-0.91134,0
,0.61682,-1.19865,0
,0.81731,-0.83446,0
,0.58754,-1.19518,0
,0.84078,-0.75521,0
,0.54425,-1.17655,0
,0.75938,-0.6818,0
,0.47883,-1.08294,0
,0.69648,-0.66839,0
,0.45405,-0.96596,0
,0.66101,-0.66744,0
,0.44454,-0.86382,0
,0.58805,-0.62371,0
,0.38129,-0.80825,0
,0.52125,-0.58188,0
,0.38129,-0.77052,0
,0.50077,-0.57651,0
,0.35694,-0.74006,0
,0.46912,-0.57067,0
,0.33575,-0.74811,0
,0.43163,-0.58551,0
,0.29913,-0.78631,0
,0.41605,-0.59056,0
,0.2953,-0.78142,0
,0.36976,-0.65844,0
,0.26011,-0.78031,0
,0.36238,-0.62182,0
,0.29116,-0.69885,0
,0.37801,-0.55472,0
,0.29333,-0.63934,0
,0.43278,-0.46711,0
,0.29286,-0.58598,0
,0.39656,-0.46964,0
,0.31247,-0.57051,0
,0.41715,-0.3866,0
,0.28122,-0.56625,0
,0.40717,-0.37097,0
,0.30395,-0.50752,0
,0.38689,-0.38455,0
,0.25825,-0.48148,0
,0.39813,-0.30325,0
,0.22775,-0.46506,0
,0.35067,-0.25115,0
,0.19808,-0.4619,0
,0.31397,-0.25952,0
,0.14982,-0.3746,0
,0.29424,-0.22147,0
,0.12883,-0.35187,0
,0.26453,-0.16164,0
,0.07477,-0.31493,0
,0.18675,-0.14617,0
,0.04099,-0.28494,0
,0.16994,-0.1266,0
,0.02059,-0.25305,0
,0.14595,-0.10118,0
,0.00931,-0.25431,0
,0.11024,-0.06566,0
,-0.02159,-0.24121,0
,0.08262,-0.06882,0
,-0.13381,-0.21358,0
,0.05472,-0.05067,0
,-0.30534,-0.19132,0
,-0.04972,-0.03819,0
,-0.48472,-0.1277,0
,-0.28604,0.31526,0
,-0.59935,0.23822,0
,-0.38907,0.57337,0
,-0.67021,0.51954,0
,-0.54162,0.76865,0
,-0.76551,0.61157,0
,-0.62649,0.76107,0
,-0.84746,0.66414,0
,-0.71958,0.83795,0
,-0.84948,0.7838,0
,-0.76239,0.92904,0
,-0.84399,0.83353,0
,-0.70948,0.93409,0
,-0.78228,0.74607,0
,-0.63774,0.88041,0
,-0.69981,0.69208,0
,-0.60345,0.79075,0
,-0.7032,0.6834,0
,-0.59362,0.76438,0
,-0.74085,0.68972,0
,-0.64094,0.80306,0
,-0.79439,0.74007,0
,-0.69756,0.85137,0
,-0.81017,0.78727,0
,-0.72956,0.88799,0
,-0.81716,0.81522,0
,-0.72108,0.90962,0
,-0.80074,0.79501,0
,-0.72763,0.89304,0
,-0.76543,0.76107,0
,-0.69606,0.86163,0
,-0.75588,0.75949,0
,-0.68237,0.83716,0
,-0.77553,0.79106,0
,-0.7017,0.92762,0
,-0.81404,0.87631,0
,-0.72897,0.95508,0
,-0.81799,0.90678,0
,-0.74459,0.97071,0
,-0.81377,0.89999,0
,-0.72853,0.97513,0
,-0.80141,0.88152,0
,-0.71891,0.95303,0
,-0.80181,0.88768,0
,-0.71334,0.97134,0
,-0.80532,0.8861,0
,-0.65944,0.9955,0
,-0.68059,0.68451,0
,-0.56782,0.91562,0
,-0.81187,0.66051,0
,-0.55855,1.06922,0
,-0.963,0.98981,0
,-0.75501,1.60738,0
,-1.07301,1.58228,0
,-0.91466,1.93763,0
,-1.11314,1.88411,0
,-1.02743,2.04134,0
,-1.07652,1.93763,0
,-0.99741,2.06376,0
,-1.09377,1.92642,0
,-1.00881,2.06723,0
,-1.16941,2.04529,0
,-1.05289,2.28288,0
,-1.2602,2.25051,0
,-1.14041,2.3877,0
,-1.26032,2.2202,0
,-1.17619,2.37159,0
,-1.23191,2.0505,0
,-1.14771,2.25067,0
,-1.16574,2.00298,0
,-1.04957,2.09739,0
,-1.09609,1.96999,0
,-0.99977,2.05003,0
,-1.07056,1.84401,0
,-0.96706,2.0123,0
,-1.03205,1.78434,0
,-0.96398,1.86722,0
,-1.01603,1.76193,0
,-0.94311,1.85949,0
,-1.01749,1.72798,0
,-0.93183,1.81591,0
,-0.99902,1.72056,0
,-0.92196,1.82507,0
,-1.00388,1.73982,0
,-0.92603,1.84528,0
,-1.00636,1.79397,0
,-0.93155,1.88601,0
,-1.00672,1.77282,0
,-0.92267,1.86296,0
,-0.99563,1.7635,0
,-0.92374,1.84228,0
,-1.02558,1.79413,0
,-0.93814,1.98751,0
,-1.07664,1.95815,0
,-0.97716,2.19289,0
,-1.10702,1.83959,0
,-1.02988,2.1078,0
,-1.10833,1.74409,0
,-1.02309,1.87906,0
,-1.11511,1.64416,0
,-1.04787,1.77913,0
,-1.10264,1.53523,0
,-1.02495,1.68662,0
,-1.10454,1.52687,0
,-0.97393,1.71062,0
,-1.04365,1.6661,0
,-0.94796,1.9119,0
,-1.00037,1.84259,0
,-0.89947,2.0464,0
,-0.94753,1.82602,0
,-0.83701,2.05824,0
,-0.91525,1.78718,0
,-0.7749,1.98767,0
,-0.83709,1.73146,0
,-0.71417,1.90479,0
,-0.80867,1.71346,0
,-0.71161,1.90195,0
,-0.78188,1.50271,0
,-0.62555,1.85175,0
,-0.75181,1.3398,0
,-0.55448,1.69752,0
,-0.73714,1.30838,0
,-0.52635,1.69515,0
,-0.69716,1.36632,0
,-0.56383,1.67605,0
,-0.7049,1.51424,0
,-0.59295,1.72814,0
,-0.73572,1.57202,0
,-0.65321,1.77913,0
,-0.7255,1.6991,0
,-0.62413,1.90874,0
,-0.67905,1.75151,0
,-0.56352,1.95452,0
,-0.63561,1.56239,0
,-0.53747,1.86864,0
,-0.59958,1.46262,0
,-0.48286,1.63106,0
,-0.55547,1.42694,0
,-0.48503,1.56949,0
,-0.54769,1.34517,0
,-0.4627,1.53018,0
,-0.51992,1.26907,0
,-0.42999,1.45504,0
,-0.48499,1.18335,0
,-0.38173,1.35685,0
,-0.44909,1.11863,0
,-0.32787,1.26118,0
,-0.4217,0.91593,0
,-0.33588,1.18935,0
,-0.39597,0.82611,0
,-0.29129,1.02675,0
,-0.40466,0.76012,0
,-0.29906,0.9584,0
,-0.40726,0.63304,0
,-0.32432,0.87015,0
,-0.40284,0.63115,0
,-0.31453,0.7969,0
,-0.38895,0.6272,0
,-0.30348,0.78207,0
,-0.4099,0.55837,0
,-0.29366,0.77291,0
,-0.38406,0.6182,0
,-0.28273,0.77133,0
,-0.32096,0.67314,0
,-0.23254,0.82911,0
,-0.32913,0.67172,0
,-0.21229,0.84868,0
,-0.26979,0.7025,0
,-0.19919,0.86273,0
,-0.25262,0.7546,0
,-0.1765,0.8962,0
,-0.2293,0.75744,0
,-0.14892,0.90031,0
,-0.21833,0.77007,0
,-0.13649,0.89715,0
,-0.20495,0.73044,0
,-0.11116,0.90362,0
,-0.19513,0.65656,0
,-0.09234,0.84174,0
,-0.17216,0.60747,0
,-0.07829,0.7797,0
,-0.13862,0.52917,0
,-0.03702,0.68435,0
,-0.12722,0.44739,0
,-0.00056,0.60226,0
,-0.1011,0.39072,0
,-0.01322,0.51954,0
,-0.08555,0.34194,0
,0.026,0.47139,0
,-0.05919,0.29,0
,0.01601,0.42419,0
,-0.04964,0.24059,0
,0.04877,0.37446,0
,-0.03272,0.1885,0
,0.058,0.35536,0
,-0.00806,0.11146,0
,0.10278,0.29648,0
,0.03326,0.02763,0
,0.25087,0.19892,0
,0.1907,-0.47706,0
,0.35497,0.17855,0
,0.31077,-0.90708,0
,0.43041,-0.38202,0
,0.34869,-1.0591,0
,0.51,-0.82625,0
,0.38598,-1.26101,0
,0.59353,-1.04047,0
,0.49785,-1.39345,0
,0.63236,-1.02547,0
,0.51888,-1.49433,0
,0.67948,-1.09983,0
,0.51185,-1.4667,0
,0.64834,-1.2086,0
,0.46308,-1.41556,0
,0.60024,-1.18413,0
,0.44718,-1.31137,0
,0.56903,-1.08909,0
,0.44754,-1.28784,0
,0.57246,-1.01521,0
,0.46612,-1.2569,0
,0.59148,-1.03068,0
,0.47011,-1.2618,0
,0.59807,-1.03163,0
,0.49745,-1.38146,0
,0.62723,-1.16534,0
,0.51146,-1.45849,0
,0.63733,-1.18981,0
,0.50791,-1.44744,0
,0.61567,-1.18807,0
,0.51659,-1.39945,0
,0.60151,-1.15997,0
,0.49615,-1.30679,0
,0.5847,-1.17134,0
,0.50061,-1.39456,0
,0.58016,-1.21223,0
,0.50649,-1.52985,0
,0.60719,-1.24206,0
,0.51036,-1.54043,0
,0.64309,-1.2629,0
,0.51454,-1.54579,0
,0.60983,-1.33189,0
,0.48877,-1.50143,0
,0.62088,-1.35809,0
,0.48617,-1.50364,0
,0.62017,-1.33299,0
,0.45949,-1.48107,0
,0.58864,-1.31642,0
,0.38448,-1.44555,0
,0.48538,-1.06983,0
,0.38981,-1.24412,0
,0.61393,-0.95444,0
,0.58762,-1.69055,0
,0.82922,-1.16787,0
,0.80152,-2.04827,0
,1.01997,-1.65046,0
,0.97972,-2.13794,0
,1.082,-1.94077,0
,0.97009,-2.1351,0
,1.06964,-1.97029,0
,0.97992,-2.09721,0
,1.05702,-1.98402,0
,1.03054,-2.26376,0
,1.14939,-2.01354,0
,1.09936,-2.39731,0
,1.23892,-2.23455,0
,1.1851,-2.37663,0
,1.27195,-2.23834,0
,1.15361,-2.26897,0
,1.24985,-2.09516,0
,1.0919,-2.13541,0
,1.20041,-2.03343,0
,1.04822,-2.086,0
,1.11802,-1.98923,0
,1.00055,-2.02223,0
,1.07888,-1.85126,0
,0.96729,-1.8863,0
,1.04877,-1.77469,0
,0.94953,-1.83595,0
,1.02277,-1.73034,0
,0.93908,-1.80406,0
,1.02474,-1.70602,0
,0.95119,-1.81227,0
,1.01567,-1.71171,0
,0.95813,-1.84289,0
,1.04471,-1.76585,0
,0.94578,-1.853,0
,1.03082,-1.79127,0
,0.94855,-1.92324,0
,1.04494,-1.83089,0
,0.95482,-1.94471,0
,1.02691,-1.84384,0
,0.95644,-1.96413,0
,1.03034,-1.80611,0
,0.98579,-2.16383,0
,1.06377,-1.95056,0
,0.98694,-2.16414,0
,1.07158,-1.97708,0
,0.9358,-2.09247,0
,1.03717,-1.86468,0
,0.87223,-2.13794,0
,0.97013,-2.00233,0
,0.84595,-2.10716,0
,0.93675,-2.00407,0
,0.85684,-2.04322,0
,0.99286,-1.82253,0
,0.92807,-1.88378,0
,1.04104,-1.76728,0
,0.98852,-1.82647,0
,1.05694,-1.68298,0
,0.96358,-1.73681,0
,1.07063,-1.56789,0
,0.96831,-1.63025,0
,1.0683,-1.48517,0
,0.89658,-1.50996,0
,1.02936,-1.30789,0
,0.88214,-1.59599,0
,1.05193,-1.20954,0
,0.81849,-1.48991,0
,1.04648,-1.11719,0
,0.76538,-1.3161,0
,0.94626,-0.89618,0
,0.73302,-1.21175,0
,0.89157,-0.96549,0
,0.73807,-1.22722,0
,0.89607,-0.8935,0
,0.81233,-1.2528,0
,0.92349,-1.00322,0
,0.85574,-1.28642,0
,0.99988,-0.97306,0
,0.79876,-1.3933,0
,0.99227,-1.07094,0
,0.81427,-1.38477,0
,0.97427,-1.08688,0
,0.74005,-1.36756,0
,0.94728,-0.91971,0
,0.64033,-1.3251,0
,0.86698,-0.86319,0
,0.61283,-1.29716,0
,0.82583,-0.85435,0
,0.61812,-1.25138,0
,0.8104,-0.8002,0
,0.53324,-1.21096,0
,0.79229,-0.68812,0
,0.50467,-1.07031,0
,0.70457,-0.69349,0
,0.46884,-0.98506,0
,0.63426,-0.70027,0
,0.4284,-0.89271,0
,0.61066,-0.59814,0
,0.41909,-0.82846,0
,0.51825,-0.58219,0
,0.36384,-0.76516,0
,0.49804,-0.60303,0
,0.34029,-0.79073,0
,0.49264,-0.55757,0
,0.33875,-0.74148,0
,0.43404,-0.58977,0
,0.2968,-0.7991,0
,0.42497,-0.62418,0
,0.28343,-0.82167,0
,0.41364,-0.60824,0
,0.28469,-0.77668,0
,0.37399,-0.61487,0
,0.29069,-0.71022,0
,0.39691,-0.55362,0
,0.30667,-0.65465,0
,0.40934,-0.46711,0
,0.30876,-0.57446,0
,0.38744,-0.46822,0
,0.3176,-0.56262,0
,0.40425,-0.44959,0
,0.31732,-0.53941,0
,0.39356,-0.40949,0
,0.30797,-0.50626,0
,0.38768,-0.39023,0
,0.27451,-0.48669,0
,0.39798,-0.37192,0
,0.25853,-0.46206,0
,0.36767,-0.28146,0
,0.22369,-0.45701,0
,0.37308,-0.21405,0
,0.16687,-0.37839,0
,0.2867,-0.17285,0
,0.12524,-0.36892,0
,0.24184,-0.17333,0
,0.08254,-0.36529,0
,0.20194,-0.11492,0
,0.04786,-0.34382,0
,0.18774,-0.10671,0
,0.02517,-0.27594,0
,0.15286,-0.12833,0
,0.02367,-0.25526,0
,0.11778,-0.0704,0
,-0.04254,-0.27783,0
,0.12729,-0.06835,0
,-0.07119,-0.21942,0
,0.06877,-0.06535,0
,-0.2276,-0.17443,0
,0.0127,-0.05998,0
,-0.41282,-0.18674,0
,-0.18633,0.12598,0
,-0.60791,0.09883,0
,-0.38635,0.5579,0
,-0.65471,0.41061,0
,-0.48657,0.68182,0
,-0.73718,0.60826,0
,-0.56407,0.7677,0
,-0.81365,0.65483,0
,-0.7049,0.79548,0
,-0.8503,0.71829,0
,-0.75592,0.91309,0
,-0.83361,0.80511,0
,-0.73189,0.91672,0
,-0.78445,0.78475,0
,-0.67507,0.9052,0
,-0.73453,0.72839,0
,-0.63727,0.83353,0
,-0.72846,0.70913,0
,-0.62673,0.78775,0
,-0.74148,0.69998,0
,-0.62795,0.79438,0
,-0.77462,0.71829,0
,-0.66153,0.83163,0
,-0.79944,0.77023,0
,-0.7191,0.88073,0
,-0.82533,0.80811,0
,-0.72581,0.90204,0
,-0.8144,0.80669,0
,-0.72415,0.90567,0
,-0.79431,0.77433,0
,-0.7036,0.86984,0
,-0.77537,0.77338,0
,-0.67728,0.84553,0
,-0.77648,0.76786,0
,-0.66946,0.88941,0
,-0.8041,0.83085,0
,-0.71812,0.94593,0
,-0.80575,0.87078,0
,-0.73094,0.95035,0
,-0.82769,0.88768,0
,-0.72329,0.98997,0
,-0.80063,0.90015,0
,-0.73031,0.98318,0
,-0.81053,0.90094,0
,-0.71946,0.99313,0
,-0.80867,0.89778,0
,-0.7032,0.99297,0
,-0.71938,0.72381,0
,-0.55953,0.93567,0
,-0.75872,0.63983,0
,-0.53609,0.9033,0
,-0.88061,0.85705,0
,-0.69799,1.44793,0
,-1.04839,1.42615,0
,-0.84723,1.87496,0
,-1.09491,1.84449,0
,-0.99382,2.01451,0
,-1.07901,1.95831,0
,-1.0053,2.05334,0
,-1.07774,1.94663,0
,-0.99445,2.04971,0
,-1.14861,1.99667,0
,-1.01828,2.20189,0
,-1.23814,2.18468,0
,-1.11338,2.40064,0
,-1.2501,2.2423,0
,-1.18989,2.40096,0
,-1.24067,2.07592,0
,-1.14265,2.26425,0
,-1.19158,2.03108,0
,-1.08236,2.10765,0
,-1.12817,1.99446,0
,-1.03099,2.06376,0
,-1.07763,1.89864,0
,-0.99705,2.05887,0
,-1.03947,1.80281,0
,-0.96687,1.93494,0
,-1.03505,1.75719,0
,-0.93565,1.84149,0
,-1.00589,1.72214,0
,-0.93557,1.81607,0
,-0.99401,1.73509,0
,-0.92125,1.8257,0
,-0.99212,1.7324,0
,-0.92271,1.86217,0
,-1.0255,1.80108,0
,-0.93613,1.87685,0
,-1.02258,1.80534,0
,-0.94603,1.892,0
,-1.00905,1.75608,0
,-0.9252,1.84101,0
,-1.00652,1.76461,0
,-0.92934,1.95247,0
,-1.04961,1.91616,0
,-0.95767,2.16637,0
,-1.10931,1.95152,0
,-1.00628,2.16858,0
,-1.12119,1.74661,0
,-1.03742,1.96841,0
,-1.12636,1.68126,0
,-1.04464,1.81812,0
,-1.11855,1.58433,0
,-1.0414,1.72451,0
,-1.1084,1.55528,0
,-0.99571,1.67984,0
,-1.0461,1.65931,0
,-0.96568,1.87906,0
,-1.01536,1.80913,0
,-0.90949,1.99825,0
,-0.95104,1.85159,0
,-0.85236,2.04529,0
,-0.90839,1.79918,0
,-0.77585,1.99335,0
,-0.85571,1.71851,0
,-0.7453,1.96873,0
,-0.8198,1.72656,0
,-0.70746,1.8868,0
,-0.79187,1.61243,0
,-0.68679,1.90605,0
,-0.73891,1.42031,0
,-0.62393,1.80455,0
,-0.70652,1.3679,0
,-0.58171,1.60059,0
,-0.67649,1.41131,0
,-0.56561,1.64684,0
,-0.68363,1.4975,0
,-0.57942,1.65774,0
,-0.73465,1.56886,0
,-0.6233,1.74961,0
,-0.74294,1.66642,0
,-0.64082,1.83044,0
,-0.70293,1.77376,0
,-0.5806,1.98104,0
,-0.65703,1.59096,0
,-0.5548,1.9572,0
,-0.63656,1.49119,0
,-0.49588,1.70083,0
,-0.55507,1.4432,0
,-0.46507,1.60722,0
,-0.55267,1.34043,0
,-0.45481,1.58938,0
,-0.53234,1.25392,0
,-0.43954,1.52971,0
,-0.52319,1.19346,0
,-0.38647,1.35653,0
,-0.46013,1.10442,0
,-0.33229,1.28407,0
,-0.41314,0.96329,0
,-0.32526,1.25439,0
,-0.3901,0.88184,0
,-0.2875,1.1019,0
,-0.39976,0.77386,0
,-0.30542,1.01286,0
,-0.40162,0.68987,0
,-0.30246,0.9153,0
,-0.39665,0.65704,0
,-0.32112,0.86952,0
,-0.40071,0.58158,0
,-0.31291,0.79769,0
,-0.40181,0.60905,0
,-0.31461,0.77843,0
,-0.37834,0.59989,0
,-0.29567,0.75176,0
,-0.36512,0.6291,0
,-0.23849,0.74734,0
,-0.31828,0.6654,0
,-0.21675,0.82658,0
,-0.28296,0.67977,0
,-0.20267,0.84726,0
,-0.25167,0.72255,0
,-0.16234,0.87978,0
,-0.24311,0.75633,0
,-0.16751,0.89652,0
,-0.22204,0.76596,0
,-0.15295,0.87978,0
,-0.20274,0.73676,0
,-0.13401,0.90978,0
,-0.1943,0.70219,0
,-0.09984,0.84568,0
,-0.17418,0.60873,0
,-0.08429,0.79391,0
,-0.15875,0.52348,0
,-0.05983,0.71781,0
,-0.14048,0.47234,0
,-0.03481,0.64662,0
,-0.10714,0.40303,0
,-0.0206,0.55979,0
,-0.08579,0.33563,0
,-0.00845,0.48639,0
,-0.07435,0.30832,0
,0.01708,0.47107,0
,-0.06349,0.25464,0
,0.02335,0.39435,0
,-0.03197,0.21612,0
,0.04703,0.34889,0
,-0.00865,0.14556,0
,0.09608,0.31321,0
,-0.00778,0.06079,0
,0.15846,0.24991,0
,0.12334,-0.18453,0
,0.34471,0.16324,0
,0.253,-0.71985,0
,0.43065,-0.16291,0
,0.32225,-1.07315,0
,0.5233,-0.62892,0
,0.35773,-1.22107,0
,0.54342,-0.91639,0
,0.43913,-1.32036,0
,0.64006,-1.02042,0
,0.51493,-1.48138,0
,0.6861,-1.09051,0
,0.48692,-1.5139,0
,0.67624,-1.17876,0
,0.46979,-1.43118,0
,0.64238,-1.19265,0
,0.44627,-1.36393,0
,0.56749,-1.06841,0
,0.42086,-1.2719,0
,0.56418,-1.02437,0
,0.42607,-1.28879,0
,0.57345,-1.0119,0
,0.47488,-1.28042,0
,0.61354,-1.05278,0
,0.50704,-1.33489,0
,0.63623,-1.12193,0
,0.49844,-1.44807,0
,0.66239,-1.17118,0
,0.48782,-1.45044,0
,0.6416,-1.17245,0
,0.5068,-1.4004,0
,0.61756,-1.13251,0
,0.49797,-1.3161,0
,0.60723,-1.15666,0
,0.48052,-1.36046,0
,0.60979,-1.20386,0
,0.49055,-1.4948,0
,0.62037,-1.23543,0
,0.50491,-1.54421,0
,0.63035,-1.26369,0
,0.49323,-1.52306,0
,0.62573,-1.28011,0
,0.50432,-1.50064,0
,0.61883,-1.33394,0
,0.49461,-1.47349,0
,0.59787,-1.32873,0
,0.51529,-1.47681,0
,0.60403,-1.34846,0
,0.38259,-1.46639,0
,0.5742,-1.20039,0
,0.3756,-1.25469,0
,0.55404,-0.98127,0
,0.47101,-1.48012,0
,0.77895,-1.13629,0
,0.74577,-1.88394,0
,1.00213,-1.46102,0
,0.9487,-2.07448,0
,1.06246,-1.85884,0
,0.98437,-2.1051,0
,1.04463,-1.99065,0
,0.96354,-2.06232,0
,1.047,-1.96587,0
,0.99909,-2.1823,0
,1.11155,-1.99918,0
,1.07564,-2.37584,0
,1.22057,-2.15215,0
,1.18005,-2.40725,0
,1.27645,-2.2988,0
,1.1679,-2.33038,0
,1.25561,-2.11915,0
,1.11684,-2.16983,0
,1.20787,-2.03185,0
,1.04928,-2.0819,0
,1.16107,-2.00802,0
,1.00174,-2.03407,0
,1.10827,-1.90809,0
,0.98426,-1.95734,0
,1.05524,-1.80422,0
,0.96725,-1.84779,0
,1.03962,-1.77138,0
,0.95225,-1.811,0
,1.02521,-1.73112,0
,0.94574,-1.79759,0
,1.03828,-1.72876,0
,0.9504,-1.81274,0
,1.02821,-1.73554,0
,0.95052,-1.83358,0
,1.0303,-1.75717,0
,0.95328,-1.89436,0
,1.02131,-1.78464,0
,0.95711,-1.8983,0
,1.0251,-1.81558,0
,0.96271,-1.96981,0
,1.03749,-1.86057,0
,0.97486,-2.14015,0
,1.07182,-1.88994,0
,1.0041,-2.1733,0
,1.07967,-1.9946,0
,0.96997,-2.01781,0
,1.04321,-1.92814,0
,0.89887,-2.09847,0
,0.99818,-1.97518,0
,0.85578,-2.095,0
,0.96634,-1.97124,0
,0.84804,-2.08474,0
,0.94736,-1.86578,0
,0.90775,-1.9485,0
,1.05524,-1.80058,0
,0.97838,-1.86152,0
,1.07103,-1.71707,0
,0.98777,-1.78101,0
,1.0668,-1.60594,0
,0.95746,-1.63562,0
,1.06479,-1.48249,0
,0.9315,-1.52432,0
,1.02229,-1.38872,0
,0.90972,-1.4435,0
,0.99191,-1.294,0
,0.88884,-1.40229,0
,1.02667,-1.1685,0
,0.816,-1.34657,0
,0.96824,-1.04821,0
,0.76798,-1.19991,0
,0.9083,-1.01174,0
,0.72414,-1.19755,0
,0.90605,-0.94086,0
,0.78601,-1.20402,0
,0.94168,-0.99658,0
,0.78972,-1.3412,0
,0.99396,-0.9568,0
,0.78815,-1.48344,0
,1.04431,-0.90802,0
,0.7524,-1.54737,0
,1.03291,-0.92949,0
,0.6934,-1.59347,0
,1.01993,-0.91086,0
,0.61674,-1.40072,0
,0.95237,-0.8493,0
,0.55427,-1.34973,0
,0.8832,-0.75584,0
,0.58217,-1.31184,0
,0.85223,-0.74827,0
,0.53407,-1.22517,0
,0.84694,-0.75632,0
,0.52207,-1.09478,0
,0.74849,-0.64629,0
,0.47654,-1.04868,0
,0.6657,-0.65165,0
,0.44162,-0.96501,0
,0.60253,-0.66302,0
,0.39936,-0.87203,0
,0.57321,-0.5814,0
,0.3743,-0.79941,0
,0.50152,-0.59435,0
,0.35631,-0.79057,0
,0.48723,-0.58488,0
,0.34214,-0.77226,0
,0.44091,-0.58724,0
,0.2927,-0.80099,0
,0.42437,-0.6035,0
,0.27112,-0.80115,0
,0.42477,-0.60193,0
,0.27924,-0.79783,0
,0.37324,-0.63823,0
,0.26768,-0.73169,0
,0.39044,-0.57698,0
,0.2942,-0.6586,0
,0.39932,-0.48384,0
,0.29992,-0.61124,0
